x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0385772	5.43451	55.1473	3.08592e+06	1259.06	0	0	0	0
0.0390782	5.31146	57.5864	3.08458e+06	1287.67	0	0	0	0
0.0395792	5.19414	60.0271	3.08324e+06	1316.19	0	0	0	0
0.0400802	5.08232	62.4694	3.08192e+06	1344.57	0	0	0	0
0.0405812	4.9758	64.9131	3.08061e+06	1372.77	0	0	0	0
0.0410822	4.87442	67.3584	3.07932e+06	1400.73	0	0	0	0
0.0415832	4.77801	69.8053	3.07803e+06	1428.4	0	0	0	0
0.0420842	4.68646	72.2537	3.07675e+06	1455.7	0	0	0	0
0.0425852	4.59967	74.7036	3.07549e+06	1482.55	0	0	0	0
0.0430862	4.51758	77.1551	3.07423e+06	1508.88	0	0	0	0
0.0435872	4.44014	79.6082	3.07298e+06	1534.57	0	0	0	0
0.0440882	4.36735	82.0628	3.07175e+06	1559.52	0	0	0	0
0.0445892	4.29923	84.519	3.07052e+06	1583.6	0	0	0	0
0.0450902	4.23586	86.9768	3.06931e+06	1606.65	0	0	0	0
0.0455912	4.17733	89.4361	3.0681e+06	1628.53	0	0	0	0
0.0460922	4.12379	91.8969	3.06691e+06	1649.03	0	0	0	0
0.0465932	4.07546	94.3591	3.06573e+06	1667.94	0	0	0	0
0.0470942	4.03258	96.8223	3.06456e+06	1685.03	0	0	0	0
0.0475952	3.99549	99.285	3.06339e+06	1700.03	0	0	0	0
0.0480962	3.96455	101.743	3.06221e+06	1712.63	0	0	0	0
0.0485972	3.94022	104.181	3.06097e+06	1722.51	0	0	0	0
0.0490982	3.92288	106.551	3.05947e+06	1729.28	0	0	0	0
0.0495992	3.91261	108.691	3.05711e+06	1732.48	0	0	0	0
0.0501002	3.90816	110.073	3.05185e+06	1731.47	0	0	0	0
0.0506012	3.90696	110.637	3.04973e+06	1730.8	0	0	0	0
0.0511022	3.90708	110.873	3.04887e+06	1730.26	0	0	0	0
0.0516032	3.90772	110.975	3.04852e+06	1729.77	0	0	0	0
0.0521042	3.90858	111.025	3.04837e+06	1729.31	0	0	0	0
0.0526052	3.90952	111.052	3.0483e+06	1728.86	0	0	0	0
0.0531062	3.91049	111.071	3.04827e+06	1728.41	0	0	0	0
0.0536072	3.91147	111.087	3.04825e+06	1727.96	0	0	0	0
0.0541082	3.91245	111.101	3.04824e+06	1727.52	0	0	0	0
0.0546092	3.91343	111.115	3.04823e+06	1727.08	0	0	0	0
0.0551102	3.91442	111.128	3.04821e+06	1726.64	0	0	0	0
0.0556112	3.91539	111.141	3.0482e+06	1726.2	0	0	0	0
0.0561122	3.91637	111.155	3.04819e+06	1725.77	0	0	0	0
0.0566132	3.91734	111.168	3.04818e+06	1725.33	0	0	0	0
0.0571142	3.91831	111.181	3.04817e+06	1724.9	0	0	0	0
0.0576152	3.91927	111.194	3.04816e+06	1724.47	0	0	0	0
0.0581162	3.92023	111.207	3.04815e+06	1724.04	0	0	0	0
0.0586172	3.92119	111.221	3.04814e+06	1723.62	0	0	0	0
0.0591182	3.92214	111.234	3.04813e+06	1723.19	0	0	0	0
0.0596192	3.92309	111.247	3.04812e+06	1722.77	0	0	0	0
0.0601202	3.92403	111.26	3.04811e+06	1722.35	0	0	0	0
0.0606212	3.92497	111.273	3.0481e+06	1721.93	0	0	0	0
0.0611222	3.9259	111.287	3.04809e+06	1721.52	0	0	0	0
0.0616232	3.92683	111.3	3.04808e+06	1721.11	0	0	0	0
0.0621242	3.92775	111.313	3.04807e+06	1720.69	0	0	0	0
0.0626253	3.92867	111.326	3.04806e+06	1720.29	0	0	0	0
0.0631263	3.92959	111.339	3.04805e+06	1719.88	0	0	0	0
0.0636273	3.9305	111.352	3.04804e+06	1719.48	0	0	0	0
0.0641283	3.9314	111.366	3.04803e+06	1719.08	0	0	0	0
0.0646293	3.9323	111.379	3.04802e+06	1718.68	0	0	0	0
0.0651303	3.93319	111.392	3.04801e+06	1718.28	0	0	0	0
0.0656313	3.93408	111.405	3.048e+06	1717.89	0	0	0	0
0.0661323	3.93496	111.418	3.04799e+06	1717.5	0	0	0	0
0.0666333	3.93583	111.431	3.04798e+06	1717.11	0	0	0	0
0.0671343	3.9367	111.445	3.04797e+06	1716.73	0	0	0	0
0.0676353	3.93757	111.458	3.04796e+06	1716.34	0	0	0	0
0.0681363	3.93843	111.471	3.04795e+06	1715.96	0	0	0	0
0.0686373	3.93928	111.484	3.04794e+06	1715.59	0	0	0	0
0.0691383	3.94012	111.497	3.04793e+06	1715.21	0	0	0	0
0.0696393	3.94096	111.51	3.04792e+06	1714.84	0	0	0	0
0.0701403	3.9418	111.524	3.04791e+06	1714.47	0	0	0	0
0.0706413	3.94262	111.537	3.0479e+06	1714.11	0	0	0	0
0.0711423	3.94344	111.55	3.04789e+06	1713.75	0	0	0	0
0.0716433	3.94426	111.563	3.04788e+06	1713.39	0	0	0	0
0.0721443	3.94507	111.576	3.04787e+06	1713.03	0	0	0	0
0.0726453	3.94587	111.589	3.04786e+06	1712.68	0	0	0	0
0.0731463	3.94666	111.602	3.04785e+06	1712.33	0	0	0	0
0.0736473	3.94745	111.615	3.04784e+06	1711.98	0	0	0	0
0.0741483	3.94823	111.629	3.04783e+06	1711.64	0	0	0	0
0.0746493	3.94901	111.642	3.04782e+06	1711.29	0	0	0	0
0.0751503	3.94978	111.655	3.04781e+06	1710.96	0	0	0	0
0.0756513	3.95054	111.668	3.0478e+06	1710.62	0	0	0	0
0.0761523	3.95129	111.681	3.04779e+06	1710.29	0	0	0	0
0.0766533	3.95204	111.694	3.04778e+06	1709.96	0	0	0	0
0.0771543	3.95278	111.707	3.04777e+06	1709.64	0	0	0	0
0.0776553	3.95351	111.72	3.04776e+06	1709.31	0	0	0	0
0.0781563	3.95424	111.733	3.04776e+06	1708.99	0	0	0	0
0.0786573	3.95496	111.747	3.04775e+06	1708.68	0	0	0	0
0.0791583	3.95567	111.76	3.04774e+06	1708.37	0	0	0	0
0.0796593	3.95638	111.773	3.04773e+06	1708.06	0	0	0	0
0.0801603	3.95707	111.786	3.04772e+06	1707.75	0	0	0	0
0.0806613	3.95776	111.799	3.04771e+06	1707.45	0	0	0	0
0.0811623	3.95844	111.812	3.0477e+06	1707.15	0	0	0	0
0.0816633	3.95912	111.825	3.04769e+06	1706.85	0	0	0	0
0.0821643	3.95979	111.838	3.04768e+06	1706.56	0	0	0	0
0.0826653	3.96045	111.851	3.04767e+06	1706.27	0	0	0	0
0.0831663	3.9611	111.864	3.04766e+06	1705.98	0	0	0	0
0.0836673	3.96174	111.877	3.04766e+06	1705.7	0	0	0	0
0.0841683	3.96238	111.89	3.04765e+06	1705.42	0	0	0	0
0.0846693	3.96301	111.903	3.04764e+06	1705.15	0	0	0	0
0.0851703	3.96363	111.917	3.04763e+06	1704.87	0	0	0	0
0.0856713	3.96424	111.93	3.04762e+06	1704.61	0	0	0	0
0.0861723	3.96485	111.943	3.04761e+06	1704.34	0	0	0	0
0.0866733	3.96545	111.956	3.0476e+06	1704.08	0	0	0	0
0.0871743	3.96604	111.969	3.04759e+06	1703.82	0	0	0	0
0.0876754	3.96662	111.982	3.04759e+06	1703.57	0	0	0	0
0.0881764	3.96719	111.995	3.04758e+06	1703.31	0	0	0	0
0.0886774	3.96776	112.008	3.04757e+06	1703.07	0	0	0	0
0.0891784	3.96832	112.021	3.04756e+06	1702.82	0	0	0	0
0.0896794	3.96886	112.034	3.04755e+06	1702.58	0	0	0	0
0.0901804	3.9694	112.047	3.04754e+06	1702.35	0	0	0	0
0.0906814	3.96994	112.06	3.04753e+06	1702.11	0	0	0	0
0.0911824	3.97046	112.073	3.04753e+06	1701.88	0	0	0	0
0.0916834	3.97098	112.086	3.04752e+06	1701.66	0	0	0	0
0.0921844	3.97148	112.099	3.04751e+06	1701.44	0	0	0	0
0.0926854	3.97198	112.112	3.0475e+06	1701.22	0	0	0	0
0.0931864	3.97247	112.125	3.04749e+06	1701	0	0	0	0
0.0936874	3.97295	112.138	3.04748e+06	1700.79	0	0	0	0
0.0941884	3.97342	112.151	3.04748e+06	1700.59	0	0	0	0
0.0946894	3.97389	112.164	3.04747e+06	1700.38	0	0	0	0
0.0951904	3.97434	112.177	3.04746e+06	1700.18	0	0	0	0
0.0956914	3.97479	112.19	3.04745e+06	1699.99	0	0	0	0
0.0961924	3.97522	112.203	3.04744e+06	1699.8	0	0	0	0
0.0966934	3.97565	112.216	3.04744e+06	1699.61	0	0	0	0
0.0971944	3.97607	112.229	3.04743e+06	1699.43	0	0	0	0
0.0976954	3.97648	112.242	3.04742e+06	1699.25	0	0	0	0
0.0981964	3.97688	112.255	3.04741e+06	1699.07	0	0	0	0
0.0986974	3.97727	112.268	3.0474e+06	1698.9	0	0	0	0
0.0991984	3.97766	112.281	3.0474e+06	1698.73	0	0	0	0
0.0996994	3.97803	112.294	3.04739e+06	1698.57	0	0	0	0
0.1002	3.97839	112.307	3.04738e+06	1698.41	0	0	0	0
0.100701	3.97875	112.32	3.04737e+06	1698.25	0	0	0	0
0.101202	3.97909	112.333	3.04736e+06	1698.1	0	0	0	0
0.101703	3.97943	112.346	3.04736e+06	1697.95	0	0	0	0
0.102204	3.97976	112.359	3.04735e+06	1697.81	0	0	0	0
0.102705	3.98007	112.372	3.04734e+06	1697.67	0	0	0	0
0.103206	3.98038	112.385	3.04733e+06	1697.54	0	0	0	0
0.103707	3.98068	112.398	3.04733e+06	1697.4	0	0	0	0
0.104208	3.98097	112.411	3.04732e+06	1697.28	0	0	0	0
0.104709	3.98124	112.424	3.04731e+06	1697.15	0	0	0	0
0.10521	3.98151	112.437	3.0473e+06	1697.04	0	0	0	0
0.105711	3.98177	112.449	3.0473e+06	1696.92	0	0	0	0
0.106212	3.98202	112.462	3.04729e+06	1696.81	0	0	0	0
0.106713	3.98226	112.475	3.04728e+06	1696.7	0	0	0	0
0.107214	3.98249	112.488	3.04728e+06	1696.6	0	0	0	0
0.107715	3.98271	112.501	3.04727e+06	1696.5	0	0	0	0
0.108216	3.98292	112.514	3.04726e+06	1696.41	0	0	0	0
0.108717	3.98312	112.527	3.04725e+06	1696.32	0	0	0	0
0.109218	3.98332	112.54	3.04725e+06	1696.24	0	0	0	0
0.109719	3.9835	112.553	3.04724e+06	1696.16	0	0	0	0
0.11022	3.98367	112.566	3.04723e+06	1696.08	0	0	0	0
0.110721	3.98383	112.579	3.04723e+06	1696.01	0	0	0	0
0.111222	3.98398	112.592	3.04722e+06	1695.94	0	0	0	0
0.111723	3.98412	112.604	3.04721e+06	1695.87	0	0	0	0
0.112224	3.98425	112.617	3.04721e+06	1695.81	0	0	0	0
0.112725	3.98437	112.63	3.0472e+06	1695.76	0	0	0	0
0.113226	3.98448	112.643	3.04719e+06	1695.71	0	0	0	0
0.113727	3.98459	112.656	3.04719e+06	1695.66	0	0	0	0
0.114228	3.98468	112.669	3.04718e+06	1695.62	0	0	0	0
0.114729	3.98476	112.682	3.04717e+06	1695.58	0	0	0	0
0.11523	3.98483	112.695	3.04717e+06	1695.55	0	0	0	0
0.115731	3.98489	112.707	3.04716e+06	1695.52	0	0	0	0
0.116232	3.98494	112.72	3.04715e+06	1695.49	0	0	0	0
0.116733	3.98498	112.733	3.04715e+06	1695.47	0	0	0	0
0.117234	3.98502	112.746	3.04714e+06	1695.45	0	0	0	0
0.117735	3.98504	112.759	3.04713e+06	1695.44	0	0	0	0
0.118236	3.98505	112.772	3.04713e+06	1695.43	0	0	0	0
0.118737	3.98505	112.785	3.04712e+06	1695.43	0	0	0	0
0.119238	3.98504	112.797	3.04712e+06	1695.43	0	0	0	0
0.119739	3.98502	112.81	3.04711e+06	1695.43	0	0	0	0
0.12024	3.985	112.823	3.0471e+06	1695.44	0	0	0	0
0.120741	3.98496	112.836	3.0471e+06	1695.45	0	0	0	0
0.121242	3.98491	112.849	3.04709e+06	1695.47	0	0	0	0
0.121743	3.98485	112.862	3.04709e+06	1695.49	0	0	0	0
0.122244	3.98479	112.874	3.04708e+06	1695.52	0	0	0	0
0.122745	3.98471	112.887	3.04707e+06	1695.55	0	0	0	0
0.123246	3.98462	112.9	3.04707e+06	1695.58	0	0	0	0
0.123747	3.98452	112.913	3.04706e+06	1695.62	0	0	0	0
0.124248	3.98442	112.926	3.04706e+06	1695.66	0	0	0	0
0.124749	3.9843	112.939	3.04705e+06	1695.71	0	0	0	0
0.125251	3.98418	112.951	3.04704e+06	1695.76	0	0	0	0
0.125752	3.98404	112.964	3.04704e+06	1695.81	0	0	0	0
0.126253	3.9839	112.977	3.04703e+06	1695.87	0	0	0	0
0.126754	3.98374	112.99	3.04703e+06	1695.93	0	0	0	0
0.127255	3.98358	113.003	3.04702e+06	1696	0	0	0	0
0.127756	3.98341	113.015	3.04702e+06	1696.07	0	0	0	0
0.128257	3.98322	113.028	3.04701e+06	1696.14	0	0	0	0
0.128758	3.98303	113.041	3.04701e+06	1696.22	0	0	0	0
0.129259	3.98283	113.054	3.047e+06	1696.31	0	0	0	0
0.12976	3.98262	113.066	3.047e+06	1696.39	0	0	0	0
0.130261	3.9824	113.079	3.04699e+06	1696.48	0	0	0	0
0.130762	3.98217	113.092	3.04699e+06	1696.58	0	0	0	0
0.131263	3.98194	113.105	3.04698e+06	1696.68	0	0	0	0
0.131764	3.98169	113.118	3.04698e+06	1696.78	0	0	0	0
0.132265	3.98143	113.13	3.04697e+06	1696.88	0	0	0	0
0.132766	3.98117	113.143	3.04697e+06	1696.99	0	0	0	0
0.133267	3.9809	113.156	3.04696e+06	1697.11	0	0	0	0
0.133768	3.98062	113.169	3.04696e+06	1697.22	0	0	0	0
0.134269	3.98033	113.181	3.04695e+06	1697.35	0	0	0	0
0.13477	3.98003	113.194	3.04695e+06	1697.47	0	0	0	0
0.135271	3.97972	113.207	3.04694e+06	1697.6	0	0	0	0
0.135772	3.97941	113.22	3.04694e+06	1697.73	0	0	0	0
0.136273	3.97908	113.232	3.04693e+06	1697.87	0	0	0	0
0.136774	3.97875	113.245	3.04693e+06	1698.01	0	0	0	0
0.137275	3.97841	113.258	3.04692e+06	1698.15	0	0	0	0
0.137776	3.97806	113.27	3.04692e+06	1698.29	0	0	0	0
0.138277	3.97771	113.283	3.04691e+06	1698.44	0	0	0	0
0.138778	3.97734	113.296	3.04691e+06	1698.6	0	0	0	0
0.139279	3.97697	113.309	3.04691e+06	1698.75	0	0	0	0
0.13978	3.97659	113.321	3.0469e+06	1698.91	0	0	0	0
0.140281	3.9762	113.334	3.0469e+06	1699.08	0	0	0	0
0.140782	3.97581	113.347	3.04689e+06	1699.24	0	0	0	0
0.141283	3.97541	113.359	3.04689e+06	1699.41	0	0	0	0
0.141784	3.975	113.372	3.04689e+06	1699.58	0	0	0	0
0.142285	3.97459	113.385	3.04688e+06	1699.76	0	0	0	0
0.142786	3.97417	113.398	3.04688e+06	1699.94	0	0	0	0
0.143287	3.97374	113.41	3.04687e+06	1700.12	0	0	0	0
0.143788	3.9733	113.423	3.04687e+06	1700.3	0	0	0	0
0.144289	3.97286	113.436	3.04687e+06	1700.49	0	0	0	0
0.14479	3.97241	113.448	3.04686e+06	1700.68	0	0	0	0
0.145291	3.97196	113.461	3.04686e+06	1700.87	0	0	0	0
0.145792	3.9715	113.474	3.04685e+06	1701.06	0	0	0	0
0.146293	3.97104	113.486	3.04685e+06	1701.26	0	0	0	0
0.146794	3.97057	113.499	3.04685e+06	1701.46	0	0	0	0
0.147295	3.9701	113.512	3.04684e+06	1701.66	0	0	0	0
0.147796	3.96962	113.524	3.04684e+06	1701.86	0	0	0	0
0.148297	3.96914	113.537	3.04684e+06	1702.07	0	0	0	0
0.148798	3.96866	113.551	3.04684e+06	1702.27	0	0	0	0
0.149299	3.96818	113.567	3.04685e+06	1702.48	0	0	0	0
0.1498	3.96773	113.59	3.04689e+06	1702.7	0	0	0	0
0.150301	3.96734	113.633	3.04698e+06	1702.92	0	0	0	0
0.150802	3.96698	113.709	3.04711e+06	1703.14	0	0	0	0
0.151303	3.96664	113.829	3.04725e+06	1703.37	0	0	0	0
0.151804	3.96628	113.999	3.04738e+06	1703.6	0	0	0	0
0.152305	3.9659	114.22	3.04749e+06	1703.82	0	0	0	0
0.152806	3.96549	114.493	3.04758e+06	1704.05	0	0	0	0
0.153307	3.96505	114.819	3.04764e+06	1704.27	0	0	0	0
0.153808	3.96459	115.196	3.04768e+06	1704.49	0	0	0	0
0.154309	3.96409	115.624	3.04769e+06	1704.71	0	0	0	0
0.15481	3.96357	116.104	3.04767e+06	1704.92	0	0	0	0
0.155311	3.96302	116.636	3.04762e+06	1705.13	0	0	0	0
0.155812	3.96245	117.22	3.04756e+06	1705.34	0	0	0	0
0.156313	3.96184	117.856	3.04746e+06	1705.55	0	0	0	0
0.156814	3.96121	118.544	3.04734e+06	1705.75	0	0	0	0
0.157315	3.96055	119.286	3.04719e+06	1705.95	0	0	0	0
0.157816	3.95986	120.081	3.04701e+06	1706.15	0	0	0	0
0.158317	3.95915	120.93	3.0468e+06	1706.34	0	0	0	0
0.158818	3.9584	121.834	3.04657e+06	1706.53	0	0	0	0
0.159319	3.95762	122.794	3.0463e+06	1706.72	0	0	0	0
0.15982	3.95681	123.811	3.04601e+06	1706.9	0	0	0	0
0.160321	3.95598	124.886	3.04568e+06	1707.08	0	0	0	0
0.160822	3.9551	126.02	3.04532e+06	1707.26	0	0	0	0
0.161323	3.9542	127.215	3.04492e+06	1707.43	0	0	0	0
0.161824	3.95326	128.471	3.04449e+06	1707.59	0	0	0	0
0.162325	3.95228	129.792	3.04403e+06	1707.75	0	0	0	0
0.162826	3.95126	131.177	3.04352e+06	1707.91	0	0	0	0
0.163327	3.9502	132.63	3.04298e+06	1708.06	0	0	0	0
0.163828	3.9491	134.151	3.04239e+06	1708.2	0	0	0	0
0.164329	3.94796	135.744	3.04176e+06	1708.34	0	0	0	0
0.16483	3.94677	137.41	3.04108e+06	1708.48	0	0	0	0
0.165331	3.94553	139.152	3.04035e+06	1708.61	0	0	0	0
0.165832	3.94424	140.972	3.03957e+06	1708.73	0	0	0	0
0.166333	3.9429	142.872	3.03874e+06	1708.84	0	0	0	0
0.166834	3.94149	144.857	3.03785e+06	1708.95	0	0	0	0
0.167335	3.94003	146.928	3.0369e+06	1709.05	0	0	0	0
0.167836	3.9385	149.09	3.03588e+06	1709.14	0	0	0	0
0.168337	3.93689	151.344	3.03479e+06	1709.22	0	0	0	0
0.168838	3.93522	153.696	3.03363e+06	1709.3	0	0	0	0
0.169339	3.93346	156.149	3.03239e+06	1709.36	0	0	0	0
0.16984	3.93162	158.706	3.03107e+06	1709.42	0	0	0	0
0.170341	3.92969	161.373	3.02966e+06	1709.46	0	0	0	0
0.170842	3.92766	164.154	3.02816e+06	1709.5	0	0	0	0
0.171343	3.92552	167.054	3.02655e+06	1709.52	0	0	0	0
0.171844	3.92328	170.077	3.02484e+06	1709.53	0	0	0	0
0.172345	3.92091	173.23	3.02301e+06	1709.53	0	0	0	0
0.172846	3.91842	176.518	3.02106e+06	1709.51	0	0	0	0
0.173347	3.91578	179.946	3.01897e+06	1709.48	0	0	0	0
0.173848	3.913	183.523	3.01674e+06	1709.43	0	0	0	0
0.174349	3.91005	187.253	3.01436e+06	1709.37	0	0	0	0
0.17485	3.90694	191.145	3.01181e+06	1709.29	0	0	0	0
0.175351	3.90363	195.206	3.00909e+06	1709.19	0	0	0	0
0.175852	3.90012	199.445	3.00617e+06	1709.07	0	0	0	0
0.176353	3.8964	203.869	3.00305e+06	1708.92	0	0	0	0
0.176854	3.89244	208.488	2.99971e+06	1708.76	0	0	0	0
0.177355	3.88823	213.311	2.99612e+06	1708.56	0	0	0	0
0.177856	3.88374	218.348	2.99228e+06	1708.35	0	0	0	0
0.178357	3.87895	223.611	2.98816e+06	1708.1	0	0	0	0
0.178858	3.87384	229.109	2.98374e+06	1707.82	0	0	0	0
0.179359	3.86838	234.856	2.97899e+06	1707.51	0	0	0	0
0.17986	3.86255	240.862	2.97388e+06	1707.16	0	0	0	0
0.180361	3.8563	247.143	2.9684e+06	1706.77	0	0	0	0
0.180862	3.84961	253.711	2.96249e+06	1706.33	0	0	0	0
0.181363	3.84244	260.58	2.95614e+06	1705.85	0	0	0	0
0.181864	3.83474	267.767	2.9493e+06	1705.32	0	0	0	0
0.182365	3.82647	275.288	2.94194e+06	1704.74	0	0	0	0
0.182866	3.81759	283.158	2.934e+06	1704.1	0	0	0	0
0.183367	3.80803	291.396	2.92543e+06	1703.39	0	0	0	0
0.183868	3.79775	300.02	2.9162e+06	1702.61	0	0	0	0
0.184369	3.78668	309.05	2.90623e+06	1701.75	0	0	0	0
0.18487	3.77474	318.505	2.89547e+06	1700.81	0	0	0	0
0.185371	3.76188	328.406	2.88385e+06	1699.77	0	0	0	0
0.185872	3.74801	338.774	2.8713e+06	1698.64	0	0	0	0
0.186373	3.73304	349.631	2.85775e+06	1697.4	0	0	0	0
0.186874	3.71688	361	2.8431e+06	1696.04	0	0	0	0
0.187375	3.69944	372.904	2.82728e+06	1694.55	0	0	0	0
0.187876	3.68062	385.365	2.81019e+06	1692.93	0	0	0	0
0.188377	3.66029	398.408	2.79173e+06	1691.14	0	0	0	0
0.188878	3.63836	412.054	2.7718e+06	1689.19	0	0	0	0
0.189379	3.61469	426.329	2.75029e+06	1687.06	0	0	0	0
0.18988	3.58915	441.254	2.7271e+06	1684.74	0	0	0	0
0.190381	3.56162	456.851	2.7021e+06	1682.2	0	0	0	0
0.190882	3.53196	473.143	2.67518e+06	1679.43	0	0	0	0
0.191383	3.50004	490.146	2.64623e+06	1676.4	0	0	0	0
0.191884	3.46571	507.879	2.61513e+06	1673.11	0	0	0	0
0.192385	3.42884	526.356	2.58178e+06	1669.53	0	0	0	0
0.192886	3.38931	545.588	2.54606e+06	1665.64	0	0	0	0
0.193387	3.347	565.582	2.50789e+06	1661.41	0	0	0	0
0.193888	3.3018	586.341	2.4672e+06	1656.83	0	0	0	0
0.194389	3.25362	607.863	2.42393e+06	1651.87	0	0	0	0
