x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0205411	12.6828	13.417	2.874e+06	502.451	0	0	0	0
0.0210421	12.4591	13.4171	2.874e+06	511.473	0	0	0	0
0.0215431	12.2326	13.4172	2.874e+06	520.947	0	0	0	0
0.0220441	12.0031	13.4174	2.874e+06	530.906	0	0	0	0
0.0225451	11.7707	13.4176	2.874e+06	541.389	0	0	0	0
0.0230461	11.5353	13.4179	2.874e+06	552.437	0	0	0	0
0.0235471	11.2969	13.4183	2.87401e+06	564.096	0	0	0	0
0.0240481	11.0554	13.4189	2.87401e+06	576.417	0	0	0	0
0.0245491	10.8109	13.42	2.87402e+06	589.457	0	0	0	0
0.0250501	10.5632	13.4218	2.87403e+06	603.279	0	0	0	0
0.0255511	10.3124	13.425	2.87404e+06	617.956	0	0	0	0
0.0260521	10.0584	13.4309	2.87408e+06	633.568	0	0	0	0
0.0265531	9.80123	13.4419	2.87414e+06	650.206	0	0	0	0
0.0270541	9.54091	13.4624	2.87425e+06	667.973	0	0	0	0
0.0275551	9.27751	13.5016	2.87447e+06	686.99	0	0	0	0
0.0280561	9.01121	13.5771	2.87489e+06	707.393	0	0	0	0
0.0285571	8.74241	13.7241	2.87568e+06	729.345	0	0	0	0
0.0290581	8.47189	14.0144	2.87722e+06	753.037	0	0	0	0
0.0295591	8.20124	14.5946	2.88026e+06	778.71	0	0	0	0
0.0300601	7.93361	15.7702	2.88631e+06	806.669	0	0	0	0
0.0305611	7.67318	17.5784	2.8888e+06	834.766	0	0	0	0
0.0310621	7.42291	19.7401	2.88935e+06	863.076	0	0	0	0
0.0315631	7.18397	22.0977	2.88887e+06	891.634	0	0	0	0
0.0320641	6.95657	24.5631	2.88784e+06	920.454	0	0	0	0
0.0325651	6.74047	27.0875	2.88655e+06	949.537	0	0	0	0
0.0330661	6.53522	29.6443	2.88512e+06	978.875	0	0	0	0
0.0335671	6.34026	32.2191	2.88364e+06	1008.46	0	0	0	0
0.0340681	6.15502	34.8042	2.88214e+06	1038.27	0	0	0	0
0.0345691	5.97893	37.3954	2.88064e+06	1068.29	0	0	0	0
0.0350701	5.81147	39.9907	2.87915e+06	1098.51	0	0	0	0
0.0355711	5.65214	42.5888	2.87768e+06	1128.89	0	0	0	0
0.0360721	5.50047	45.1892	2.87623e+06	1159.44	0	0	0	0
0.0365731	5.35603	47.7917	2.87479e+06	1190.11	0	0	0	0
0.0370741	5.21844	50.3961	2.87337e+06	1220.88	0	0	0	0
0.0375752	5.08733	53.0023	2.87196e+06	1251.73	0	0	0	0
0.0380762	4.96238	55.6103	2.87058e+06	1282.63	0	0	0	0
0.0385772	4.84327	58.2201	2.8692e+06	1313.55	0	0	0	0
0.0390782	4.72974	60.8317	2.86784e+06	1344.44	0	0	0	0
0.0395792	4.62154	63.445	2.8665e+06	1375.27	0	0	0	0
0.0400802	4.51845	66.0601	2.86516e+06	1405.99	0	0	0	0
0.0405812	4.42028	68.677	2.86384e+06	1436.56	0	0	0	0
0.0410822	4.32684	71.2956	2.86253e+06	1466.91	0	0	0	0
0.0415832	4.238	73.9161	2.86123e+06	1496.98	0	0	0	0
0.0420842	4.15362	76.5383	2.85995e+06	1526.7	0	0	0	0
0.0425852	4.07362	79.1623	2.85867e+06	1555.99	0	0	0	0
0.0430862	3.99793	81.7881	2.85741e+06	1584.75	0	0	0	0
0.0435872	3.92649	84.4157	2.85616e+06	1612.88	0	0	0	0
0.0440882	3.8593	87.0451	2.85491e+06	1640.24	0	0	0	0
0.0445892	3.79637	89.6763	2.85368e+06	1666.71	0	0	0	0
0.0450902	3.73775	92.3093	2.85246e+06	1692.13	0	0	0	0
0.0455912	3.68354	94.9441	2.85125e+06	1716.3	0	0	0	0
0.0460922	3.63387	97.5807	2.85005e+06	1739.03	0	0	0	0
0.0465932	3.58891	100.219	2.84887e+06	1760.08	0	0	0	0
0.0470942	3.54891	102.858	2.84769e+06	1779.19	0	0	0	0
0.0475952	3.51414	105.497	2.84652e+06	1796.05	0	0	0	0
0.0480962	3.48498	108.131	2.84534e+06	1810.33	0	0	0	0
0.0485972	3.46181	110.744	2.8441e+06	1821.65	0	0	0	0
0.0490982	3.44501	113.283	2.84261e+06	1829.58	0	0	0	0
0.0495992	3.43466	115.577	2.84029e+06	1833.59	0	0	0	0
0.0501002	3.42963	117.058	2.83517e+06	1832.97	0	0	0	0
0.0506012	3.42759	117.659	2.83309e+06	1832.72	0	0	0	0
0.0511022	3.42676	117.903	2.83224e+06	1832.61	0	0	0	0
0.0516032	3.42642	118.002	2.8319e+06	1832.57	0	0	0	0
0.0521042	3.42629	118.043	2.83176e+06	1832.55	0	0	0	0
0.0526052	3.42624	118.059	2.83171e+06	1832.54	0	0	0	0
0.0531062	3.42622	118.066	2.83168e+06	1832.54	0	0	0	0
0.0536072	3.42621	118.069	2.83167e+06	1832.53	0	0	0	0
0.0541082	3.42621	118.07	2.83167e+06	1832.53	0	0	0	0
0.0546092	3.42621	118.071	2.83167e+06	1832.53	0	0	0	0
0.0551102	3.42622	118.071	2.83167e+06	1832.53	0	0	0	0
0.0556112	3.42622	118.071	2.83167e+06	1832.53	0	0	0	0
0.0561122	3.42622	118.071	2.83167e+06	1832.53	0	0	0	0
0.0566132	3.42623	118.071	2.83167e+06	1832.52	0	0	0	0
0.0571142	3.42623	118.072	2.83167e+06	1832.52	0	0	0	0
0.0576152	3.42623	118.072	2.83167e+06	1832.52	0	0	0	0
0.0581162	3.42624	118.072	2.83167e+06	1832.52	0	0	0	0
0.0586172	3.42624	118.072	2.83167e+06	1832.52	0	0	0	0
0.0591182	3.42624	118.072	2.83167e+06	1832.51	0	0	0	0
0.0596192	3.42625	118.072	2.83167e+06	1832.51	0	0	0	0
0.0601202	3.42625	118.072	2.83167e+06	1832.51	0	0	0	0
0.0606212	3.42625	118.072	2.83167e+06	1832.51	0	0	0	0
0.0611222	3.42626	118.073	2.83167e+06	1832.51	0	0	0	0
0.0616232	3.42626	118.073	2.83167e+06	1832.51	0	0	0	0
0.0621242	3.42626	118.073	2.83167e+06	1832.5	0	0	0	0
0.0626253	3.42626	118.073	2.83167e+06	1832.5	0	0	0	0
0.0631263	3.42627	118.073	2.83166e+06	1832.5	0	0	0	0
0.0636273	3.42627	118.073	2.83166e+06	1832.5	0	0	0	0
0.0641283	3.42627	118.073	2.83166e+06	1832.5	0	0	0	0
0.0646293	3.42628	118.073	2.83166e+06	1832.49	0	0	0	0
0.0651303	3.42628	118.074	2.83166e+06	1832.49	0	0	0	0
0.0656313	3.42628	118.074	2.83166e+06	1832.49	0	0	0	0
0.0661323	3.42629	118.074	2.83166e+06	1832.49	0	0	0	0
0.0666333	3.42629	118.074	2.83166e+06	1832.49	0	0	0	0
0.0671343	3.42629	118.074	2.83166e+06	1832.49	0	0	0	0
0.0676353	3.4263	118.074	2.83166e+06	1832.48	0	0	0	0
0.0681363	3.4263	118.074	2.83166e+06	1832.48	0	0	0	0
0.0686373	3.4263	118.074	2.83166e+06	1832.48	0	0	0	0
0.0691383	3.42631	118.075	2.83166e+06	1832.48	0	0	0	0
0.0696393	3.42631	118.075	2.83166e+06	1832.48	0	0	0	0
0.0701403	3.42631	118.075	2.83166e+06	1832.47	0	0	0	0
0.0706413	3.42632	118.075	2.83166e+06	1832.47	0	0	0	0
0.0711423	3.42632	118.075	2.83166e+06	1832.47	0	0	0	0
0.0716433	3.42632	118.075	2.83166e+06	1832.47	0	0	0	0
0.0721443	3.42633	118.075	2.83166e+06	1832.47	0	0	0	0
0.0726453	3.42633	118.075	2.83166e+06	1832.46	0	0	0	0
0.0731463	3.42633	118.075	2.83166e+06	1832.46	0	0	0	0
0.0736473	3.42634	118.076	2.83166e+06	1832.46	0	0	0	0
0.0741483	3.42634	118.076	2.83166e+06	1832.46	0	0	0	0
0.0746493	3.42634	118.076	2.83166e+06	1832.46	0	0	0	0
0.0751503	3.42635	118.076	2.83166e+06	1832.46	0	0	0	0
0.0756513	3.42635	118.076	2.83166e+06	1832.45	0	0	0	0
0.0761523	3.42636	118.076	2.83166e+06	1832.45	0	0	0	0
0.0766533	3.42636	118.076	2.83166e+06	1832.45	0	0	0	0
0.0771543	3.42636	118.076	2.83166e+06	1832.45	0	0	0	0
0.0776553	3.42637	118.077	2.83166e+06	1832.45	0	0	0	0
0.0781563	3.42637	118.077	2.83166e+06	1832.44	0	0	0	0
0.0786573	3.42637	118.077	2.83166e+06	1832.44	0	0	0	0
0.0791583	3.42638	118.077	2.83166e+06	1832.44	0	0	0	0
0.0796593	3.42638	118.077	2.83166e+06	1832.44	0	0	0	0
0.0801603	3.42638	118.077	2.83166e+06	1832.44	0	0	0	0
0.0806613	3.42639	118.077	2.83166e+06	1832.43	0	0	0	0
0.0811623	3.42639	118.077	2.83166e+06	1832.43	0	0	0	0
0.0816633	3.42639	118.078	2.83166e+06	1832.43	0	0	0	0
0.0821643	3.4264	118.078	2.83166e+06	1832.43	0	0	0	0
0.0826653	3.4264	118.078	2.83166e+06	1832.43	0	0	0	0
0.0831663	3.4264	118.078	2.83166e+06	1832.42	0	0	0	0
0.0836673	3.42641	118.078	2.83166e+06	1832.42	0	0	0	0
0.0841683	3.42641	118.078	2.83166e+06	1832.42	0	0	0	0
0.0846693	3.42641	118.078	2.83166e+06	1832.42	0	0	0	0
0.0851703	3.42642	118.078	2.83166e+06	1832.42	0	0	0	0
0.0856713	3.42642	118.079	2.83166e+06	1832.42	0	0	0	0
0.0861723	3.42643	118.079	2.83166e+06	1832.41	0	0	0	0
0.0866733	3.42643	118.079	2.83166e+06	1832.41	0	0	0	0
0.0871743	3.42643	118.079	2.83166e+06	1832.41	0	0	0	0
0.0876754	3.42644	118.079	2.83166e+06	1832.41	0	0	0	0
0.0881764	3.42644	118.079	2.83166e+06	1832.41	0	0	0	0
0.0886774	3.42644	118.079	2.83166e+06	1832.4	0	0	0	0
0.0891784	3.42645	118.079	2.83166e+06	1832.4	0	0	0	0
0.0896794	3.42645	118.08	2.83166e+06	1832.4	0	0	0	0
0.0901804	3.42645	118.08	2.83166e+06	1832.4	0	0	0	0
0.0906814	3.42646	118.08	2.83166e+06	1832.4	0	0	0	0
0.0911824	3.42646	118.08	2.83166e+06	1832.39	0	0	0	0
0.0916834	3.42646	118.08	2.83166e+06	1832.39	0	0	0	0
0.0921844	3.42647	118.08	2.83166e+06	1832.39	0	0	0	0
0.0926854	3.42647	118.08	2.83166e+06	1832.39	0	0	0	0
0.0931864	3.42648	118.08	2.83166e+06	1832.39	0	0	0	0
0.0936874	3.42648	118.08	2.83166e+06	1832.38	0	0	0	0
0.0941884	3.42648	118.081	2.83166e+06	1832.38	0	0	0	0
0.0946894	3.42649	118.081	2.83166e+06	1832.38	0	0	0	0
0.0951904	3.42649	118.081	2.83166e+06	1832.38	0	0	0	0
0.0956914	3.42649	118.081	2.83166e+06	1832.38	0	0	0	0
0.0961924	3.4265	118.081	2.83166e+06	1832.37	0	0	0	0
0.0966934	3.4265	118.081	2.83166e+06	1832.37	0	0	0	0
0.0971944	3.42651	118.081	2.83166e+06	1832.37	0	0	0	0
0.0976954	3.42651	118.081	2.83166e+06	1832.37	0	0	0	0
0.0981964	3.42651	118.082	2.83166e+06	1832.36	0	0	0	0
0.0986974	3.42652	118.082	2.83166e+06	1832.36	0	0	0	0
0.0991984	3.42652	118.082	2.83166e+06	1832.36	0	0	0	0
0.0996994	3.42652	118.082	2.83166e+06	1832.36	0	0	0	0
0.1002	3.42653	118.082	2.83166e+06	1832.36	0	0	0	0
0.100701	3.42653	118.082	2.83166e+06	1832.35	0	0	0	0
0.101202	3.42654	118.082	2.83166e+06	1832.35	0	0	0	0
0.101703	3.42654	118.082	2.83166e+06	1832.35	0	0	0	0
0.102204	3.42654	118.083	2.83166e+06	1832.35	0	0	0	0
0.102705	3.42655	118.083	2.83166e+06	1832.35	0	0	0	0
0.103206	3.42655	118.083	2.83166e+06	1832.34	0	0	0	0
0.103707	3.42655	118.083	2.83166e+06	1832.34	0	0	0	0
0.104208	3.42656	118.083	2.83166e+06	1832.34	0	0	0	0
0.104709	3.42656	118.083	2.83166e+06	1832.34	0	0	0	0
0.10521	3.42657	118.083	2.83166e+06	1832.34	0	0	0	0
0.105711	3.42657	118.083	2.83166e+06	1832.33	0	0	0	0
0.106212	3.42657	118.084	2.83166e+06	1832.33	0	0	0	0
0.106713	3.42658	118.084	2.83166e+06	1832.33	0	0	0	0
0.107214	3.42658	118.084	2.83166e+06	1832.33	0	0	0	0
0.107715	3.42659	118.084	2.83166e+06	1832.33	0	0	0	0
0.108216	3.42659	118.084	2.83166e+06	1832.32	0	0	0	0
0.108717	3.42659	118.084	2.83166e+06	1832.32	0	0	0	0
0.109218	3.4266	118.084	2.83166e+06	1832.32	0	0	0	0
0.109719	3.4266	118.084	2.83166e+06	1832.32	0	0	0	0
0.11022	3.4266	118.084	2.83166e+06	1832.31	0	0	0	0
0.110721	3.42661	118.085	2.83166e+06	1832.31	0	0	0	0
0.111222	3.42661	118.085	2.83166e+06	1832.31	0	0	0	0
0.111723	3.42662	118.085	2.83166e+06	1832.31	0	0	0	0
0.112224	3.42662	118.085	2.83166e+06	1832.31	0	0	0	0
0.112725	3.42662	118.085	2.83166e+06	1832.3	0	0	0	0
0.113226	3.42663	118.085	2.83166e+06	1832.3	0	0	0	0
0.113727	3.42663	118.085	2.83166e+06	1832.3	0	0	0	0
0.114228	3.42664	118.085	2.83166e+06	1832.3	0	0	0	0
0.114729	3.42664	118.086	2.83166e+06	1832.29	0	0	0	0
0.11523	3.42664	118.086	2.83166e+06	1832.29	0	0	0	0
0.115731	3.42665	118.086	2.83166e+06	1832.29	0	0	0	0
0.116232	3.42665	118.086	2.83166e+06	1832.29	0	0	0	0
0.116733	3.42666	118.086	2.83165e+06	1832.29	0	0	0	0
0.117234	3.42666	118.086	2.83165e+06	1832.28	0	0	0	0
0.117735	3.42666	118.086	2.83165e+06	1832.28	0	0	0	0
0.118236	3.42667	118.086	2.83165e+06	1832.28	0	0	0	0
0.118737	3.42667	118.087	2.83165e+06	1832.28	0	0	0	0
0.119238	3.42668	118.087	2.83165e+06	1832.28	0	0	0	0
0.119739	3.42668	118.087	2.83165e+06	1832.27	0	0	0	0
0.12024	3.42668	118.087	2.83165e+06	1832.27	0	0	0	0
0.120741	3.42669	118.087	2.83165e+06	1832.27	0	0	0	0
0.121242	3.42669	118.087	2.83165e+06	1832.27	0	0	0	0
0.121743	3.4267	118.087	2.83165e+06	1832.26	0	0	0	0
0.122244	3.4267	118.087	2.83165e+06	1832.26	0	0	0	0
0.122745	3.4267	118.088	2.83165e+06	1832.26	0	0	0	0
0.123246	3.42671	118.088	2.83165e+06	1832.26	0	0	0	0
0.123747	3.42671	118.088	2.83165e+06	1832.25	0	0	0	0
0.124248	3.42672	118.088	2.83165e+06	1832.25	0	0	0	0
0.124749	3.42672	118.088	2.83165e+06	1832.25	0	0	0	0
0.125251	3.42673	118.088	2.83165e+06	1832.25	0	0	0	0
0.125752	3.42673	118.088	2.83165e+06	1832.25	0	0	0	0
0.126253	3.42673	118.088	2.83165e+06	1832.24	0	0	0	0
0.126754	3.42674	118.088	2.83165e+06	1832.24	0	0	0	0
0.127255	3.42674	118.089	2.83165e+06	1832.24	0	0	0	0
0.127756	3.42675	118.089	2.83165e+06	1832.24	0	0	0	0
0.128257	3.42675	118.089	2.83165e+06	1832.23	0	0	0	0
0.128758	3.42675	118.089	2.83165e+06	1832.23	0	0	0	0
0.129259	3.42676	118.089	2.83165e+06	1832.23	0	0	0	0
0.12976	3.42676	118.089	2.83165e+06	1832.23	0	0	0	0
0.130261	3.42677	118.089	2.83165e+06	1832.23	0	0	0	0
0.130762	3.42677	118.089	2.83165e+06	1832.22	0	0	0	0
0.131263	3.42678	118.09	2.83165e+06	1832.22	0	0	0	0
0.131764	3.42678	118.09	2.83165e+06	1832.22	0	0	0	0
0.132265	3.42678	118.09	2.83165e+06	1832.22	0	0	0	0
0.132766	3.42679	118.09	2.83165e+06	1832.21	0	0	0	0
0.133267	3.42679	118.09	2.83165e+06	1832.21	0	0	0	0
0.133768	3.4268	118.09	2.83165e+06	1832.21	0	0	0	0
0.134269	3.4268	118.09	2.83165e+06	1832.21	0	0	0	0
0.13477	3.4268	118.09	2.83165e+06	1832.2	0	0	0	0
0.135271	3.42681	118.091	2.83165e+06	1832.2	0	0	0	0
0.135772	3.42681	118.091	2.83165e+06	1832.2	0	0	0	0
0.136273	3.42682	118.091	2.83165e+06	1832.2	0	0	0	0
0.136774	3.42682	118.091	2.83165e+06	1832.2	0	0	0	0
0.137275	3.42683	118.091	2.83165e+06	1832.19	0	0	0	0
0.137776	3.42683	118.091	2.83165e+06	1832.19	0	0	0	0
0.138277	3.42683	118.091	2.83165e+06	1832.19	0	0	0	0
0.138778	3.42684	118.091	2.83165e+06	1832.19	0	0	0	0
0.139279	3.42684	118.091	2.83165e+06	1832.18	0	0	0	0
0.13978	3.42685	118.092	2.83165e+06	1832.18	0	0	0	0
0.140281	3.42685	118.092	2.83165e+06	1832.18	0	0	0	0
0.140782	3.42685	118.092	2.83165e+06	1832.18	0	0	0	0
0.141283	3.42686	118.092	2.83165e+06	1832.18	0	0	0	0
0.141784	3.42686	118.092	2.83165e+06	1832.17	0	0	0	0
0.142285	3.42687	118.092	2.83165e+06	1832.17	0	0	0	0
0.142786	3.42687	118.092	2.83165e+06	1832.17	0	0	0	0
0.143287	3.42687	118.092	2.83165e+06	1832.17	0	0	0	0
0.143788	3.42688	118.093	2.83165e+06	1832.16	0	0	0	0
0.144289	3.42688	118.093	2.83165e+06	1832.16	0	0	0	0
0.14479	3.42689	118.093	2.83165e+06	1832.16	0	0	0	0
0.145291	3.42689	118.093	2.83165e+06	1832.16	0	0	0	0
0.145792	3.42689	118.093	2.83165e+06	1832.16	0	0	0	0
0.146293	3.4269	118.093	2.83165e+06	1832.15	0	0	0	0
0.146794	3.4269	118.093	2.83165e+06	1832.15	0	0	0	0
0.147295	3.4269	118.093	2.83165e+06	1832.15	0	0	0	0
0.147796	3.42691	118.094	2.83165e+06	1832.15	0	0	0	0
0.148297	3.42691	118.094	2.83165e+06	1832.15	0	0	0	0
0.148798	3.42692	118.095	2.83165e+06	1832.15	0	0	0	0
0.149299	3.42693	118.099	2.83167e+06	1832.15	0	0	0	0
0.1498	3.42697	118.11	2.8317e+06	1832.15	0	0	0	0
0.150301	3.42706	118.141	2.83179e+06	1832.16	0	0	0	0
0.150802	3.42718	118.207	2.83192e+06	1832.17	0	0	0	0
0.151303	3.42732	118.319	2.83205e+06	1832.19	0	0	0	0
0.151804	3.42744	118.482	2.83218e+06	1832.21	0	0	0	0
0.152305	3.42754	118.699	2.83228e+06	1832.22	0	0	0	0
0.152806	3.42762	118.97	2.83236e+06	1832.23	0	0	0	0
0.153307	3.42768	119.295	2.83242e+06	1832.24	0	0	0	0
0.153808	3.42771	119.674	2.83246e+06	1832.24	0	0	0	0
0.154309	3.42772	120.106	2.83247e+06	1832.24	0	0	0	0
0.15481	3.4277	120.592	2.83245e+06	1832.24	0	0	0	0
0.155311	3.42766	121.132	2.83241e+06	1832.24	0	0	0	0
0.155812	3.4276	121.725	2.83235e+06	1832.23	0	0	0	0
0.156313	3.42751	122.372	2.83226e+06	1832.22	0	0	0	0
0.156814	3.42739	123.074	2.83215e+06	1832.21	0	0	0	0
0.157315	3.42725	123.831	2.83201e+06	1832.2	0	0	0	0
0.157816	3.42708	124.643	2.83185e+06	1832.18	0	0	0	0
0.158317	3.42689	125.512	2.83166e+06	1832.17	0	0	0	0
0.158818	3.42667	126.437	2.83144e+06	1832.14	0	0	0	0
0.159319	3.42642	127.42	2.8312e+06	1832.12	0	0	0	0
0.15982	3.42614	128.463	2.83092e+06	1832.09	0	0	0	0
0.160321	3.42583	129.565	2.83062e+06	1832.06	0	0	0	0
0.160822	3.42549	130.729	2.83029e+06	1832.03	0	0	0	0
0.161323	3.42511	131.955	2.82992e+06	1831.99	0	0	0	0
0.161824	3.42471	133.246	2.82952e+06	1831.95	0	0	0	0
0.162325	3.42427	134.602	2.82909e+06	1831.91	0	0	0	0
0.162826	3.42379	136.026	2.82862e+06	1831.86	0	0	0	0
0.163327	3.42327	137.519	2.82812e+06	1831.81	0	0	0	0
0.163828	3.42271	139.084	2.82757e+06	1831.75	0	0	0	0
0.164329	3.42212	140.722	2.82699e+06	1831.69	0	0	0	0
0.16483	3.42147	142.437	2.82636e+06	1831.63	0	0	0	0
0.165331	3.42078	144.229	2.82568e+06	1831.56	0	0	0	0
0.165832	3.42004	146.102	2.82496e+06	1831.49	0	0	0	0
0.166333	3.41925	148.06	2.82419e+06	1831.41	0	0	0	0
0.166834	3.41841	150.103	2.82336e+06	1831.33	0	0	0	0
0.167335	3.4175	152.237	2.82247e+06	1831.24	0	0	0	0
0.167836	3.41654	154.463	2.82153e+06	1831.14	0	0	0	0
0.168337	3.41551	156.786	2.82052e+06	1831.04	0	0	0	0
0.168838	3.41441	159.21	2.81944e+06	1830.93	0	0	0	0
0.169339	3.41323	161.737	2.81829e+06	1830.81	0	0	0	0
0.16984	3.41198	164.374	2.81707e+06	1830.69	0	0	0	0
0.170341	3.41064	167.123	2.81576e+06	1830.55	0	0	0	0
0.170842	3.40921	169.99	2.81436e+06	1830.41	0	0	0	0
0.171343	3.40769	172.98	2.81287e+06	1830.26	0	0	0	0
0.171844	3.40606	176.097	2.81128e+06	1830.1	0	0	0	0
0.172345	3.40433	179.349	2.80958e+06	1829.92	0	0	0	0
0.172846	3.40247	182.739	2.80776e+06	1829.74	0	0	0	0
0.173347	3.40049	186.276	2.80582e+06	1829.54	0	0	0	0
0.173848	3.39838	189.965	2.80375e+06	1829.33	0	0	0	0
0.174349	3.39612	193.814	2.80154e+06	1829.1	0	0	0	0
0.17485	3.3937	197.829	2.79917e+06	1828.86	0	0	0	0
0.175351	3.39112	202.02	2.79664e+06	1828.59	0	0	0	0
0.175852	3.38835	206.393	2.79393e+06	1828.31	0	0	0	0
0.176353	3.38539	210.959	2.79103e+06	1828.01	0	0	0	0
0.176854	3.38222	215.725	2.78792e+06	1827.69	0	0	0	0
0.177355	3.37882	220.703	2.7846e+06	1827.34	0	0	0	0
0.177856	3.37518	225.902	2.78103e+06	1826.97	0	0	0	0
0.178357	3.37127	231.333	2.7772e+06	1826.57	0	0	0	0
0.178858	3.36708	237.009	2.77308e+06	1826.14	0	0	0	0
0.179359	3.36258	242.94	2.76867e+06	1825.67	0	0	0	0
0.17986	3.35774	249.141	2.76393e+06	1825.17	0	0	0	0
0.180361	3.35254	255.624	2.75883e+06	1824.63	0	0	0	0
0.180862	3.34695	262.405	2.75334e+06	1824.04	0	0	0	0
0.181363	3.34093	269.497	2.74744e+06	1823.41	0	0	0	0
0.181864	3.33445	276.917	2.74108e+06	1822.73	0	0	0	0
0.182365	3.32747	284.681	2.73424e+06	1821.99	0	0	0	0
0.182866	3.31995	292.807	2.72686e+06	1821.19	0	0	0	0
0.183367	3.31183	301.313	2.7189e+06	1820.32	0	0	0	0
0.183868	3.30308	310.218	2.71032e+06	1819.38	0	0	0	0
0.184369	3.29363	319.542	2.70105e+06	1818.36	0	0	0	0
0.18487	3.28344	329.305	2.69105e+06	1817.26	0	0	0	0
0.185371	3.27242	339.529	2.68025e+06	1816.06	0	0	0	0
0.185872	3.26052	350.235	2.66859e+06	1814.75	0	0	0	0
0.186373	3.24766	361.447	2.65599e+06	1813.34	0	0	0	0
0.186874	3.23377	373.188	2.64238e+06	1811.8	0	0	0	0
0.187375	3.21875	385.481	2.62767e+06	1810.12	0	0	0	0
0.187876	3.20252	398.35	2.61178e+06	1808.3	0	0	0	0
0.188377	3.18498	411.818	2.59463e+06	1806.31	0	0	0	0
0.188878	3.16603	425.912	2.57611e+06	1804.15	0	0	0	0
0.189379	3.14556	440.653	2.55612e+06	1801.8	0	0	0	0
0.18988	3.12347	456.067	2.53456e+06	1799.24	0	0	0	0
0.190381	3.09963	472.176	2.51133e+06	1796.45	0	0	0	0
0.190882	3.07394	489.001	2.48631e+06	1793.43	0	0	0	0
0.191383	3.04627	506.562	2.4594e+06	1790.13	0	0	0	0
0.191884	3.0165	524.876	2.43049e+06	1786.55	0	0	0	0
0.192385	2.98451	543.959	2.39949e+06	1782.66	0	0	0	0
0.192886	2.9502	563.822	2.3663e+06	1778.44	0	0	0	0
0.193387	2.91347	584.472	2.33082e+06	1773.87	0	0	0	0
0.193888	2.87421	605.912	2.293e+06	1768.92	0	0	0	0
0.194389	2.83236	628.14	2.25278e+06	1763.57	0	0	0	0
