x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0616232	6.18311	105.414	3.89815e+06	1397.9	0	0	0	0
0.0621242	6.17005	105.554	3.89806e+06	1400.82	0	0	0	0
0.0626253	6.1569	105.693	3.89798e+06	1403.79	0	0	0	0
0.0631263	6.14365	105.832	3.89791e+06	1406.79	0	0	0	0
0.0636273	6.1303	105.971	3.89783e+06	1409.82	0	0	0	0
0.0641283	6.11685	106.109	3.89775e+06	1412.89	0	0	0	0
0.0646293	6.1033	106.247	3.89767e+06	1416	0	0	0	0
0.0651303	6.08965	106.385	3.89759e+06	1419.15	0	0	0	0
0.0656313	6.0759	106.522	3.89752e+06	1422.33	0	0	0	0
0.0661323	6.06204	106.659	3.89744e+06	1425.55	0	0	0	0
0.0666333	6.04809	106.796	3.89737e+06	1428.82	0	0	0	0
0.0671343	6.03403	106.933	3.89729e+06	1432.12	0	0	0	0
0.0676353	6.01988	107.069	3.89722e+06	1435.46	0	0	0	0
0.0681363	6.00562	107.205	3.89714e+06	1438.84	0	0	0	0
0.0686373	5.99126	107.34	3.89707e+06	1442.26	0	0	0	0
0.0691383	5.9768	107.475	3.897e+06	1445.72	0	0	0	0
0.0696393	5.96224	107.61	3.89692e+06	1449.23	0	0	0	0
0.0701403	5.94757	107.745	3.89685e+06	1452.77	0	0	0	0
0.0706413	5.93281	107.879	3.89678e+06	1456.36	0	0	0	0
0.0711423	5.91795	108.013	3.89671e+06	1459.99	0	0	0	0
0.0716433	5.903	108.147	3.89664e+06	1463.66	0	0	0	0
0.0721443	5.88794	108.28	3.89657e+06	1467.38	0	0	0	0
0.0726453	5.87279	108.413	3.8965e+06	1471.14	0	0	0	0
0.0731463	5.85755	108.546	3.89643e+06	1474.94	0	0	0	0
0.0736473	5.84222	108.678	3.89636e+06	1478.79	0	0	0	0
0.0741483	5.82679	108.811	3.8963e+06	1482.68	0	0	0	0
0.0746493	5.81127	108.942	3.89623e+06	1486.61	0	0	0	0
0.0751503	5.79567	109.074	3.89616e+06	1490.59	0	0	0	0
0.0756513	5.77998	109.205	3.8961e+06	1494.61	0	0	0	0
0.0761523	5.76421	109.336	3.89603e+06	1498.67	0	0	0	0
0.0766533	5.74836	109.467	3.89596e+06	1502.78	0	0	0	0
0.0771543	5.73242	109.597	3.8959e+06	1506.93	0	0	0	0
0.0776553	5.71642	109.727	3.89583e+06	1511.12	0	0	0	0
0.0781563	5.70033	109.856	3.89577e+06	1515.36	0	0	0	0
0.0786573	5.68418	109.986	3.89571e+06	1519.64	0	0	0	0
0.0791583	5.66796	110.115	3.89564e+06	1523.97	0	0	0	0
0.0796593	5.65167	110.244	3.89558e+06	1528.34	0	0	0	0
0.0801603	5.63532	110.372	3.89552e+06	1532.75	0	0	0	0
0.0806613	5.6189	110.5	3.89546e+06	1537.2	0	0	0	0
0.0811623	5.60243	110.628	3.89539e+06	1541.69	0	0	0	0
0.0816633	5.58591	110.756	3.89533e+06	1546.23	0	0	0	0
0.0821643	5.56934	110.883	3.89527e+06	1550.81	0	0	0	0
0.0826653	5.55271	111.01	3.89521e+06	1555.42	0	0	0	0
0.0831663	5.53605	111.137	3.89515e+06	1560.08	0	0	0	0
0.0836673	5.51934	111.263	3.89509e+06	1564.78	0	0	0	0
0.0841683	5.50259	111.39	3.89503e+06	1569.52	0	0	0	0
0.0846693	5.48581	111.515	3.89497e+06	1574.3	0	0	0	0
0.0851703	5.469	111.641	3.89491e+06	1579.11	0	0	0	0
0.0856713	5.45216	111.766	3.89485e+06	1583.97	0	0	0	0
0.0861723	5.43529	111.891	3.8948e+06	1588.86	0	0	0	0
0.0866733	5.41841	112.016	3.89474e+06	1593.79	0	0	0	0
0.0871743	5.4015	112.14	3.89468e+06	1598.75	0	0	0	0
0.0876754	5.38458	112.265	3.89462e+06	1603.75	0	0	0	0
0.0881764	5.36765	112.388	3.89457e+06	1608.78	0	0	0	0
0.0886774	5.35072	112.512	3.89451e+06	1613.85	0	0	0	0
0.0891784	5.33378	112.635	3.89445e+06	1618.96	0	0	0	0
0.0896794	5.31684	112.758	3.8944e+06	1624.09	0	0	0	0
0.0901804	5.2999	112.881	3.89434e+06	1629.26	0	0	0	0
0.0906814	5.28297	113.004	3.89429e+06	1634.46	0	0	0	0
0.0911824	5.26605	113.126	3.89423e+06	1639.68	0	0	0	0
0.0916834	5.24914	113.248	3.89418e+06	1644.94	0	0	0	0
0.0921844	5.23225	113.369	3.89412e+06	1650.23	0	0	0	0
0.0926854	5.21538	113.491	3.89407e+06	1655.54	0	0	0	0
0.0931864	5.19853	113.612	3.89401e+06	1660.89	0	0	0	0
0.0936874	5.18171	113.733	3.89396e+06	1666.26	0	0	0	0
0.0941884	5.16492	113.853	3.89391e+06	1671.65	0	0	0	0
0.0946894	5.14816	113.974	3.89385e+06	1677.07	0	0	0	0
0.0951904	5.13144	114.094	3.8938e+06	1682.51	0	0	0	0
0.0956914	5.11475	114.214	3.89375e+06	1687.98	0	0	0	0
0.0961924	5.09811	114.333	3.8937e+06	1693.47	0	0	0	0
0.0966934	5.08151	114.452	3.89364e+06	1698.97	0	0	0	0
0.0971944	5.06496	114.571	3.89359e+06	1704.5	0	0	0	0
0.0976954	5.04846	114.69	3.89354e+06	1710.05	0	0	0	0
0.0981964	5.03201	114.809	3.89349e+06	1715.62	0	0	0	0
0.0986974	5.01562	114.927	3.89344e+06	1721.2	0	0	0	0
0.0991984	4.99929	115.045	3.89339e+06	1726.8	0	0	0	0
0.0996994	4.98301	115.163	3.89334e+06	1732.42	0	0	0	0
0.1002	4.96681	115.28	3.89329e+06	1738.05	0	0	0	0
0.100701	4.95066	115.397	3.89324e+06	1743.7	0	0	0	0
0.101202	4.93459	115.514	3.89319e+06	1749.35	0	0	0	0
0.101703	4.91859	115.631	3.89314e+06	1755.02	0	0	0	0
0.102204	4.90266	115.748	3.89309e+06	1760.7	0	0	0	0
0.102705	4.8868	115.864	3.89304e+06	1766.39	0	0	0	0
0.103206	4.87103	115.98	3.89299e+06	1772.09	0	0	0	0
0.103707	4.85533	116.096	3.89294e+06	1777.8	0	0	0	0
0.104208	4.83971	116.211	3.89289e+06	1783.51	0	0	0	0
0.104709	4.82418	116.327	3.89284e+06	1789.23	0	0	0	0
0.10521	4.80874	116.442	3.89279e+06	1794.96	0	0	0	0
0.105711	4.79338	116.557	3.89274e+06	1800.68	0	0	0	0
0.106212	4.77811	116.671	3.8927e+06	1806.42	0	0	0	0
0.106713	4.76293	116.786	3.89265e+06	1812.15	0	0	0	0
0.107214	4.74785	116.9	3.8926e+06	1817.89	0	0	0	0
0.107715	4.73285	117.014	3.89255e+06	1823.62	0	0	0	0
0.108216	4.71796	117.127	3.89251e+06	1829.36	0	0	0	0
0.108717	4.70316	117.241	3.89246e+06	1835.09	0	0	0	0
0.109218	4.68846	117.354	3.89241e+06	1840.82	0	0	0	0
0.109719	4.67386	117.467	3.89237e+06	1846.55	0	0	0	0
0.11022	4.65936	117.58	3.89232e+06	1852.28	0	0	0	0
0.110721	4.64497	117.693	3.89227e+06	1857.99	0	0	0	0
0.111222	4.63067	117.805	3.89223e+06	1863.71	0	0	0	0
0.111723	4.61649	117.917	3.89218e+06	1869.41	0	0	0	0
0.112224	4.60241	118.029	3.89213e+06	1875.11	0	0	0	0
0.112725	4.58844	118.141	3.89209e+06	1880.8	0	0	0	0
0.113226	4.57457	118.252	3.89204e+06	1886.47	0	0	0	0
0.113727	4.56082	118.364	3.892e+06	1892.14	0	0	0	0
0.114228	4.54717	118.475	3.89195e+06	1897.8	0	0	0	0
0.114729	4.53364	118.586	3.89191e+06	1903.44	0	0	0	0
0.11523	4.52022	118.696	3.89186e+06	1909.07	0	0	0	0
0.115731	4.50691	118.807	3.89182e+06	1914.68	0	0	0	0
0.116232	4.49372	118.917	3.89177e+06	1920.28	0	0	0	0
0.116733	4.48064	119.027	3.89173e+06	1925.86	0	0	0	0
0.117234	4.46768	119.137	3.89168e+06	1931.43	0	0	0	0
0.117735	4.45483	119.247	3.89164e+06	1936.98	0	0	0	0
0.118236	4.4421	119.356	3.89159e+06	1942.51	0	0	0	0
0.118737	4.42949	119.465	3.89155e+06	1948.02	0	0	0	0
0.119238	4.41699	119.575	3.8915e+06	1953.5	0	0	0	0
0.119739	4.40461	119.683	3.89146e+06	1958.97	0	0	0	0
0.12024	4.39236	119.792	3.89142e+06	1964.42	0	0	0	0
0.120741	4.38022	119.901	3.89137e+06	1969.84	0	0	0	0
0.121242	4.3682	120.009	3.89133e+06	1975.23	0	0	0	0
0.121743	4.3563	120.117	3.89128e+06	1980.61	0	0	0	0
0.122244	4.34453	120.225	3.89124e+06	1985.95	0	0	0	0
0.122745	4.33287	120.333	3.8912e+06	1991.27	0	0	0	0
0.123246	4.32134	120.44	3.89115e+06	1996.56	0	0	0	0
0.123747	4.30993	120.548	3.89111e+06	2001.83	0	0	0	0
0.124248	4.29864	120.655	3.89107e+06	2007.06	0	0	0	0
0.124749	4.28747	120.762	3.89102e+06	2012.27	0	0	0	0
0.125251	4.27643	120.869	3.89098e+06	2017.44	0	0	0	0
0.125752	4.26551	120.976	3.89094e+06	2022.58	0	0	0	0
0.126253	4.25472	121.082	3.89089e+06	2027.69	0	0	0	0
0.126754	4.24405	121.189	3.89085e+06	2032.77	0	0	0	0
0.127255	4.2335	121.295	3.89081e+06	2037.81	0	0	0	0
0.127756	4.22308	121.401	3.89076e+06	2042.81	0	0	0	0
0.128257	4.21278	121.507	3.89072e+06	2047.79	0	0	0	0
0.128758	4.20261	121.612	3.89068e+06	2052.72	0	0	0	0
0.129259	4.19256	121.718	3.89064e+06	2057.62	0	0	0	0
0.12976	4.18264	121.823	3.89059e+06	2062.47	0	0	0	0
0.130261	4.17285	121.928	3.89055e+06	2067.29	0	0	0	0
0.130762	4.16317	122.033	3.89051e+06	2072.07	0	0	0	0
0.131263	4.15363	122.138	3.89046e+06	2076.81	0	0	0	0
0.131764	4.14421	122.243	3.89042e+06	2081.51	0	0	0	0
0.132265	4.13492	122.348	3.89038e+06	2086.16	0	0	0	0
0.132766	4.12575	122.452	3.89034e+06	2090.78	0	0	0	0
0.133267	4.11671	122.556	3.89029e+06	2095.34	0	0	0	0
0.133768	4.1078	122.66	3.89025e+06	2099.87	0	0	0	0
0.134269	4.09901	122.764	3.89021e+06	2104.35	0	0	0	0
0.13477	4.09035	122.868	3.89017e+06	2108.78	0	0	0	0
0.135271	4.08181	122.972	3.89012e+06	2113.17	0	0	0	0
0.135772	4.07341	123.075	3.89008e+06	2117.5	0	0	0	0
0.136273	4.06513	123.178	3.89004e+06	2121.8	0	0	0	0
0.136774	4.05697	123.282	3.89e+06	2126.04	0	0	0	0
0.137275	4.04894	123.385	3.88995e+06	2130.23	0	0	0	0
0.137776	4.04104	123.488	3.88991e+06	2134.37	0	0	0	0
0.138277	4.03327	123.59	3.88987e+06	2138.46	0	0	0	0
0.138778	4.02562	123.693	3.88983e+06	2142.5	0	0	0	0
0.139279	4.0181	123.796	3.88978e+06	2146.49	0	0	0	0
0.13978	4.01071	123.898	3.88974e+06	2150.42	0	0	0	0
0.140281	4.00344	124	3.8897e+06	2154.3	0	0	0	0
0.140782	3.9963	124.102	3.88966e+06	2158.13	0	0	0	0
0.141283	3.98929	124.204	3.88962e+06	2161.9	0	0	0	0
0.141784	3.9824	124.306	3.88957e+06	2165.61	0	0	0	0
0.142285	3.97564	124.408	3.88953e+06	2169.27	0	0	0	0
0.142786	3.96901	124.51	3.88949e+06	2172.87	0	0	0	0
0.143287	3.96251	124.611	3.88945e+06	2176.41	0	0	0	0
0.143788	3.95613	124.712	3.8894e+06	2179.9	0	0	0	0
0.144289	3.94988	124.814	3.88936e+06	2183.32	0	0	0	0
0.14479	3.94375	124.915	3.88932e+06	2186.69	0	0	0	0
0.145291	3.93776	125.016	3.88928e+06	2190	0	0	0	0
0.145792	3.93189	125.117	3.88923e+06	2193.24	0	0	0	0
0.146293	3.92614	125.217	3.88919e+06	2196.42	0	0	0	0
0.146794	3.92053	125.318	3.88915e+06	2199.55	0	0	0	0
0.147295	3.91505	125.419	3.8891e+06	2202.6	0	0	0	0
0.147796	3.90969	125.519	3.88906e+06	2205.6	0	0	0	0
0.148297	3.90446	125.62	3.88902e+06	2208.53	0	0	0	0
0.148798	3.89937	125.721	3.88898e+06	2211.39	0	0	0	0
0.149299	3.89441	125.825	3.88895e+06	2214.19	0	0	0	0
0.1498	3.88961	125.936	3.88896e+06	2216.92	0	0	0	0
0.150301	3.885	126.069	3.88903e+06	2219.6	0	0	0	0
0.150802	3.88056	126.239	3.88916e+06	2222.21	0	0	0	0
0.151303	3.87626	126.458	3.88929e+06	2224.75	0	0	0	0
0.151804	3.87208	126.732	3.88941e+06	2227.22	0	0	0	0
0.152305	3.868	127.064	3.88951e+06	2229.62	0	0	0	0
0.152806	3.86403	127.454	3.88957e+06	2231.95	0	0	0	0
0.153307	3.86015	127.902	3.8896e+06	2234.21	0	0	0	0
0.153808	3.85637	128.407	3.8896e+06	2236.4	0	0	0	0
0.154309	3.85269	128.97	3.88957e+06	2238.52	0	0	0	0
0.15481	3.8491	129.592	3.88951e+06	2240.57	0	0	0	0
0.155311	3.8456	130.271	3.88941e+06	2242.55	0	0	0	0
0.155812	3.8422	131.008	3.88928e+06	2244.47	0	0	0	0
0.156313	3.83888	131.803	3.88912e+06	2246.32	0	0	0	0
0.156814	3.83564	132.658	3.88892e+06	2248.1	0	0	0	0
0.157315	3.83249	133.573	3.8887e+06	2249.81	0	0	0	0
0.157816	3.82942	134.548	3.88843e+06	2251.47	0	0	0	0
0.158317	3.82642	135.584	3.88813e+06	2253.05	0	0	0	0
0.158818	3.8235	136.682	3.8878e+06	2254.58	0	0	0	0
0.159319	3.82065	137.844	3.88743e+06	2256.05	0	0	0	0
0.15982	3.81787	139.07	3.88702e+06	2257.45	0	0	0	0
0.160321	3.81516	140.362	3.88657e+06	2258.79	0	0	0	0
0.160822	3.81251	141.721	3.88608e+06	2260.08	0	0	0	0
0.161323	3.80992	143.148	3.88554e+06	2261.31	0	0	0	0
0.161824	3.80738	144.647	3.88497e+06	2262.48	0	0	0	0
0.162325	3.80489	146.217	3.88434e+06	2263.59	0	0	0	0
0.162826	3.80245	147.862	3.88367e+06	2264.65	0	0	0	0
0.163327	3.80006	149.584	3.88295e+06	2265.66	0	0	0	0
0.163828	3.7977	151.384	3.88217e+06	2266.61	0	0	0	0
0.164329	3.79538	153.265	3.88134e+06	2267.52	0	0	0	0
0.16483	3.79308	155.23	3.88045e+06	2268.37	0	0	0	0
0.165331	3.79082	157.281	3.8795e+06	2269.17	0	0	0	0
0.165832	3.78857	159.422	3.87848e+06	2269.92	0	0	0	0
0.166333	3.78634	161.655	3.8774e+06	2270.62	0	0	0	0
0.166834	3.78412	163.984	3.87624e+06	2271.27	0	0	0	0
0.167335	3.7819	166.412	3.875e+06	2271.88	0	0	0	0
0.167836	3.77968	168.944	3.87368e+06	2272.44	0	0	0	0
0.168337	3.77745	171.582	3.87228e+06	2272.96	0	0	0	0
0.168838	3.7752	174.332	3.87078e+06	2273.43	0	0	0	0
0.169339	3.77294	177.197	3.86919e+06	2273.86	0	0	0	0
0.16984	3.77064	180.183	3.86749e+06	2274.24	0	0	0	0
0.170341	3.76831	183.294	3.86567e+06	2274.58	0	0	0	0
0.170842	3.76593	186.536	3.86374e+06	2274.88	0	0	0	0
0.171343	3.7635	189.914	3.86168e+06	2275.14	0	0	0	0
0.171844	3.76101	193.435	3.85948e+06	2275.35	0	0	0	0
0.172345	3.75844	197.103	3.85714e+06	2275.52	0	0	0	0
0.172846	3.75579	200.927	3.85464e+06	2275.65	0	0	0	0
0.173347	3.75304	204.913	3.85197e+06	2275.74	0	0	0	0
0.173848	3.75019	209.068	3.84912e+06	2275.78	0	0	0	0
0.174349	3.74722	213.401	3.84607e+06	2275.79	0	0	0	0
0.17485	3.74411	217.92	3.84282e+06	2275.75	0	0	0	0
0.175351	3.74086	222.633	3.83934e+06	2275.66	0	0	0	0
0.175852	3.73745	227.55	3.83561e+06	2275.54	0	0	0	0
0.176353	3.73385	232.68	3.83163e+06	2275.36	0	0	0	0
0.176854	3.73005	238.035	3.82737e+06	2275.14	0	0	0	0
0.177355	3.72604	243.624	3.8228e+06	2274.88	0	0	0	0
0.177856	3.72178	249.461	3.8179e+06	2274.56	0	0	0	0
0.178357	3.71726	255.556	3.81265e+06	2274.19	0	0	0	0
0.178858	3.71245	261.923	3.80701e+06	2273.77	0	0	0	0
0.179359	3.70733	268.575	3.80096e+06	2273.29	0	0	0	0
0.17986	3.70186	275.527	3.79445e+06	2272.75	0	0	0	0
0.180361	3.69602	282.794	3.78746e+06	2272.16	0	0	0	0
0.180862	3.68976	290.392	3.77995e+06	2271.49	0	0	0	0
0.181363	3.68305	298.338	3.77186e+06	2270.76	0	0	0	0
0.181864	3.67586	306.649	3.76315e+06	2269.95	0	0	0	0
0.182365	3.66813	315.344	3.75376e+06	2269.06	0	0	0	0
0.182866	3.65982	324.443	3.74365e+06	2268.09	0	0	0	0
0.183367	3.65087	333.965	3.73275e+06	2267.02	0	0	0	0
0.183868	3.64123	343.932	3.72099e+06	2265.86	0	0	0	0
0.184369	3.63085	354.367	3.70829e+06	2264.59	0	0	0	0
0.18487	3.61965	365.291	3.69459e+06	2263.21	0	0	0	0
0.185371	3.60756	376.729	3.6798e+06	2261.7	0	0	0	0
0.185872	3.5945	388.706	3.66382e+06	2260.05	0	0	0	0
0.186373	3.5804	401.247	3.64655e+06	2258.26	0	0	0	0
0.186874	3.56516	414.378	3.6279e+06	2256.31	0	0	0	0
0.187375	3.5487	428.125	3.60775e+06	2254.19	0	0	0	0
0.187876	3.5309	442.515	3.58598e+06	2251.88	0	0	0	0
0.188377	3.51167	457.575	3.56247e+06	2249.37	0	0	0	0
0.188878	3.49089	473.331	3.53708e+06	2246.63	0	0	0	0
0.189379	3.46845	489.812	3.50969e+06	2243.66	0	0	0	0
0.18988	3.44421	507.043	3.48014e+06	2240.42	0	0	0	0
0.190381	3.41806	525.05	3.44829e+06	2236.9	0	0	0	0
0.190882	3.38987	543.856	3.41399e+06	2233.08	0	0	0	0
0.191383	3.35949	563.485	3.3771e+06	2228.92	0	0	0	0
0.191884	3.3268	583.955	3.33747e+06	2224.4	0	0	0	0
0.192385	3.29167	605.283	3.29496e+06	2219.51	0	0	0	0
0.192886	3.25398	627.482	3.24943e+06	2214.19	0	0	0	0
0.193387	3.21362	650.561	3.20078e+06	2208.44	0	0	0	0
0.193888	3.17047	674.522	3.14891e+06	2202.22	0	0	0	0
0.194389	3.12445	699.363	3.09374e+06	2195.5	0	0	0	0
