x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0611222	3.43005	118.005	2.83362e+06	1831.74	0	0	0	0
0.0616232	3.43006	118.006	2.83362e+06	1831.74	0	0	0	0
0.0621242	3.43007	118.006	2.83362e+06	1831.73	0	0	0	0
0.0626253	3.43007	118.006	2.83362e+06	1831.73	0	0	0	0
0.0631263	3.43008	118.006	2.83362e+06	1831.73	0	0	0	0
0.0636273	3.43009	118.007	2.83362e+06	1831.72	0	0	0	0
0.0641283	3.43009	118.007	2.83362e+06	1831.72	0	0	0	0
0.0646293	3.4301	118.007	2.83362e+06	1831.72	0	0	0	0
0.0651303	3.4301	118.007	2.83362e+06	1831.71	0	0	0	0
0.0656313	3.43011	118.007	2.83362e+06	1831.71	0	0	0	0
0.0661323	3.43012	118.008	2.83362e+06	1831.7	0	0	0	0
0.0666333	3.43012	118.008	2.83362e+06	1831.7	0	0	0	0
0.0671343	3.43013	118.008	2.83362e+06	1831.7	0	0	0	0
0.0676353	3.43014	118.008	2.83362e+06	1831.69	0	0	0	0
0.0681363	3.43014	118.009	2.83362e+06	1831.69	0	0	0	0
0.0686373	3.43015	118.009	2.83362e+06	1831.69	0	0	0	0
0.0691383	3.43016	118.009	2.83362e+06	1831.68	0	0	0	0
0.0696393	3.43016	118.009	2.83362e+06	1831.68	0	0	0	0
0.0701403	3.43017	118.01	2.83362e+06	1831.68	0	0	0	0
0.0706413	3.43018	118.01	2.83361e+06	1831.67	0	0	0	0
0.0711423	3.43018	118.01	2.83361e+06	1831.67	0	0	0	0
0.0716433	3.43019	118.01	2.83361e+06	1831.66	0	0	0	0
0.0721443	3.4302	118.011	2.83361e+06	1831.66	0	0	0	0
0.0726453	3.4302	118.011	2.83361e+06	1831.66	0	0	0	0
0.0731463	3.43021	118.011	2.83361e+06	1831.65	0	0	0	0
0.0736473	3.43022	118.011	2.83361e+06	1831.65	0	0	0	0
0.0741483	3.43022	118.012	2.83361e+06	1831.65	0	0	0	0
0.0746493	3.43023	118.012	2.83361e+06	1831.64	0	0	0	0
0.0751503	3.43024	118.012	2.83361e+06	1831.64	0	0	0	0
0.0756513	3.43025	118.012	2.83361e+06	1831.63	0	0	0	0
0.0761523	3.43025	118.012	2.83361e+06	1831.63	0	0	0	0
0.0766533	3.43026	118.013	2.83361e+06	1831.63	0	0	0	0
0.0771543	3.43027	118.013	2.83361e+06	1831.62	0	0	0	0
0.0776553	3.43027	118.013	2.83361e+06	1831.62	0	0	0	0
0.0781563	3.43028	118.013	2.83361e+06	1831.62	0	0	0	0
0.0786573	3.43029	118.014	2.83361e+06	1831.61	0	0	0	0
0.0791583	3.43029	118.014	2.83361e+06	1831.61	0	0	0	0
0.0796593	3.4303	118.014	2.83361e+06	1831.6	0	0	0	0
0.0801603	3.43031	118.014	2.83361e+06	1831.6	0	0	0	0
0.0806613	3.43031	118.015	2.83361e+06	1831.6	0	0	0	0
0.0811623	3.43032	118.015	2.83361e+06	1831.59	0	0	0	0
0.0816633	3.43033	118.015	2.83361e+06	1831.59	0	0	0	0
0.0821643	3.43033	118.015	2.83361e+06	1831.59	0	0	0	0
0.0826653	3.43034	118.016	2.83361e+06	1831.58	0	0	0	0
0.0831663	3.43035	118.016	2.83361e+06	1831.58	0	0	0	0
0.0836673	3.43036	118.016	2.83361e+06	1831.57	0	0	0	0
0.0841683	3.43036	118.016	2.83361e+06	1831.57	0	0	0	0
0.0846693	3.43037	118.017	2.83361e+06	1831.57	0	0	0	0
0.0851703	3.43038	118.017	2.83361e+06	1831.56	0	0	0	0
0.0856713	3.43038	118.017	2.83361e+06	1831.56	0	0	0	0
0.0861723	3.43039	118.017	2.83361e+06	1831.55	0	0	0	0
0.0866733	3.4304	118.018	2.83361e+06	1831.55	0	0	0	0
0.0871743	3.4304	118.018	2.83361e+06	1831.55	0	0	0	0
0.0876754	3.43041	118.018	2.83361e+06	1831.54	0	0	0	0
0.0881764	3.43042	118.018	2.83361e+06	1831.54	0	0	0	0
0.0886774	3.43043	118.018	2.83361e+06	1831.54	0	0	0	0
0.0891784	3.43043	118.019	2.83361e+06	1831.53	0	0	0	0
0.0896794	3.43044	118.019	2.83361e+06	1831.53	0	0	0	0
0.0901804	3.43045	118.019	2.83361e+06	1831.52	0	0	0	0
0.0906814	3.43045	118.019	2.83361e+06	1831.52	0	0	0	0
0.0911824	3.43046	118.02	2.83361e+06	1831.52	0	0	0	0
0.0916834	3.43047	118.02	2.83361e+06	1831.51	0	0	0	0
0.0921844	3.43048	118.02	2.83361e+06	1831.51	0	0	0	0
0.0926854	3.43048	118.02	2.83361e+06	1831.5	0	0	0	0
0.0931864	3.43049	118.021	2.83361e+06	1831.5	0	0	0	0
0.0936874	3.4305	118.021	2.83361e+06	1831.5	0	0	0	0
0.0941884	3.4305	118.021	2.83361e+06	1831.49	0	0	0	0
0.0946894	3.43051	118.021	2.83361e+06	1831.49	0	0	0	0
0.0951904	3.43052	118.022	2.83361e+06	1831.48	0	0	0	0
0.0956914	3.43053	118.022	2.83361e+06	1831.48	0	0	0	0
0.0961924	3.43053	118.022	2.83361e+06	1831.48	0	0	0	0
0.0966934	3.43054	118.022	2.83361e+06	1831.47	0	0	0	0
0.0971944	3.43055	118.023	2.83361e+06	1831.47	0	0	0	0
0.0976954	3.43055	118.023	2.8336e+06	1831.46	0	0	0	0
0.0981964	3.43056	118.023	2.8336e+06	1831.46	0	0	0	0
0.0986974	3.43057	118.023	2.8336e+06	1831.46	0	0	0	0
0.0991984	3.43058	118.023	2.8336e+06	1831.45	0	0	0	0
0.0996994	3.43058	118.024	2.8336e+06	1831.45	0	0	0	0
0.1002	3.43059	118.024	2.8336e+06	1831.44	0	0	0	0
0.100701	3.4306	118.024	2.8336e+06	1831.44	0	0	0	0
0.101202	3.43061	118.024	2.8336e+06	1831.44	0	0	0	0
0.101703	3.43061	118.025	2.8336e+06	1831.43	0	0	0	0
0.102204	3.43062	118.025	2.8336e+06	1831.43	0	0	0	0
0.102705	3.43063	118.025	2.8336e+06	1831.42	0	0	0	0
0.103206	3.43064	118.025	2.8336e+06	1831.42	0	0	0	0
0.103707	3.43064	118.026	2.8336e+06	1831.42	0	0	0	0
0.104208	3.43065	118.026	2.8336e+06	1831.41	0	0	0	0
0.104709	3.43066	118.026	2.8336e+06	1831.41	0	0	0	0
0.10521	3.43066	118.026	2.8336e+06	1831.4	0	0	0	0
0.105711	3.43067	118.027	2.8336e+06	1831.4	0	0	0	0
0.106212	3.43068	118.027	2.8336e+06	1831.4	0	0	0	0
0.106713	3.43069	118.027	2.8336e+06	1831.39	0	0	0	0
0.107214	3.43069	118.027	2.8336e+06	1831.39	0	0	0	0
0.107715	3.4307	118.028	2.8336e+06	1831.38	0	0	0	0
0.108216	3.43071	118.028	2.8336e+06	1831.38	0	0	0	0
0.108717	3.43072	118.028	2.8336e+06	1831.37	0	0	0	0
0.109218	3.43072	118.028	2.8336e+06	1831.37	0	0	0	0
0.109719	3.43073	118.028	2.8336e+06	1831.37	0	0	0	0
0.11022	3.43074	118.029	2.8336e+06	1831.36	0	0	0	0
0.110721	3.43075	118.029	2.8336e+06	1831.36	0	0	0	0
0.111222	3.43076	118.029	2.8336e+06	1831.35	0	0	0	0
0.111723	3.43076	118.029	2.8336e+06	1831.35	0	0	0	0
0.112224	3.43077	118.03	2.8336e+06	1831.35	0	0	0	0
0.112725	3.43078	118.03	2.8336e+06	1831.34	0	0	0	0
0.113226	3.43079	118.03	2.8336e+06	1831.34	0	0	0	0
0.113727	3.43079	118.03	2.8336e+06	1831.33	0	0	0	0
0.114228	3.4308	118.031	2.8336e+06	1831.33	0	0	0	0
0.114729	3.43081	118.031	2.8336e+06	1831.32	0	0	0	0
0.11523	3.43082	118.031	2.8336e+06	1831.32	0	0	0	0
0.115731	3.43082	118.031	2.8336e+06	1831.32	0	0	0	0
0.116232	3.43083	118.032	2.8336e+06	1831.31	0	0	0	0
0.116733	3.43084	118.032	2.8336e+06	1831.31	0	0	0	0
0.117234	3.43085	118.032	2.8336e+06	1831.3	0	0	0	0
0.117735	3.43086	118.032	2.8336e+06	1831.3	0	0	0	0
0.118236	3.43086	118.033	2.8336e+06	1831.29	0	0	0	0
0.118737	3.43087	118.033	2.8336e+06	1831.29	0	0	0	0
0.119238	3.43088	118.033	2.8336e+06	1831.29	0	0	0	0
0.119739	3.43089	118.033	2.8336e+06	1831.28	0	0	0	0
0.12024	3.43089	118.033	2.8336e+06	1831.28	0	0	0	0
0.120741	3.4309	118.034	2.8336e+06	1831.27	0	0	0	0
0.121242	3.43091	118.034	2.8336e+06	1831.27	0	0	0	0
0.121743	3.43092	118.034	2.8336e+06	1831.27	0	0	0	0
0.122244	3.43093	118.034	2.8336e+06	1831.26	0	0	0	0
0.122745	3.43093	118.035	2.8336e+06	1831.26	0	0	0	0
0.123246	3.43094	118.035	2.8336e+06	1831.25	0	0	0	0
0.123747	3.43095	118.035	2.8336e+06	1831.25	0	0	0	0
0.124248	3.43096	118.035	2.8336e+06	1831.24	0	0	0	0
0.124749	3.43096	118.036	2.8336e+06	1831.24	0	0	0	0
0.125251	3.43097	118.036	2.8336e+06	1831.23	0	0	0	0
0.125752	3.43098	118.036	2.8336e+06	1831.23	0	0	0	0
0.126253	3.43099	118.036	2.8336e+06	1831.23	0	0	0	0
0.126754	3.431	118.037	2.83359e+06	1831.22	0	0	0	0
0.127255	3.431	118.037	2.83359e+06	1831.22	0	0	0	0
0.127756	3.43101	118.037	2.83359e+06	1831.21	0	0	0	0
0.128257	3.43102	118.037	2.83359e+06	1831.21	0	0	0	0
0.128758	3.43103	118.037	2.83359e+06	1831.2	0	0	0	0
0.129259	3.43104	118.038	2.83359e+06	1831.2	0	0	0	0
0.12976	3.43104	118.038	2.83359e+06	1831.2	0	0	0	0
0.130261	3.43105	118.038	2.83359e+06	1831.19	0	0	0	0
0.130762	3.43106	118.038	2.83359e+06	1831.19	0	0	0	0
0.131263	3.43107	118.039	2.83359e+06	1831.18	0	0	0	0
0.131764	3.43108	118.039	2.83359e+06	1831.18	0	0	0	0
0.132265	3.43109	118.039	2.83359e+06	1831.17	0	0	0	0
0.132766	3.43109	118.039	2.83359e+06	1831.17	0	0	0	0
0.133267	3.4311	118.04	2.83359e+06	1831.16	0	0	0	0
0.133768	3.43111	118.04	2.83359e+06	1831.16	0	0	0	0
0.134269	3.43112	118.04	2.83359e+06	1831.16	0	0	0	0
0.13477	3.43113	118.04	2.83359e+06	1831.15	0	0	0	0
0.135271	3.43113	118.041	2.83359e+06	1831.15	0	0	0	0
0.135772	3.43114	118.041	2.83359e+06	1831.14	0	0	0	0
0.136273	3.43115	118.041	2.83359e+06	1831.14	0	0	0	0
0.136774	3.43116	118.041	2.83359e+06	1831.13	0	0	0	0
0.137275	3.43117	118.042	2.83359e+06	1831.13	0	0	0	0
0.137776	3.43117	118.042	2.83359e+06	1831.12	0	0	0	0
0.138277	3.43118	118.042	2.83359e+06	1831.12	0	0	0	0
0.138778	3.43119	118.042	2.83359e+06	1831.12	0	0	0	0
0.139279	3.4312	118.042	2.83359e+06	1831.11	0	0	0	0
0.13978	3.43121	118.043	2.83359e+06	1831.11	0	0	0	0
0.140281	3.43121	118.043	2.83359e+06	1831.1	0	0	0	0
0.140782	3.43122	118.043	2.83359e+06	1831.1	0	0	0	0
0.141283	3.43123	118.043	2.83359e+06	1831.09	0	0	0	0
0.141784	3.43124	118.044	2.83359e+06	1831.09	0	0	0	0
0.142285	3.43125	118.044	2.83359e+06	1831.09	0	0	0	0
0.142786	3.43125	118.044	2.83359e+06	1831.08	0	0	0	0
0.143287	3.43126	118.044	2.83359e+06	1831.08	0	0	0	0
0.143788	3.43127	118.045	2.83359e+06	1831.07	0	0	0	0
0.144289	3.43128	118.045	2.83359e+06	1831.07	0	0	0	0
0.14479	3.43129	118.045	2.83359e+06	1831.06	0	0	0	0
0.145291	3.43129	118.045	2.83359e+06	1831.06	0	0	0	0
0.145792	3.4313	118.046	2.83359e+06	1831.06	0	0	0	0
0.146293	3.43131	118.046	2.83359e+06	1831.05	0	0	0	0
0.146794	3.43131	118.046	2.83359e+06	1831.05	0	0	0	0
0.147295	3.43132	118.046	2.83359e+06	1831.04	0	0	0	0
0.147796	3.43133	118.047	2.83359e+06	1831.04	0	0	0	0
0.148297	3.43134	118.047	2.83359e+06	1831.04	0	0	0	0
0.148798	3.43135	118.048	2.83359e+06	1831.03	0	0	0	0
0.149299	3.43136	118.052	2.8336e+06	1831.03	0	0	0	0
0.1498	3.43141	118.063	2.83364e+06	1831.03	0	0	0	0
0.150301	3.4315	118.094	2.83373e+06	1831.04	0	0	0	0
0.150802	3.43163	118.16	2.83385e+06	1831.05	0	0	0	0
0.151303	3.43177	118.272	2.83399e+06	1831.07	0	0	0	0
0.151804	3.43189	118.436	2.83411e+06	1831.08	0	0	0	0
0.152305	3.432	118.653	2.83422e+06	1831.09	0	0	0	0
0.152806	3.43209	118.924	2.8343e+06	1831.1	0	0	0	0
0.153307	3.43215	119.249	2.83436e+06	1831.1	0	0	0	0
0.153808	3.43218	119.628	2.8344e+06	1831.11	0	0	0	0
0.154309	3.43219	120.06	2.83441e+06	1831.11	0	0	0	0
0.15481	3.43218	120.546	2.83439e+06	1831.1	0	0	0	0
0.155311	3.43214	121.085	2.83435e+06	1831.1	0	0	0	0
0.155812	3.43208	121.678	2.83429e+06	1831.09	0	0	0	0
0.156313	3.432	122.326	2.8342e+06	1831.08	0	0	0	0
0.156814	3.43188	123.027	2.83409e+06	1831.07	0	0	0	0
0.157315	3.43174	123.784	2.83395e+06	1831.05	0	0	0	0
0.157816	3.43158	124.596	2.83379e+06	1831.03	0	0	0	0
0.158317	3.43139	125.464	2.8336e+06	1831.01	0	0	0	0
0.158818	3.43117	126.389	2.83338e+06	1830.99	0	0	0	0
0.159319	3.43092	127.372	2.83313e+06	1830.96	0	0	0	0
0.15982	3.43065	128.414	2.83286e+06	1830.93	0	0	0	0
0.160321	3.43034	129.516	2.83256e+06	1830.9	0	0	0	0
0.160822	3.43	130.68	2.83222e+06	1830.87	0	0	0	0
0.161323	3.42963	131.906	2.83186e+06	1830.83	0	0	0	0
0.161824	3.42923	133.196	2.83146e+06	1830.79	0	0	0	0
0.162325	3.42879	134.552	2.83103e+06	1830.74	0	0	0	0
0.162826	3.42831	135.976	2.83056e+06	1830.69	0	0	0	0
0.163327	3.4278	137.469	2.83005e+06	1830.64	0	0	0	0
0.163828	3.42725	139.033	2.82951e+06	1830.58	0	0	0	0
0.164329	3.42665	140.671	2.82892e+06	1830.52	0	0	0	0
0.16483	3.42601	142.384	2.82829e+06	1830.46	0	0	0	0
0.165331	3.42532	144.176	2.82762e+06	1830.39	0	0	0	0
0.165832	3.42458	146.049	2.82689e+06	1830.31	0	0	0	0
0.166333	3.4238	148.006	2.82612e+06	1830.23	0	0	0	0
0.166834	3.42295	150.049	2.82529e+06	1830.15	0	0	0	0
0.167335	3.42205	152.181	2.8244e+06	1830.06	0	0	0	0
0.167836	3.42108	154.407	2.82346e+06	1829.96	0	0	0	0
0.168337	3.42005	156.729	2.82245e+06	1829.85	0	0	0	0
0.168838	3.41896	159.152	2.82137e+06	1829.74	0	0	0	0
0.169339	3.41778	161.679	2.82022e+06	1829.63	0	0	0	0
0.16984	3.41653	164.315	2.81899e+06	1829.5	0	0	0	0
0.170341	3.41519	167.063	2.81768e+06	1829.37	0	0	0	0
0.170842	3.41376	169.929	2.81628e+06	1829.22	0	0	0	0
0.171343	3.41224	172.918	2.81479e+06	1829.07	0	0	0	0
0.171844	3.41062	176.034	2.8132e+06	1828.91	0	0	0	0
0.172345	3.40888	179.285	2.8115e+06	1828.73	0	0	0	0
0.172846	3.40703	182.674	2.80968e+06	1828.54	0	0	0	0
0.173347	3.40505	186.21	2.80774e+06	1828.34	0	0	0	0
0.173848	3.40293	189.898	2.80567e+06	1828.13	0	0	0	0
0.174349	3.40067	193.745	2.80346e+06	1827.9	0	0	0	0
0.17485	3.39825	197.76	2.80109e+06	1827.66	0	0	0	0
0.175351	3.39567	201.948	2.79855e+06	1827.39	0	0	0	0
0.175852	3.3929	206.32	2.79584e+06	1827.11	0	0	0	0
0.176353	3.38994	210.884	2.79294e+06	1826.81	0	0	0	0
0.176854	3.38676	215.649	2.78983e+06	1826.49	0	0	0	0
0.177355	3.38336	220.625	2.7865e+06	1826.14	0	0	0	0
0.177856	3.37972	225.823	2.78293e+06	1825.77	0	0	0	0
0.178357	3.37581	231.252	2.7791e+06	1825.36	0	0	0	0
0.178858	3.37161	236.926	2.77498e+06	1824.93	0	0	0	0
0.179359	3.3671	242.856	2.77056e+06	1824.46	0	0	0	0
0.17986	3.36226	249.054	2.76582e+06	1823.96	0	0	0	0
0.180361	3.35706	255.535	2.76072e+06	1823.42	0	0	0	0
0.180862	3.35146	262.313	2.75523e+06	1822.83	0	0	0	0
0.181363	3.34543	269.403	2.74932e+06	1822.2	0	0	0	0
0.181864	3.33895	276.821	2.74296e+06	1821.52	0	0	0	0
0.182365	3.33196	284.583	2.73611e+06	1820.78	0	0	0	0
0.182866	3.32442	292.706	2.72872e+06	1819.98	0	0	0	0
0.183367	3.3163	301.209	2.72076e+06	1819.11	0	0	0	0
0.183868	3.30754	310.111	2.71217e+06	1818.17	0	0	0	0
0.184369	3.29808	319.432	2.7029e+06	1817.15	0	0	0	0
0.18487	3.28787	329.192	2.69289e+06	1816.05	0	0	0	0
0.185371	3.27684	339.412	2.68209e+06	1814.85	0	0	0	0
0.185872	3.26493	350.115	2.67042e+06	1813.55	0	0	0	0
0.186373	3.25206	361.323	2.65781e+06	1812.13	0	0	0	0
0.186874	3.23814	373.06	2.64419e+06	1810.59	0	0	0	0
0.187375	3.2231	385.349	2.62947e+06	1808.91	0	0	0	0
0.187876	3.20685	398.213	2.61357e+06	1807.09	0	0	0	0
0.188377	3.18929	411.677	2.5964e+06	1805.1	0	0	0	0
0.188878	3.17031	425.766	2.57787e+06	1802.94	0	0	0	0
0.189379	3.14982	440.503	2.55787e+06	1800.59	0	0	0	0
0.18988	3.1277	455.912	2.53629e+06	1798.04	0	0	0	0
0.190381	3.10383	472.015	2.51305e+06	1795.25	0	0	0	0
0.190882	3.0781	488.834	2.48801e+06	1792.22	0	0	0	0
0.191383	3.05039	506.389	2.46108e+06	1788.93	0	0	0	0
0.191884	3.02058	524.697	2.43216e+06	1785.35	0	0	0	0
0.192385	2.98856	543.774	2.40113e+06	1781.47	0	0	0	0
0.192886	2.9542	563.63	2.36792e+06	1777.25	0	0	0	0
0.193387	2.91742	584.273	2.33242e+06	1772.68	0	0	0	0
0.193888	2.87811	605.706	2.29457e+06	1767.74	0	0	0	0
0.194389	2.8362	627.926	2.25432e+06	1762.39	0	0	0	0
