x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0180361	13.7517	13.4202	2.8725e+06	463.155	0	0	0	0
0.0185371	13.5419	13.4202	2.8725e+06	470.331	0	0	0	0
0.0190381	13.3294	13.4203	2.8725e+06	477.83	0	0	0	0
0.0195391	13.1142	13.4203	2.8725e+06	485.672	0	0	0	0
0.0200401	12.8962	13.4203	2.8725e+06	493.882	0	0	0	0
0.0205411	12.6754	13.4204	2.8725e+06	502.484	0	0	0	0
0.0210421	12.4518	13.4204	2.8725e+06	511.508	0	0	0	0
0.0215431	12.2253	13.4205	2.8725e+06	520.983	0	0	0	0
0.0220441	11.9959	13.4206	2.8725e+06	530.945	0	0	0	0
0.0225451	11.7636	13.4207	2.8725e+06	541.431	0	0	0	0
0.0230461	11.5283	13.4209	2.8725e+06	552.481	0	0	0	0
0.0235471	11.29	13.4212	2.8725e+06	564.143	0	0	0	0
0.0240481	11.0487	13.4217	2.87251e+06	576.467	0	0	0	0
0.0245491	10.8042	13.4227	2.87251e+06	589.51	0	0	0	0
0.0250501	10.5567	13.4244	2.87252e+06	603.336	0	0	0	0
0.0255511	10.306	13.4276	2.87254e+06	618.017	0	0	0	0
0.0260521	10.0521	13.4334	2.87257e+06	633.633	0	0	0	0
0.0265531	9.79506	13.4443	2.87264e+06	650.275	0	0	0	0
0.0270541	9.53486	13.4648	2.87275e+06	668.048	0	0	0	0
0.0275551	9.27158	13.5039	2.87297e+06	687.07	0	0	0	0
0.0280561	9.00541	13.5794	2.87338e+06	707.479	0	0	0	0
0.0285571	8.73674	13.7265	2.87418e+06	729.437	0	0	0	0
0.0290581	8.46635	14.0169	2.87572e+06	753.137	0	0	0	0
0.0295591	8.19582	14.5973	2.87876e+06	778.818	0	0	0	0
0.0300601	7.92833	15.7735	2.88481e+06	806.786	0	0	0	0
0.0305611	7.66803	17.5824	2.88729e+06	834.893	0	0	0	0
0.0310621	7.41789	19.745	2.88785e+06	863.212	0	0	0	0
0.0315631	7.17906	22.1036	2.88737e+06	891.78	0	0	0	0
0.0320641	6.95178	24.5701	2.88634e+06	920.61	0	0	0	0
0.0325651	6.73579	27.0958	2.88505e+06	949.703	0	0	0	0
0.0330661	6.53065	29.6538	2.88362e+06	979.052	0	0	0	0
0.0335671	6.33579	32.2299	2.88214e+06	1008.64	0	0	0	0
0.0340681	6.15064	34.8162	2.88064e+06	1038.46	0	0	0	0
0.0345691	5.97465	37.4087	2.87914e+06	1068.5	0	0	0	0
0.0350701	5.80728	40.0052	2.87765e+06	1098.73	0	0	0	0
0.0355711	5.64803	42.6046	2.87618e+06	1129.13	0	0	0	0
0.0360721	5.49644	45.2064	2.87472e+06	1159.68	0	0	0	0
0.0365731	5.35209	47.8102	2.87329e+06	1190.36	0	0	0	0
0.0370741	5.21458	50.4159	2.87187e+06	1221.15	0	0	0	0
0.0375752	5.08354	53.0234	2.87046e+06	1252.01	0	0	0	0
0.0380762	4.95865	55.6327	2.86907e+06	1282.92	0	0	0	0
0.0385772	4.83962	58.2437	2.8677e+06	1313.85	0	0	0	0
0.0390782	4.72615	60.8566	2.86634e+06	1344.76	0	0	0	0
0.0395792	4.61801	63.4712	2.86499e+06	1375.6	0	0	0	0
0.0400802	4.51498	66.0876	2.86366e+06	1406.33	0	0	0	0
0.0405812	4.41686	68.7058	2.86234e+06	1436.91	0	0	0	0
0.0410822	4.32348	71.3258	2.86103e+06	1467.28	0	0	0	0
0.0415832	4.23469	73.9475	2.85973e+06	1497.36	0	0	0	0
0.0420842	4.15037	76.5711	2.85844e+06	1527.1	0	0	0	0
0.0425852	4.07041	79.1964	2.85717e+06	1556.4	0	0	0	0
0.0430862	3.99476	81.8235	2.8559e+06	1585.17	0	0	0	0
0.0435872	3.92336	84.4524	2.85465e+06	1613.31	0	0	0	0
0.0440882	3.85621	87.0831	2.85341e+06	1640.69	0	0	0	0
0.0445892	3.79332	89.7157	2.85218e+06	1667.17	0	0	0	0
0.0450902	3.73474	92.35	2.85096e+06	1692.6	0	0	0	0
0.0455912	3.68056	94.9861	2.84975e+06	1716.79	0	0	0	0
0.0460922	3.63091	97.624	2.84855e+06	1739.53	0	0	0	0
0.0465932	3.58598	100.263	2.84736e+06	1760.59	0	0	0	0
0.0470942	3.54599	102.904	2.84618e+06	1779.71	0	0	0	0
0.0475952	3.51125	105.544	2.84501e+06	1796.58	0	0	0	0
0.0480962	3.4821	108.18	2.84384e+06	1810.87	0	0	0	0
0.0485972	3.45894	110.794	2.84259e+06	1822.19	0	0	0	0
0.0490982	3.44215	113.335	2.84111e+06	1830.13	0	0	0	0
0.0495992	3.43181	115.63	2.83878e+06	1834.14	0	0	0	0
0.0501002	3.42677	117.111	2.83366e+06	1833.52	0	0	0	0
0.0506012	3.42472	117.712	2.83158e+06	1833.27	0	0	0	0
0.0511022	3.4239	117.957	2.83074e+06	1833.17	0	0	0	0
0.0516032	3.42356	118.056	2.83039e+06	1833.13	0	0	0	0
0.0521042	3.42342	118.096	2.83026e+06	1833.11	0	0	0	0
0.0526052	3.42337	118.113	2.8302e+06	1833.1	0	0	0	0
0.0531062	3.42335	118.119	2.83018e+06	1833.1	0	0	0	0
0.0536072	3.42334	118.122	2.83017e+06	1833.1	0	0	0	0
0.0541082	3.42334	118.123	2.83016e+06	1833.1	0	0	0	0
0.0546092	3.42333	118.124	2.83016e+06	1833.1	0	0	0	0
0.0551102	3.42333	118.124	2.83016e+06	1833.1	0	0	0	0
0.0556112	3.42334	118.124	2.83016e+06	1833.1	0	0	0	0
0.0561122	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0566132	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0571142	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0576152	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0581162	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0586172	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0591182	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0596192	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0601202	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0606212	3.42334	118.124	2.83016e+06	1833.09	0	0	0	0
0.0611222	3.42334	118.125	2.83016e+06	1833.09	0	0	0	0
0.0616232	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0621242	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0626253	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0631263	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0636273	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0641283	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0646293	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0651303	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0656313	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0661323	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0666333	3.42335	118.125	2.83016e+06	1833.09	0	0	0	0
0.0671343	3.42335	118.125	2.83016e+06	1833.08	0	0	0	0
0.0676353	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0681363	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0686373	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0691383	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0696393	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0701403	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0706413	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0711423	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0716433	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0721443	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0726453	3.42336	118.125	2.83016e+06	1833.08	0	0	0	0
0.0731463	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0736473	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0741483	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0746493	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0751503	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0756513	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0761523	3.42337	118.125	2.83016e+06	1833.08	0	0	0	0
0.0766533	3.42337	118.126	2.83016e+06	1833.08	0	0	0	0
0.0771543	3.42337	118.126	2.83016e+06	1833.07	0	0	0	0
0.0776553	3.42337	118.126	2.83016e+06	1833.07	0	0	0	0
0.0781563	3.42337	118.126	2.83016e+06	1833.07	0	0	0	0
0.0786573	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0791583	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0796593	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0801603	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0806613	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0811623	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0816633	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0821643	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0826653	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0831663	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0836673	3.42338	118.126	2.83016e+06	1833.07	0	0	0	0
0.0841683	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0846693	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0851703	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0856713	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0861723	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0866733	3.42339	118.126	2.83016e+06	1833.07	0	0	0	0
0.0871743	3.42339	118.126	2.83016e+06	1833.06	0	0	0	0
0.0876754	3.42339	118.126	2.83016e+06	1833.06	0	0	0	0
0.0881764	3.42339	118.126	2.83016e+06	1833.06	0	0	0	0
0.0886774	3.42339	118.126	2.83016e+06	1833.06	0	0	0	0
0.0891784	3.42339	118.126	2.83016e+06	1833.06	0	0	0	0
0.0896794	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0901804	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0906814	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0911824	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0916834	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0921844	3.4234	118.126	2.83016e+06	1833.06	0	0	0	0
0.0926854	3.4234	118.127	2.83016e+06	1833.06	0	0	0	0
0.0931864	3.4234	118.127	2.83016e+06	1833.06	0	0	0	0
0.0936874	3.4234	118.127	2.83016e+06	1833.06	0	0	0	0
0.0941884	3.4234	118.127	2.83016e+06	1833.06	0	0	0	0
0.0946894	3.4234	118.127	2.83016e+06	1833.06	0	0	0	0
0.0951904	3.42341	118.127	2.83016e+06	1833.06	0	0	0	0
0.0956914	3.42341	118.127	2.83016e+06	1833.06	0	0	0	0
0.0961924	3.42341	118.127	2.83016e+06	1833.06	0	0	0	0
0.0966934	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0971944	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0976954	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0981964	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0986974	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0991984	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.0996994	3.42341	118.127	2.83016e+06	1833.05	0	0	0	0
0.1002	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.100701	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.101202	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.101703	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.102204	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.102705	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.103206	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.103707	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.104208	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.104709	3.42342	118.127	2.83016e+06	1833.05	0	0	0	0
0.10521	3.42343	118.127	2.83016e+06	1833.05	0	0	0	0
0.105711	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.106212	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.106713	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.107214	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.107715	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.108216	3.42343	118.127	2.83016e+06	1833.04	0	0	0	0
0.108717	3.42343	118.128	2.83016e+06	1833.04	0	0	0	0
0.109218	3.42343	118.128	2.83016e+06	1833.04	0	0	0	0
0.109719	3.42343	118.128	2.83016e+06	1833.04	0	0	0	0
0.11022	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.110721	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.111222	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.111723	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.112224	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.112725	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.113226	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.113727	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.114228	3.42344	118.128	2.83016e+06	1833.04	0	0	0	0
0.114729	3.42344	118.128	2.83016e+06	1833.03	0	0	0	0
0.11523	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.115731	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.116232	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.116733	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.117234	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.117735	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.118236	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.118737	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.119238	3.42345	118.128	2.83016e+06	1833.03	0	0	0	0
0.119739	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.12024	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.120741	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.121242	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.121743	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.122244	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.122745	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.123246	3.42346	118.128	2.83016e+06	1833.03	0	0	0	0
0.123747	3.42346	118.128	2.83016e+06	1833.02	0	0	0	0
0.124248	3.42346	118.128	2.83016e+06	1833.02	0	0	0	0
0.124749	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.125251	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.125752	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.126253	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.126754	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.127255	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.127756	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.128257	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.128758	3.42347	118.129	2.83016e+06	1833.02	0	0	0	0
0.129259	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.12976	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.130261	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.130762	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.131263	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.131764	3.42348	118.129	2.83016e+06	1833.02	0	0	0	0
0.132265	3.42348	118.129	2.83016e+06	1833.01	0	0	0	0
0.132766	3.42348	118.129	2.83016e+06	1833.01	0	0	0	0
0.133267	3.42348	118.129	2.83016e+06	1833.01	0	0	0	0
0.133768	3.42348	118.129	2.83016e+06	1833.01	0	0	0	0
0.134269	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.13477	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.135271	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.135772	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.136273	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.136774	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.137275	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.137776	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.138277	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.138778	3.42349	118.129	2.83016e+06	1833.01	0	0	0	0
0.139279	3.4235	118.129	2.83016e+06	1833.01	0	0	0	0
0.13978	3.4235	118.129	2.83016e+06	1833.01	0	0	0	0
0.140281	3.4235	118.129	2.83016e+06	1833.01	0	0	0	0
0.140782	3.4235	118.13	2.83016e+06	1833.01	0	0	0	0
0.141283	3.4235	118.13	2.83016e+06	1833.01	0	0	0	0
0.141784	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.142285	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.142786	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.143287	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.143788	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.144289	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.14479	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.145291	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.145792	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.146293	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.146794	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.147295	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.147796	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.148297	3.4235	118.13	2.83016e+06	1833	0	0	0	0
0.148798	3.42351	118.132	2.83016e+06	1833	0	0	0	0
0.149299	3.42352	118.135	2.83017e+06	1833.01	0	0	0	0
0.1498	3.42355	118.146	2.83021e+06	1833.01	0	0	0	0
0.150301	3.42364	118.177	2.8303e+06	1833.02	0	0	0	0
0.150802	3.42376	118.243	2.83042e+06	1833.04	0	0	0	0
0.151303	3.42389	118.354	2.83056e+06	1833.06	0	0	0	0
0.151804	3.42401	118.518	2.83068e+06	1833.07	0	0	0	0
0.152305	3.42411	118.735	2.83079e+06	1833.09	0	0	0	0
0.152806	3.42419	119.006	2.83087e+06	1833.1	0	0	0	0
0.153307	3.42424	119.331	2.83093e+06	1833.11	0	0	0	0
0.153808	3.42427	119.71	2.83096e+06	1833.11	0	0	0	0
0.154309	3.42428	120.142	2.83097e+06	1833.12	0	0	0	0
0.15481	3.42426	120.628	2.83096e+06	1833.12	0	0	0	0
0.155311	3.42421	121.168	2.83092e+06	1833.12	0	0	0	0
0.155812	3.42415	121.761	2.83086e+06	1833.11	0	0	0	0
0.156313	3.42405	122.409	2.83077e+06	1833.11	0	0	0	0
0.156814	3.42393	123.11	2.83066e+06	1833.1	0	0	0	0
0.157315	3.42379	123.867	2.83052e+06	1833.09	0	0	0	0
0.157816	3.42362	124.68	2.83036e+06	1833.07	0	0	0	0
0.158317	3.42342	125.548	2.83017e+06	1833.05	0	0	0	0
0.158818	3.4232	126.474	2.82995e+06	1833.03	0	0	0	0
0.159319	3.42294	127.457	2.82971e+06	1833.01	0	0	0	0
0.15982	3.42266	128.5	2.82943e+06	1832.98	0	0	0	0
0.160321	3.42235	129.603	2.82913e+06	1832.95	0	0	0	0
0.160822	3.42201	130.766	2.8288e+06	1832.92	0	0	0	0
0.161323	3.42163	131.993	2.82843e+06	1832.89	0	0	0	0
0.161824	3.42122	133.284	2.82803e+06	1832.85	0	0	0	0
0.162325	3.42078	134.641	2.8276e+06	1832.81	0	0	0	0
0.162826	3.4203	136.065	2.82713e+06	1832.76	0	0	0	0
0.163327	3.41978	137.559	2.82663e+06	1832.71	0	0	0	0
0.163828	3.41922	139.124	2.82608e+06	1832.66	0	0	0	0
0.164329	3.41862	140.763	2.8255e+06	1832.6	0	0	0	0
0.16483	3.41798	142.477	2.82487e+06	1832.54	0	0	0	0
0.165331	3.41729	144.27	2.82419e+06	1832.47	0	0	0	0
0.165832	3.41655	146.144	2.82347e+06	1832.4	0	0	0	0
0.166333	3.41575	148.101	2.8227e+06	1832.32	0	0	0	0
0.166834	3.41491	150.145	2.82187e+06	1832.24	0	0	0	0
0.167335	3.414	152.279	2.82099e+06	1832.15	0	0	0	0
0.167836	3.41304	154.506	2.82004e+06	1832.05	0	0	0	0
0.168337	3.412	156.83	2.81903e+06	1831.95	0	0	0	0
0.168838	3.4109	159.254	2.81796e+06	1831.85	0	0	0	0
0.169339	3.40973	161.782	2.81681e+06	1831.73	0	0	0	0
0.16984	3.40847	164.419	2.81558e+06	1831.61	0	0	0	0
0.170341	3.40713	167.169	2.81427e+06	1831.47	0	0	0	0
0.170842	3.4057	170.037	2.81288e+06	1831.33	0	0	0	0
0.171343	3.40418	173.028	2.81139e+06	1831.18	0	0	0	0
0.171844	3.40255	176.146	2.80979e+06	1831.02	0	0	0	0
0.172345	3.40082	179.398	2.8081e+06	1830.85	0	0	0	0
0.172846	3.39896	182.79	2.80628e+06	1830.66	0	0	0	0
0.173347	3.39698	186.327	2.80435e+06	1830.47	0	0	0	0
0.173848	3.39487	190.017	2.80228e+06	1830.25	0	0	0	0
0.174349	3.39261	193.867	2.80006e+06	1830.03	0	0	0	0
0.17485	3.39019	197.883	2.7977e+06	1829.78	0	0	0	0
0.175351	3.38761	202.075	2.79517e+06	1829.52	0	0	0	0
0.175852	3.38485	206.449	2.79246e+06	1829.24	0	0	0	0
0.176353	3.38189	211.016	2.78956e+06	1828.94	0	0	0	0
0.176854	3.37872	215.784	2.78646e+06	1828.62	0	0	0	0
0.177355	3.37532	220.763	2.78313e+06	1828.27	0	0	0	0
0.177856	3.37168	225.963	2.77956e+06	1827.9	0	0	0	0
0.178357	3.36778	231.396	2.77573e+06	1827.5	0	0	0	0
0.178858	3.36359	237.073	2.77162e+06	1827.07	0	0	0	0
0.179359	3.35909	243.006	2.76721e+06	1826.6	0	0	0	0
0.17986	3.35425	249.208	2.76247e+06	1826.1	0	0	0	0
0.180361	3.34906	255.693	2.75737e+06	1825.56	0	0	0	0
0.180862	3.34347	262.475	2.75189e+06	1824.98	0	0	0	0
0.181363	3.33746	269.569	2.74599e+06	1824.35	0	0	0	0
0.181864	3.33098	276.991	2.73964e+06	1823.66	0	0	0	0
0.182365	3.32401	284.758	2.7328e+06	1822.92	0	0	0	0
0.182866	3.31649	292.886	2.72542e+06	1822.12	0	0	0	0
0.183367	3.30838	301.394	2.71747e+06	1821.26	0	0	0	0
0.183868	3.29964	310.301	2.70889e+06	1820.32	0	0	0	0
0.184369	3.2902	319.627	2.69963e+06	1819.3	0	0	0	0
0.18487	3.28001	329.393	2.68963e+06	1818.2	0	0	0	0
0.185371	3.26901	339.619	2.67884e+06	1817	0	0	0	0
0.185872	3.25712	350.329	2.66718e+06	1815.69	0	0	0	0
0.186373	3.24428	361.543	2.65459e+06	1814.27	0	0	0	0
0.186874	3.23039	373.287	2.64098e+06	1812.73	0	0	0	0
0.187375	3.21539	385.583	2.62629e+06	1811.06	0	0	0	0
0.187876	3.19917	398.455	2.61041e+06	1809.23	0	0	0	0
0.188377	3.18165	411.928	2.59326e+06	1807.25	0	0	0	0
0.188878	3.16272	426.025	2.57475e+06	1805.08	0	0	0	0
0.189379	3.14227	440.77	2.55477e+06	1802.73	0	0	0	0
0.18988	3.1202	456.188	2.53322e+06	1800.17	0	0	0	0
0.190381	3.09639	472.301	2.51e+06	1797.39	0	0	0	0
0.190882	3.07072	489.13	2.485e+06	1794.36	0	0	0	0
0.191383	3.04308	506.696	2.4581e+06	1791.06	0	0	0	0
0.191884	3.01334	525.015	2.42921e+06	1787.48	0	0	0	0
0.192385	2.98139	544.103	2.39822e+06	1783.59	0	0	0	0
0.192886	2.94712	563.971	2.36505e+06	1779.37	0	0	0	0
0.193387	2.91042	584.626	2.32959e+06	1774.79	0	0	0	0
0.193888	2.8712	606.072	2.29179e+06	1769.84	0	0	0	0
0.194389	2.82939	628.305	2.25159e+06	1764.49	0	0	0	0
