x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0245491	10.8698	13.3962	2.88738e+06	588.988	0	0	0	0
0.0250501	10.6211	13.3987	2.88739e+06	602.78	0	0	0	0
0.0255511	10.3693	13.4027	2.8874e+06	617.422	0	0	0	0
0.0260521	10.1143	13.4093	2.88744e+06	632.997	0	0	0	0
0.0265531	9.85604	13.4209	2.8875e+06	649.595	0	0	0	0
0.0270541	9.59465	13.442	2.88761e+06	667.318	0	0	0	0
0.0275551	9.33016	13.4816	2.88783e+06	686.287	0	0	0	0
0.0280561	9.06275	13.5571	2.88824e+06	706.637	0	0	0	0
0.0285571	8.79282	13.7038	2.88903e+06	728.53	0	0	0	0
0.0290581	8.52115	13.9929	2.89057e+06	752.157	0	0	0	0
0.0295591	8.24933	14.5706	2.8936e+06	777.757	0	0	0	0
0.0300601	7.98054	15.7419	2.89966e+06	805.635	0	0	0	0
0.0305611	7.71897	17.5436	2.90215e+06	833.649	0	0	0	0
0.0310621	7.4676	19.6972	2.9027e+06	861.874	0	0	0	0
0.0315631	7.2276	22.0454	2.90222e+06	890.347	0	0	0	0
0.0320641	6.99918	24.5007	2.90119e+06	919.079	0	0	0	0
0.0325651	6.78211	27.0146	2.8999e+06	948.072	0	0	0	0
0.0330661	6.57592	29.5606	2.89847e+06	977.319	0	0	0	0
0.0335671	6.38005	32.1243	2.89699e+06	1006.81	0	0	0	0
0.0340681	6.19394	34.6982	2.89549e+06	1036.52	0	0	0	0
0.0345691	6.01703	37.2782	2.894e+06	1066.45	0	0	0	0
0.0350701	5.84877	39.8621	2.89251e+06	1096.56	0	0	0	0
0.0355711	5.68866	42.4489	2.89104e+06	1126.85	0	0	0	0
0.0360721	5.53626	45.038	2.88959e+06	1157.29	0	0	0	0
0.0365731	5.39111	47.6291	2.88815e+06	1187.86	0	0	0	0
0.0370741	5.25284	50.222	2.88674e+06	1218.53	0	0	0	0
0.0375752	5.12108	52.8168	2.88533e+06	1249.28	0	0	0	0
0.0380762	4.99549	55.4134	2.88395e+06	1280.07	0	0	0	0
0.0385772	4.87578	58.0117	2.88257e+06	1310.87	0	0	0	0
0.0390782	4.76168	60.6117	2.88122e+06	1341.65	0	0	0	0
0.0395792	4.65293	63.2136	2.87987e+06	1372.37	0	0	0	0
0.0400802	4.54931	65.8171	2.87854e+06	1402.98	0	0	0	0
0.0405812	4.45062	68.4225	2.87722e+06	1433.43	0	0	0	0
0.0410822	4.3567	71.0296	2.87591e+06	1463.66	0	0	0	0
0.0415832	4.2674	73.6384	2.87462e+06	1493.62	0	0	0	0
0.0420842	4.18259	76.249	2.87333e+06	1523.22	0	0	0	0
0.0425852	4.10218	78.8614	2.87206e+06	1552.39	0	0	0	0
0.0430862	4.02609	81.4756	2.8708e+06	1581.04	0	0	0	0
0.0435872	3.95429	84.0916	2.86954e+06	1609.05	0	0	0	0
0.0440882	3.88675	86.7093	2.8683e+06	1636.3	0	0	0	0
0.0445892	3.8235	89.3288	2.86707e+06	1662.65	0	0	0	0
0.0450902	3.76458	91.9501	2.86585e+06	1687.95	0	0	0	0
0.0455912	3.7101	94.5732	2.86465e+06	1712.02	0	0	0	0
0.0460922	3.66018	97.198	2.86345e+06	1734.64	0	0	0	0
0.0465932	3.615	99.8244	2.86226e+06	1755.6	0	0	0	0
0.0470942	3.57481	102.452	2.86109e+06	1774.61	0	0	0	0
0.0475952	3.53988	105.079	2.85992e+06	1791.38	0	0	0	0
0.0480962	3.51059	107.701	2.85874e+06	1805.59	0	0	0	0
0.0485972	3.48732	110.303	2.8575e+06	1816.84	0	0	0	0
0.0490982	3.47046	112.831	2.85602e+06	1824.72	0	0	0	0
0.0495992	3.46008	115.115	2.85369e+06	1828.71	0	0	0	0
0.0501002	3.45505	116.589	2.84856e+06	1828.08	0	0	0	0
0.0506012	3.45302	117.187	2.84649e+06	1827.82	0	0	0	0
0.0511022	3.45221	117.43	2.84564e+06	1827.71	0	0	0	0
0.0516032	3.4519	117.529	2.8453e+06	1827.65	0	0	0	0
0.0521042	3.45178	117.57	2.84516e+06	1827.63	0	0	0	0
0.0526052	3.45175	117.587	2.8451e+06	1827.61	0	0	0	0
0.0531062	3.45175	117.594	2.84508e+06	1827.59	0	0	0	0
0.0536072	3.45176	117.598	2.84507e+06	1827.58	0	0	0	0
0.0541082	3.45178	117.6	2.84507e+06	1827.57	0	0	0	0
0.0546092	3.4518	117.601	2.84506e+06	1827.55	0	0	0	0
0.0551102	3.45182	117.603	2.84506e+06	1827.54	0	0	0	0
0.0556112	3.45184	117.604	2.84506e+06	1827.53	0	0	0	0
0.0561122	3.45186	117.605	2.84506e+06	1827.52	0	0	0	0
0.0566132	3.45189	117.605	2.84506e+06	1827.5	0	0	0	0
0.0571142	3.45191	117.606	2.84506e+06	1827.49	0	0	0	0
0.0576152	3.45193	117.607	2.84506e+06	1827.48	0	0	0	0
0.0581162	3.45195	117.608	2.84506e+06	1827.47	0	0	0	0
0.0586172	3.45197	117.609	2.84506e+06	1827.46	0	0	0	0
0.0591182	3.452	117.61	2.84506e+06	1827.44	0	0	0	0
0.0596192	3.45202	117.611	2.84505e+06	1827.43	0	0	0	0
0.0601202	3.45204	117.612	2.84505e+06	1827.42	0	0	0	0
0.0606212	3.45206	117.613	2.84505e+06	1827.41	0	0	0	0
0.0611222	3.45209	117.614	2.84505e+06	1827.39	0	0	0	0
0.0616232	3.45211	117.615	2.84505e+06	1827.38	0	0	0	0
0.0621242	3.45213	117.616	2.84505e+06	1827.37	0	0	0	0
0.0626253	3.45216	117.617	2.84505e+06	1827.36	0	0	0	0
0.0631263	3.45218	117.618	2.84505e+06	1827.34	0	0	0	0
0.0636273	3.4522	117.618	2.84505e+06	1827.33	0	0	0	0
0.0641283	3.45222	117.619	2.84505e+06	1827.32	0	0	0	0
0.0646293	3.45225	117.62	2.84505e+06	1827.31	0	0	0	0
0.0651303	3.45227	117.621	2.84505e+06	1827.29	0	0	0	0
0.0656313	3.45229	117.622	2.84505e+06	1827.28	0	0	0	0
0.0661323	3.45232	117.623	2.84505e+06	1827.27	0	0	0	0
0.0666333	3.45234	117.624	2.84504e+06	1827.25	0	0	0	0
0.0671343	3.45236	117.625	2.84504e+06	1827.24	0	0	0	0
0.0676353	3.45238	117.626	2.84504e+06	1827.23	0	0	0	0
0.0681363	3.45241	117.627	2.84504e+06	1827.22	0	0	0	0
0.0686373	3.45243	117.628	2.84504e+06	1827.2	0	0	0	0
0.0691383	3.45245	117.629	2.84504e+06	1827.19	0	0	0	0
0.0696393	3.45248	117.63	2.84504e+06	1827.18	0	0	0	0
0.0701403	3.4525	117.631	2.84504e+06	1827.17	0	0	0	0
0.0706413	3.45252	117.631	2.84504e+06	1827.15	0	0	0	0
0.0711423	3.45255	117.632	2.84504e+06	1827.14	0	0	0	0
0.0716433	3.45257	117.633	2.84504e+06	1827.13	0	0	0	0
0.0721443	3.4526	117.634	2.84504e+06	1827.11	0	0	0	0
0.0726453	3.45262	117.635	2.84504e+06	1827.1	0	0	0	0
0.0731463	3.45264	117.636	2.84503e+06	1827.09	0	0	0	0
0.0736473	3.45267	117.637	2.84503e+06	1827.07	0	0	0	0
0.0741483	3.45269	117.638	2.84503e+06	1827.06	0	0	0	0
0.0746493	3.45271	117.639	2.84503e+06	1827.05	0	0	0	0
0.0751503	3.45274	117.64	2.84503e+06	1827.04	0	0	0	0
0.0756513	3.45276	117.641	2.84503e+06	1827.02	0	0	0	0
0.0761523	3.45279	117.642	2.84503e+06	1827.01	0	0	0	0
0.0766533	3.45281	117.643	2.84503e+06	1827	0	0	0	0
0.0771543	3.45283	117.643	2.84503e+06	1826.98	0	0	0	0
0.0776553	3.45286	117.644	2.84503e+06	1826.97	0	0	0	0
0.0781563	3.45288	117.645	2.84503e+06	1826.96	0	0	0	0
0.0786573	3.45291	117.646	2.84503e+06	1826.94	0	0	0	0
0.0791583	3.45293	117.647	2.84503e+06	1826.93	0	0	0	0
0.0796593	3.45296	117.648	2.84502e+06	1826.92	0	0	0	0
0.0801603	3.45298	117.649	2.84502e+06	1826.9	0	0	0	0
0.0806613	3.453	117.65	2.84502e+06	1826.89	0	0	0	0
0.0811623	3.45303	117.651	2.84502e+06	1826.88	0	0	0	0
0.0816633	3.45305	117.652	2.84502e+06	1826.86	0	0	0	0
0.0821643	3.45308	117.653	2.84502e+06	1826.85	0	0	0	0
0.0826653	3.4531	117.654	2.84502e+06	1826.84	0	0	0	0
0.0831663	3.45313	117.655	2.84502e+06	1826.82	0	0	0	0
0.0836673	3.45315	117.656	2.84502e+06	1826.81	0	0	0	0
0.0841683	3.45318	117.656	2.84502e+06	1826.79	0	0	0	0
0.0846693	3.4532	117.657	2.84502e+06	1826.78	0	0	0	0
0.0851703	3.45323	117.658	2.84502e+06	1826.77	0	0	0	0
0.0856713	3.45325	117.659	2.84502e+06	1826.75	0	0	0	0
0.0861723	3.45328	117.66	2.84502e+06	1826.74	0	0	0	0
0.0866733	3.4533	117.661	2.84501e+06	1826.73	0	0	0	0
0.0871743	3.45333	117.662	2.84501e+06	1826.71	0	0	0	0
0.0876754	3.45335	117.663	2.84501e+06	1826.7	0	0	0	0
0.0881764	3.45338	117.664	2.84501e+06	1826.68	0	0	0	0
0.0886774	3.4534	117.665	2.84501e+06	1826.67	0	0	0	0
0.0891784	3.45343	117.666	2.84501e+06	1826.66	0	0	0	0
0.0896794	3.45346	117.667	2.84501e+06	1826.64	0	0	0	0
0.0901804	3.45348	117.668	2.84501e+06	1826.63	0	0	0	0
0.0906814	3.45351	117.668	2.84501e+06	1826.61	0	0	0	0
0.0911824	3.45353	117.669	2.84501e+06	1826.6	0	0	0	0
0.0916834	3.45356	117.67	2.84501e+06	1826.59	0	0	0	0
0.0921844	3.45358	117.671	2.84501e+06	1826.57	0	0	0	0
0.0926854	3.45361	117.672	2.84501e+06	1826.56	0	0	0	0
0.0931864	3.45364	117.673	2.84501e+06	1826.54	0	0	0	0
0.0936874	3.45366	117.674	2.845e+06	1826.53	0	0	0	0
0.0941884	3.45369	117.675	2.845e+06	1826.51	0	0	0	0
0.0946894	3.45372	117.676	2.845e+06	1826.5	0	0	0	0
0.0951904	3.45374	117.677	2.845e+06	1826.49	0	0	0	0
0.0956914	3.45377	117.678	2.845e+06	1826.47	0	0	0	0
0.0961924	3.45379	117.679	2.845e+06	1826.46	0	0	0	0
0.0966934	3.45382	117.68	2.845e+06	1826.44	0	0	0	0
0.0971944	3.45385	117.68	2.845e+06	1826.43	0	0	0	0
0.0976954	3.45387	117.681	2.845e+06	1826.41	0	0	0	0
0.0981964	3.4539	117.682	2.845e+06	1826.4	0	0	0	0
0.0986974	3.45393	117.683	2.845e+06	1826.38	0	0	0	0
0.0991984	3.45395	117.684	2.845e+06	1826.37	0	0	0	0
0.0996994	3.45398	117.685	2.845e+06	1826.35	0	0	0	0
0.1002	3.45401	117.686	2.845e+06	1826.34	0	0	0	0
0.100701	3.45404	117.687	2.84499e+06	1826.32	0	0	0	0
0.101202	3.45406	117.688	2.84499e+06	1826.31	0	0	0	0
0.101703	3.45409	117.689	2.84499e+06	1826.3	0	0	0	0
0.102204	3.45412	117.69	2.84499e+06	1826.28	0	0	0	0
0.102705	3.45415	117.691	2.84499e+06	1826.27	0	0	0	0
0.103206	3.45417	117.692	2.84499e+06	1826.25	0	0	0	0
0.103707	3.4542	117.692	2.84499e+06	1826.24	0	0	0	0
0.104208	3.45423	117.693	2.84499e+06	1826.22	0	0	0	0
0.104709	3.45426	117.694	2.84499e+06	1826.21	0	0	0	0
0.10521	3.45428	117.695	2.84499e+06	1826.19	0	0	0	0
0.105711	3.45431	117.696	2.84499e+06	1826.17	0	0	0	0
0.106212	3.45434	117.697	2.84499e+06	1826.16	0	0	0	0
0.106713	3.45437	117.698	2.84499e+06	1826.14	0	0	0	0
0.107214	3.4544	117.699	2.84499e+06	1826.13	0	0	0	0
0.107715	3.45442	117.7	2.84498e+06	1826.11	0	0	0	0
0.108216	3.45445	117.701	2.84498e+06	1826.1	0	0	0	0
0.108717	3.45448	117.702	2.84498e+06	1826.08	0	0	0	0
0.109218	3.45451	117.703	2.84498e+06	1826.07	0	0	0	0
0.109719	3.45454	117.704	2.84498e+06	1826.05	0	0	0	0
0.11022	3.45457	117.704	2.84498e+06	1826.04	0	0	0	0
0.110721	3.45459	117.705	2.84498e+06	1826.02	0	0	0	0
0.111222	3.45462	117.706	2.84498e+06	1826	0	0	0	0
0.111723	3.45465	117.707	2.84498e+06	1825.99	0	0	0	0
0.112224	3.45468	117.708	2.84498e+06	1825.97	0	0	0	0
0.112725	3.45471	117.709	2.84498e+06	1825.96	0	0	0	0
0.113226	3.45474	117.71	2.84498e+06	1825.94	0	0	0	0
0.113727	3.45477	117.711	2.84498e+06	1825.93	0	0	0	0
0.114228	3.4548	117.712	2.84498e+06	1825.91	0	0	0	0
0.114729	3.45483	117.713	2.84497e+06	1825.89	0	0	0	0
0.11523	3.45486	117.714	2.84497e+06	1825.88	0	0	0	0
0.115731	3.45489	117.715	2.84497e+06	1825.86	0	0	0	0
0.116232	3.45492	117.716	2.84497e+06	1825.85	0	0	0	0
0.116733	3.45495	117.716	2.84497e+06	1825.83	0	0	0	0
0.117234	3.45498	117.717	2.84497e+06	1825.81	0	0	0	0
0.117735	3.45501	117.718	2.84497e+06	1825.8	0	0	0	0
0.118236	3.45504	117.719	2.84497e+06	1825.78	0	0	0	0
0.118737	3.45507	117.72	2.84497e+06	1825.76	0	0	0	0
0.119238	3.4551	117.721	2.84497e+06	1825.75	0	0	0	0
0.119739	3.45513	117.722	2.84497e+06	1825.73	0	0	0	0
0.12024	3.45516	117.723	2.84497e+06	1825.72	0	0	0	0
0.120741	3.45519	117.724	2.84497e+06	1825.7	0	0	0	0
0.121242	3.45522	117.725	2.84497e+06	1825.68	0	0	0	0
0.121743	3.45525	117.726	2.84497e+06	1825.67	0	0	0	0
0.122244	3.45528	117.727	2.84496e+06	1825.65	0	0	0	0
0.122745	3.45531	117.728	2.84496e+06	1825.63	0	0	0	0
0.123246	3.45534	117.728	2.84496e+06	1825.62	0	0	0	0
0.123747	3.45537	117.729	2.84496e+06	1825.6	0	0	0	0
0.124248	3.4554	117.73	2.84496e+06	1825.58	0	0	0	0
0.124749	3.45543	117.731	2.84496e+06	1825.57	0	0	0	0
0.125251	3.45546	117.732	2.84496e+06	1825.55	0	0	0	0
0.125752	3.4555	117.733	2.84496e+06	1825.53	0	0	0	0
0.126253	3.45553	117.734	2.84496e+06	1825.51	0	0	0	0
0.126754	3.45556	117.735	2.84496e+06	1825.5	0	0	0	0
0.127255	3.45559	117.736	2.84496e+06	1825.48	0	0	0	0
0.127756	3.45562	117.737	2.84496e+06	1825.46	0	0	0	0
0.128257	3.45565	117.738	2.84496e+06	1825.45	0	0	0	0
0.128758	3.45569	117.739	2.84496e+06	1825.43	0	0	0	0
0.129259	3.45572	117.739	2.84496e+06	1825.41	0	0	0	0
0.12976	3.45575	117.74	2.84495e+06	1825.39	0	0	0	0
0.130261	3.45578	117.741	2.84495e+06	1825.38	0	0	0	0
0.130762	3.45581	117.742	2.84495e+06	1825.36	0	0	0	0
0.131263	3.45585	117.743	2.84495e+06	1825.34	0	0	0	0
0.131764	3.45588	117.744	2.84495e+06	1825.32	0	0	0	0
0.132265	3.45591	117.745	2.84495e+06	1825.31	0	0	0	0
0.132766	3.45594	117.746	2.84495e+06	1825.29	0	0	0	0
0.133267	3.45598	117.747	2.84495e+06	1825.27	0	0	0	0
0.133768	3.45601	117.748	2.84495e+06	1825.25	0	0	0	0
0.134269	3.45604	117.749	2.84495e+06	1825.24	0	0	0	0
0.13477	3.45607	117.75	2.84495e+06	1825.22	0	0	0	0
0.135271	3.45611	117.751	2.84495e+06	1825.2	0	0	0	0
0.135772	3.45614	117.751	2.84495e+06	1825.18	0	0	0	0
0.136273	3.45617	117.752	2.84495e+06	1825.16	0	0	0	0
0.136774	3.45621	117.753	2.84495e+06	1825.15	0	0	0	0
0.137275	3.45624	117.754	2.84494e+06	1825.13	0	0	0	0
0.137776	3.45627	117.755	2.84494e+06	1825.11	0	0	0	0
0.138277	3.45631	117.756	2.84494e+06	1825.09	0	0	0	0
0.138778	3.45634	117.757	2.84494e+06	1825.07	0	0	0	0
0.139279	3.45637	117.758	2.84494e+06	1825.06	0	0	0	0
0.13978	3.45641	117.759	2.84494e+06	1825.04	0	0	0	0
0.140281	3.45644	117.76	2.84494e+06	1825.02	0	0	0	0
0.140782	3.45647	117.761	2.84494e+06	1825	0	0	0	0
0.141283	3.45651	117.762	2.84494e+06	1824.98	0	0	0	0
0.141784	3.45654	117.762	2.84494e+06	1824.96	0	0	0	0
0.142285	3.45658	117.763	2.84494e+06	1824.95	0	0	0	0
0.142786	3.45661	117.764	2.84494e+06	1824.93	0	0	0	0
0.143287	3.45664	117.765	2.84494e+06	1824.91	0	0	0	0
0.143788	3.45668	117.766	2.84494e+06	1824.89	0	0	0	0
0.144289	3.45671	117.767	2.84494e+06	1824.87	0	0	0	0
0.14479	3.45674	117.768	2.84493e+06	1824.86	0	0	0	0
0.145291	3.45678	117.769	2.84493e+06	1824.84	0	0	0	0
0.145792	3.45681	117.77	2.84493e+06	1824.82	0	0	0	0
0.146293	3.45684	117.771	2.84493e+06	1824.8	0	0	0	0
0.146794	3.45688	117.772	2.84493e+06	1824.78	0	0	0	0
0.147295	3.45691	117.773	2.84493e+06	1824.77	0	0	0	0
0.147796	3.45694	117.774	2.84493e+06	1824.75	0	0	0	0
0.148297	3.45698	117.775	2.84493e+06	1824.73	0	0	0	0
0.148798	3.45701	117.777	2.84493e+06	1824.71	0	0	0	0
0.149299	3.45706	117.781	2.84495e+06	1824.7	0	0	0	0
0.1498	3.45713	117.793	2.84498e+06	1824.68	0	0	0	0
0.150301	3.45724	117.825	2.84507e+06	1824.68	0	0	0	0
0.150802	3.4574	117.891	2.8452e+06	1824.68	0	0	0	0
0.151303	3.45756	118.003	2.84533e+06	1824.68	0	0	0	0
0.151804	3.45772	118.167	2.84546e+06	1824.68	0	0	0	0
0.152305	3.45785	118.385	2.84556e+06	1824.67	0	0	0	0
0.152806	3.45796	118.656	2.84564e+06	1824.67	0	0	0	0
0.153307	3.45805	118.981	2.8457e+06	1824.66	0	0	0	0
0.153808	3.45811	119.359	2.84573e+06	1824.65	0	0	0	0
0.154309	3.45815	119.791	2.84574e+06	1824.64	0	0	0	0
0.15481	3.45816	120.277	2.84573e+06	1824.62	0	0	0	0
0.155311	3.45814	120.816	2.84569e+06	1824.6	0	0	0	0
0.155812	3.45811	121.408	2.84563e+06	1824.58	0	0	0	0
0.156313	3.45804	122.055	2.84554e+06	1824.56	0	0	0	0
0.156814	3.45795	122.755	2.84542e+06	1824.53	0	0	0	0
0.157315	3.45784	123.511	2.84529e+06	1824.5	0	0	0	0
0.157816	3.45769	124.322	2.84512e+06	1824.47	0	0	0	0
0.158317	3.45753	125.189	2.84493e+06	1824.44	0	0	0	0
0.158818	3.45733	126.113	2.84471e+06	1824.4	0	0	0	0
0.159319	3.4571	127.094	2.84446e+06	1824.37	0	0	0	0
0.15982	3.45685	128.135	2.84419e+06	1824.32	0	0	0	0
0.160321	3.45656	129.235	2.84389e+06	1824.28	0	0	0	0
0.160822	3.45624	130.397	2.84355e+06	1824.23	0	0	0	0
0.161323	3.45589	131.621	2.84318e+06	1824.18	0	0	0	0
0.161824	3.45551	132.909	2.84278e+06	1824.13	0	0	0	0
0.162325	3.45508	134.263	2.84235e+06	1824.07	0	0	0	0
0.162826	3.45463	135.684	2.84188e+06	1824.01	0	0	0	0
0.163327	3.45413	137.174	2.84137e+06	1823.95	0	0	0	0
0.163828	3.45359	138.736	2.84082e+06	1823.88	0	0	0	0
0.164329	3.45301	140.371	2.84023e+06	1823.81	0	0	0	0
0.16483	3.45239	142.082	2.8396e+06	1823.73	0	0	0	0
0.165331	3.45171	143.87	2.83892e+06	1823.65	0	0	0	0
0.165832	3.45099	145.74	2.8382e+06	1823.57	0	0	0	0
0.166333	3.45022	147.693	2.83742e+06	1823.48	0	0	0	0
0.166834	3.44939	149.732	2.83659e+06	1823.38	0	0	0	0
0.167335	3.4485	151.861	2.8357e+06	1823.28	0	0	0	0
0.167836	3.44754	154.083	2.83475e+06	1823.18	0	0	0	0
0.168337	3.44652	156.401	2.83374e+06	1823.06	0	0	0	0
0.168838	3.44543	158.819	2.83265e+06	1822.94	0	0	0	0
0.169339	3.44427	161.342	2.8315e+06	1822.82	0	0	0	0
0.16984	3.44302	163.972	2.83026e+06	1822.68	0	0	0	0
0.170341	3.44169	166.716	2.82895e+06	1822.54	0	0	0	0
0.170842	3.44027	169.576	2.82755e+06	1822.39	0	0	0	0
0.171343	3.43875	172.56	2.82605e+06	1822.22	0	0	0	0
0.171844	3.43713	175.67	2.82445e+06	1822.05	0	0	0	0
0.172345	3.4354	178.915	2.82274e+06	1821.87	0	0	0	0
0.172846	3.43355	182.298	2.82092e+06	1821.67	0	0	0	0
0.173347	3.43157	185.827	2.81897e+06	1821.47	0	0	0	0
0.173848	3.42945	189.508	2.81689e+06	1821.25	0	0	0	0
0.174349	3.42719	193.348	2.81467e+06	1821.01	0	0	0	0
0.17485	3.42477	197.355	2.81229e+06	1820.76	0	0	0	0
0.175351	3.42217	201.536	2.80975e+06	1820.49	0	0	0	0
0.175852	3.4194	205.9	2.80702e+06	1820.2	0	0	0	0
0.176353	3.41643	210.455	2.80411e+06	1819.89	0	0	0	0
0.176854	3.41324	215.211	2.80099e+06	1819.56	0	0	0	0
0.177355	3.40983	220.177	2.79764e+06	1819.21	0	0	0	0
0.177856	3.40617	225.365	2.79406e+06	1818.83	0	0	0	0
0.178357	3.40224	230.784	2.79021e+06	1818.42	0	0	0	0
0.178858	3.39803	236.447	2.78608e+06	1817.99	0	0	0	0
0.179359	3.3935	242.365	2.78165e+06	1817.51	0	0	0	0
0.17986	3.38863	248.552	2.77688e+06	1817.01	0	0	0	0
0.180361	3.38339	255.021	2.77176e+06	1816.46	0	0	0	0
0.180862	3.37776	261.786	2.76625e+06	1815.87	0	0	0	0
0.181363	3.3717	268.862	2.76032e+06	1815.24	0	0	0	0
0.181864	3.36518	276.265	2.75393e+06	1814.55	0	0	0	0
0.182365	3.35814	284.012	2.74705e+06	1813.81	0	0	0	0
0.182866	3.35056	292.12	2.73964e+06	1813.01	0	0	0	0
0.183367	3.34239	300.607	2.73164e+06	1812.14	0	0	0	0
0.183868	3.33356	309.492	2.72302e+06	1811.2	0	0	0	0
0.184369	3.32404	318.794	2.71371e+06	1810.18	0	0	0	0
0.18487	3.31376	328.535	2.70367e+06	1809.07	0	0	0	0
0.185371	3.30266	338.736	2.69282e+06	1807.87	0	0	0	0
0.185872	3.29066	349.418	2.6811e+06	1806.57	0	0	0	0
0.186373	3.27769	360.604	2.66844e+06	1805.15	0	0	0	0
0.186874	3.26368	372.318	2.65477e+06	1803.61	0	0	0	0
0.187375	3.24853	384.583	2.63999e+06	1801.94	0	0	0	0
0.187876	3.23215	397.423	2.62403e+06	1800.12	0	0	0	0
0.188377	3.21446	410.861	2.6068e+06	1798.14	0	0	0	0
0.188878	3.19534	424.922	2.58819e+06	1795.98	0	0	0	0
0.189379	3.17469	439.63	2.56811e+06	1793.64	0	0	0	0
0.18988	3.15241	455.009	2.54645e+06	1791.09	0	0	0	0
0.190381	3.12836	471.081	2.52311e+06	1788.31	0	0	0	0
0.190882	3.10243	487.868	2.49797e+06	1785.29	0	0	0	0
0.191383	3.07451	505.389	2.47094e+06	1782.01	0	0	0	0
0.191884	3.04447	523.661	2.4419e+06	1778.44	0	0	0	0
0.192385	3.0122	542.7	2.41075e+06	1774.57	0	0	0	0
0.192886	2.97758	562.518	2.3774e+06	1770.36	0	0	0	0
0.193387	2.94051	583.121	2.34176e+06	1765.81	0	0	0	0
0.193888	2.90089	604.512	2.30377e+06	1760.88	0	0	0	0
0.194389	2.85866	626.688	2.26336e+06	1755.55	0	0	0	0
