x[m]	rho[kg/m3]	u[m/s]	p[Pa]	T[K]	P_r[m]	P_u[m/s]	P_T[K]	P_N[-]
0.0145291	15.1892	13.3983	2.87979e+06	420.386	0	0	0	0
0.0150301	14.9969	13.3987	2.87979e+06	425.777	0	0	0	0
0.0155311	14.8021	13.3992	2.87979e+06	431.38	0	0	0	0
0.0160321	14.6048	13.3996	2.87979e+06	437.207	0	0	0	0
0.0165331	14.405	13.4001	2.87979e+06	443.272	0	0	0	0
0.0170341	14.2027	13.4005	2.87979e+06	449.588	0	0	0	0
0.0175351	13.9977	13.401	2.87979e+06	456.171	0	0	0	0
0.0180361	13.7901	13.4014	2.87979e+06	463.038	0	0	0	0
0.0185371	13.5798	13.4018	2.87979e+06	470.207	0	0	0	0
0.0190381	13.3669	13.4023	2.87979e+06	477.698	0	0	0	0
0.0195391	13.1512	13.4027	2.87978e+06	485.532	0	0	0	0
0.0200401	12.9328	13.4032	2.87978e+06	493.733	0	0	0	0
0.0205411	12.7115	13.4036	2.87978e+06	502.326	0	0	0	0
0.0210421	12.4874	13.4041	2.87978e+06	511.34	0	0	0	0
0.0215431	12.2605	13.4046	2.87978e+06	520.806	0	0	0	0
0.0220441	12.0306	13.4051	2.87978e+06	530.757	0	0	0	0
0.0225451	11.7978	13.4056	2.87978e+06	541.23	0	0	0	0
0.0230461	11.562	13.4062	2.87978e+06	552.268	0	0	0	0
0.0235471	11.3232	13.4069	2.87979e+06	563.916	0	0	0	0
0.0240481	11.0813	13.4079	2.87979e+06	576.226	0	0	0	0
0.0245491	10.8364	13.4093	2.87979e+06	589.253	0	0	0	0
0.0250501	10.5883	13.4114	2.8798e+06	603.062	0	0	0	0
0.0255511	10.337	13.4149	2.87982e+06	617.724	0	0	0	0
0.0260521	10.0826	13.4211	2.87986e+06	633.32	0	0	0	0
0.0265531	9.82494	13.4323	2.87992e+06	649.94	0	0	0	0
0.0270541	9.56416	13.4531	2.88003e+06	667.689	0	0	0	0
0.0275551	9.30028	13.4925	2.88025e+06	686.685	0	0	0	0
0.0280561	9.0335	13.568	2.88066e+06	707.065	0	0	0	0
0.0285571	8.76421	13.7149	2.88145e+06	728.991	0	0	0	0
0.0290581	8.49319	14.0046	2.883e+06	752.656	0	0	0	0
0.0295591	8.22203	14.5837	2.88603e+06	778.297	0	0	0	0
0.0300601	7.9539	15.7574	2.89208e+06	806.221	0	0	0	0
0.0305611	7.69298	17.5628	2.89457e+06	834.283	0	0	0	0
0.0310621	7.44223	19.721	2.89512e+06	862.556	0	0	0	0
0.0315631	7.20282	22.0745	2.89464e+06	891.077	0	0	0	0
0.0320641	6.97498	24.5355	2.89362e+06	919.86	0	0	0	0
0.0325651	6.75846	27.0554	2.89232e+06	948.904	0	0	0	0
0.0330661	6.5528	29.6075	2.8909e+06	978.203	0	0	0	0
0.0335671	6.35745	32.1775	2.88941e+06	1007.74	0	0	0	0
0.0340681	6.17183	34.7577	2.88792e+06	1037.51	0	0	0	0
0.0345691	5.99539	37.3441	2.88642e+06	1067.49	0	0	0	0
0.0350701	5.82758	39.9344	2.88493e+06	1097.67	0	0	0	0
0.0355711	5.66791	42.5276	2.88346e+06	1128.01	0	0	0	0
0.0360721	5.51592	45.1231	2.88201e+06	1158.51	0	0	0	0
0.0365731	5.37118	47.7206	2.88057e+06	1189.14	0	0	0	0
0.0370741	5.2333	50.3201	2.87915e+06	1219.87	0	0	0	0
0.0375752	5.1019	52.9213	2.87775e+06	1250.67	0	0	0	0
0.0380762	4.97668	55.5243	2.87636e+06	1281.53	0	0	0	0
0.0385772	4.85731	58.1291	2.87499e+06	1312.39	0	0	0	0
0.0390782	4.74353	60.7357	2.87363e+06	1343.23	0	0	0	0
0.0395792	4.63509	63.344	2.87228e+06	1374.02	0	0	0	0
0.0400802	4.53178	65.9541	2.87095e+06	1404.69	0	0	0	0
0.0405812	4.43338	68.566	2.86963e+06	1435.21	0	0	0	0
0.0410822	4.33973	71.1796	2.86832e+06	1465.51	0	0	0	0
0.0415832	4.25069	73.795	2.86702e+06	1495.53	0	0	0	0
0.0420842	4.16613	76.4122	2.86574e+06	1525.2	0	0	0	0
0.0425852	4.08595	79.0312	2.86446e+06	1554.44	0	0	0	0
0.0430862	4.01009	81.6519	2.8632e+06	1583.15	0	0	0	0
0.0435872	3.93849	84.2745	2.86195e+06	1611.22	0	0	0	0
0.0440882	3.87115	86.8988	2.86071e+06	1638.54	0	0	0	0
0.0445892	3.80808	89.5249	2.85948e+06	1664.96	0	0	0	0
0.0450902	3.74934	92.1528	2.85825e+06	1690.32	0	0	0	0
0.0455912	3.69501	94.7825	2.85705e+06	1714.45	0	0	0	0
0.0460922	3.64523	97.414	2.85585e+06	1737.14	0	0	0	0
0.0465932	3.60018	100.047	2.85466e+06	1758.14	0	0	0	0
0.0470942	3.56009	102.681	2.85349e+06	1777.21	0	0	0	0
0.0475952	3.52526	105.315	2.85232e+06	1794.03	0	0	0	0
0.0480962	3.49604	107.944	2.85114e+06	1808.28	0	0	0	0
0.0485972	3.47283	110.552	2.8499e+06	1819.57	0	0	0	0
0.0490982	3.45601	113.086	2.84841e+06	1827.48	0	0	0	0
0.0495992	3.44565	115.376	2.84609e+06	1831.48	0	0	0	0
0.0501002	3.44061	116.853	2.84096e+06	1830.85	0	0	0	0
0.0506012	3.43858	117.453	2.83888e+06	1830.6	0	0	0	0
0.0511022	3.43776	117.697	2.83804e+06	1830.49	0	0	0	0
0.0516032	3.43743	117.796	2.8377e+06	1830.44	0	0	0	0
0.0521042	3.43731	117.837	2.83756e+06	1830.42	0	0	0	0
0.0526052	3.43727	117.854	2.8375e+06	1830.4	0	0	0	0
0.0531062	3.43726	117.861	2.83748e+06	1830.39	0	0	0	0
0.0536072	3.43726	117.864	2.83747e+06	1830.38	0	0	0	0
0.0541082	3.43727	117.865	2.83747e+06	1830.38	0	0	0	0
0.0546092	3.43728	117.866	2.83746e+06	1830.37	0	0	0	0
0.0551102	3.43729	117.867	2.83746e+06	1830.36	0	0	0	0
0.0556112	3.4373	117.867	2.83746e+06	1830.36	0	0	0	0
0.0561122	3.43732	117.868	2.83746e+06	1830.35	0	0	0	0
0.0566132	3.43733	117.868	2.83746e+06	1830.34	0	0	0	0
0.0571142	3.43734	117.869	2.83746e+06	1830.33	0	0	0	0
0.0576152	3.43735	117.869	2.83746e+06	1830.33	0	0	0	0
0.0581162	3.43737	117.87	2.83746e+06	1830.32	0	0	0	0
0.0586172	3.43738	117.87	2.83746e+06	1830.31	0	0	0	0
0.0591182	3.43739	117.871	2.83746e+06	1830.31	0	0	0	0
0.0596192	3.43741	117.871	2.83746e+06	1830.3	0	0	0	0
0.0601202	3.43742	117.872	2.83746e+06	1830.29	0	0	0	0
0.0606212	3.43743	117.872	2.83746e+06	1830.28	0	0	0	0
0.0611222	3.43745	117.873	2.83746e+06	1830.28	0	0	0	0
0.0616232	3.43746	117.873	2.83746e+06	1830.27	0	0	0	0
0.0621242	3.43747	117.874	2.83746e+06	1830.26	0	0	0	0
0.0626253	3.43748	117.874	2.83746e+06	1830.26	0	0	0	0
0.0631263	3.4375	117.874	2.83746e+06	1830.25	0	0	0	0
0.0636273	3.43751	117.875	2.83746e+06	1830.24	0	0	0	0
0.0641283	3.43752	117.875	2.83745e+06	1830.23	0	0	0	0
0.0646293	3.43754	117.876	2.83745e+06	1830.23	0	0	0	0
0.0651303	3.43755	117.876	2.83745e+06	1830.22	0	0	0	0
0.0656313	3.43756	117.877	2.83745e+06	1830.21	0	0	0	0
0.0661323	3.43758	117.877	2.83745e+06	1830.2	0	0	0	0
0.0666333	3.43759	117.878	2.83745e+06	1830.2	0	0	0	0
0.0671343	3.4376	117.878	2.83745e+06	1830.19	0	0	0	0
0.0676353	3.43762	117.879	2.83745e+06	1830.18	0	0	0	0
0.0681363	3.43763	117.879	2.83745e+06	1830.18	0	0	0	0
0.0686373	3.43764	117.88	2.83745e+06	1830.17	0	0	0	0
0.0691383	3.43766	117.88	2.83745e+06	1830.16	0	0	0	0
0.0696393	3.43767	117.88	2.83745e+06	1830.15	0	0	0	0
0.0701403	3.43768	117.881	2.83745e+06	1830.15	0	0	0	0
0.0706413	3.4377	117.881	2.83745e+06	1830.14	0	0	0	0
0.0711423	3.43771	117.882	2.83745e+06	1830.13	0	0	0	0
0.0716433	3.43773	117.882	2.83745e+06	1830.12	0	0	0	0
0.0721443	3.43774	117.883	2.83745e+06	1830.12	0	0	0	0
0.0726453	3.43775	117.883	2.83745e+06	1830.11	0	0	0	0
0.0731463	3.43777	117.884	2.83745e+06	1830.1	0	0	0	0
0.0736473	3.43778	117.884	2.83745e+06	1830.09	0	0	0	0
0.0741483	3.43779	117.885	2.83745e+06	1830.09	0	0	0	0
0.0746493	3.43781	117.885	2.83745e+06	1830.08	0	0	0	0
0.0751503	3.43782	117.886	2.83745e+06	1830.07	0	0	0	0
0.0756513	3.43784	117.886	2.83745e+06	1830.06	0	0	0	0
0.0761523	3.43785	117.886	2.83745e+06	1830.06	0	0	0	0
0.0766533	3.43786	117.887	2.83745e+06	1830.05	0	0	0	0
0.0771543	3.43788	117.887	2.83745e+06	1830.04	0	0	0	0
0.0776553	3.43789	117.888	2.83745e+06	1830.03	0	0	0	0
0.0781563	3.43791	117.888	2.83744e+06	1830.02	0	0	0	0
0.0786573	3.43792	117.889	2.83744e+06	1830.02	0	0	0	0
0.0791583	3.43793	117.889	2.83744e+06	1830.01	0	0	0	0
0.0796593	3.43795	117.89	2.83744e+06	1830	0	0	0	0
0.0801603	3.43796	117.89	2.83744e+06	1829.99	0	0	0	0
0.0806613	3.43798	117.891	2.83744e+06	1829.99	0	0	0	0
0.0811623	3.43799	117.891	2.83744e+06	1829.98	0	0	0	0
0.0816633	3.438	117.892	2.83744e+06	1829.97	0	0	0	0
0.0821643	3.43802	117.892	2.83744e+06	1829.96	0	0	0	0
0.0826653	3.43803	117.892	2.83744e+06	1829.95	0	0	0	0
0.0831663	3.43805	117.893	2.83744e+06	1829.95	0	0	0	0
0.0836673	3.43806	117.893	2.83744e+06	1829.94	0	0	0	0
0.0841683	3.43808	117.894	2.83744e+06	1829.93	0	0	0	0
0.0846693	3.43809	117.894	2.83744e+06	1829.92	0	0	0	0
0.0851703	3.4381	117.895	2.83744e+06	1829.92	0	0	0	0
0.0856713	3.43812	117.895	2.83744e+06	1829.91	0	0	0	0
0.0861723	3.43813	117.896	2.83744e+06	1829.9	0	0	0	0
0.0866733	3.43815	117.896	2.83744e+06	1829.89	0	0	0	0
0.0871743	3.43816	117.897	2.83744e+06	1829.88	0	0	0	0
0.0876754	3.43818	117.897	2.83744e+06	1829.88	0	0	0	0
0.0881764	3.43819	117.898	2.83744e+06	1829.87	0	0	0	0
0.0886774	3.43821	117.898	2.83744e+06	1829.86	0	0	0	0
0.0891784	3.43822	117.898	2.83744e+06	1829.85	0	0	0	0
0.0896794	3.43824	117.899	2.83744e+06	1829.84	0	0	0	0
0.0901804	3.43825	117.899	2.83744e+06	1829.84	0	0	0	0
0.0906814	3.43827	117.9	2.83744e+06	1829.83	0	0	0	0
0.0911824	3.43828	117.9	2.83744e+06	1829.82	0	0	0	0
0.0916834	3.4383	117.901	2.83743e+06	1829.81	0	0	0	0
0.0921844	3.43831	117.901	2.83743e+06	1829.8	0	0	0	0
0.0926854	3.43832	117.902	2.83743e+06	1829.79	0	0	0	0
0.0931864	3.43834	117.902	2.83743e+06	1829.79	0	0	0	0
0.0936874	3.43835	117.903	2.83743e+06	1829.78	0	0	0	0
0.0941884	3.43837	117.903	2.83743e+06	1829.77	0	0	0	0
0.0946894	3.43838	117.904	2.83743e+06	1829.76	0	0	0	0
0.0951904	3.4384	117.904	2.83743e+06	1829.75	0	0	0	0
0.0956914	3.43841	117.904	2.83743e+06	1829.75	0	0	0	0
0.0961924	3.43843	117.905	2.83743e+06	1829.74	0	0	0	0
0.0966934	3.43844	117.905	2.83743e+06	1829.73	0	0	0	0
0.0971944	3.43846	117.906	2.83743e+06	1829.72	0	0	0	0
0.0976954	3.43848	117.906	2.83743e+06	1829.71	0	0	0	0
0.0981964	3.43849	117.907	2.83743e+06	1829.7	0	0	0	0
0.0986974	3.43851	117.907	2.83743e+06	1829.7	0	0	0	0
0.0991984	3.43852	117.908	2.83743e+06	1829.69	0	0	0	0
0.0996994	3.43854	117.908	2.83743e+06	1829.68	0	0	0	0
0.1002	3.43855	117.909	2.83743e+06	1829.67	0	0	0	0
0.100701	3.43857	117.909	2.83743e+06	1829.66	0	0	0	0
0.101202	3.43858	117.91	2.83743e+06	1829.65	0	0	0	0
0.101703	3.4386	117.91	2.83743e+06	1829.65	0	0	0	0
0.102204	3.43861	117.91	2.83743e+06	1829.64	0	0	0	0
0.102705	3.43863	117.911	2.83743e+06	1829.63	0	0	0	0
0.103206	3.43864	117.911	2.83743e+06	1829.62	0	0	0	0
0.103707	3.43866	117.912	2.83743e+06	1829.61	0	0	0	0
0.104208	3.43867	117.912	2.83743e+06	1829.6	0	0	0	0
0.104709	3.43869	117.913	2.83743e+06	1829.59	0	0	0	0
0.10521	3.43871	117.913	2.83743e+06	1829.59	0	0	0	0
0.105711	3.43872	117.914	2.83743e+06	1829.58	0	0	0	0
0.106212	3.43874	117.914	2.83742e+06	1829.57	0	0	0	0
0.106713	3.43875	117.915	2.83742e+06	1829.56	0	0	0	0
0.107214	3.43877	117.915	2.83742e+06	1829.55	0	0	0	0
0.107715	3.43878	117.916	2.83742e+06	1829.54	0	0	0	0
0.108216	3.4388	117.916	2.83742e+06	1829.54	0	0	0	0
0.108717	3.43882	117.916	2.83742e+06	1829.53	0	0	0	0
0.109218	3.43883	117.917	2.83742e+06	1829.52	0	0	0	0
0.109719	3.43885	117.917	2.83742e+06	1829.51	0	0	0	0
0.11022	3.43886	117.918	2.83742e+06	1829.5	0	0	0	0
0.110721	3.43888	117.918	2.83742e+06	1829.49	0	0	0	0
0.111222	3.43889	117.919	2.83742e+06	1829.48	0	0	0	0
0.111723	3.43891	117.919	2.83742e+06	1829.47	0	0	0	0
0.112224	3.43893	117.92	2.83742e+06	1829.47	0	0	0	0
0.112725	3.43894	117.92	2.83742e+06	1829.46	0	0	0	0
0.113226	3.43896	117.921	2.83742e+06	1829.45	0	0	0	0
0.113727	3.43897	117.921	2.83742e+06	1829.44	0	0	0	0
0.114228	3.43899	117.921	2.83742e+06	1829.43	0	0	0	0
0.114729	3.43901	117.922	2.83742e+06	1829.42	0	0	0	0
0.11523	3.43902	117.922	2.83742e+06	1829.41	0	0	0	0
0.115731	3.43904	117.923	2.83742e+06	1829.4	0	0	0	0
0.116232	3.43906	117.923	2.83742e+06	1829.4	0	0	0	0
0.116733	3.43907	117.924	2.83742e+06	1829.39	0	0	0	0
0.117234	3.43909	117.924	2.83742e+06	1829.38	0	0	0	0
0.117735	3.4391	117.925	2.83742e+06	1829.37	0	0	0	0
0.118236	3.43912	117.925	2.83742e+06	1829.36	0	0	0	0
0.118737	3.43914	117.926	2.83742e+06	1829.35	0	0	0	0
0.119238	3.43915	117.926	2.83742e+06	1829.34	0	0	0	0
0.119739	3.43917	117.927	2.83742e+06	1829.33	0	0	0	0
0.12024	3.43919	117.927	2.83742e+06	1829.32	0	0	0	0
0.120741	3.4392	117.927	2.83742e+06	1829.32	0	0	0	0
0.121242	3.43922	117.928	2.83741e+06	1829.31	0	0	0	0
0.121743	3.43924	117.928	2.83741e+06	1829.3	0	0	0	0
0.122244	3.43925	117.929	2.83741e+06	1829.29	0	0	0	0
0.122745	3.43927	117.929	2.83741e+06	1829.28	0	0	0	0
0.123246	3.43928	117.93	2.83741e+06	1829.27	0	0	0	0
0.123747	3.4393	117.93	2.83741e+06	1829.26	0	0	0	0
0.124248	3.43932	117.931	2.83741e+06	1829.25	0	0	0	0
0.124749	3.43933	117.931	2.83741e+06	1829.24	0	0	0	0
0.125251	3.43935	117.932	2.83741e+06	1829.23	0	0	0	0
0.125752	3.43937	117.932	2.83741e+06	1829.23	0	0	0	0
0.126253	3.43938	117.933	2.83741e+06	1829.22	0	0	0	0
0.126754	3.4394	117.933	2.83741e+06	1829.21	0	0	0	0
0.127255	3.43942	117.933	2.83741e+06	1829.2	0	0	0	0
0.127756	3.43943	117.934	2.83741e+06	1829.19	0	0	0	0
0.128257	3.43945	117.934	2.83741e+06	1829.18	0	0	0	0
0.128758	3.43947	117.935	2.83741e+06	1829.17	0	0	0	0
0.129259	3.43949	117.935	2.83741e+06	1829.16	0	0	0	0
0.12976	3.4395	117.936	2.83741e+06	1829.15	0	0	0	0
0.130261	3.43952	117.936	2.83741e+06	1829.14	0	0	0	0
0.130762	3.43954	117.937	2.83741e+06	1829.13	0	0	0	0
0.131263	3.43955	117.937	2.83741e+06	1829.12	0	0	0	0
0.131764	3.43957	117.938	2.83741e+06	1829.12	0	0	0	0
0.132265	3.43959	117.938	2.83741e+06	1829.11	0	0	0	0
0.132766	3.4396	117.938	2.83741e+06	1829.1	0	0	0	0
0.133267	3.43962	117.939	2.83741e+06	1829.09	0	0	0	0
0.133768	3.43964	117.939	2.83741e+06	1829.08	0	0	0	0
0.134269	3.43965	117.94	2.83741e+06	1829.07	0	0	0	0
0.13477	3.43967	117.94	2.83741e+06	1829.06	0	0	0	0
0.135271	3.43969	117.941	2.83741e+06	1829.05	0	0	0	0
0.135772	3.43971	117.941	2.83741e+06	1829.04	0	0	0	0
0.136273	3.43972	117.942	2.8374e+06	1829.03	0	0	0	0
0.136774	3.43974	117.942	2.8374e+06	1829.02	0	0	0	0
0.137275	3.43976	117.943	2.8374e+06	1829.01	0	0	0	0
0.137776	3.43977	117.943	2.8374e+06	1829	0	0	0	0
0.138277	3.43979	117.944	2.8374e+06	1828.99	0	0	0	0
0.138778	3.43981	117.944	2.8374e+06	1828.99	0	0	0	0
0.139279	3.43983	117.944	2.8374e+06	1828.98	0	0	0	0
0.13978	3.43984	117.945	2.8374e+06	1828.97	0	0	0	0
0.140281	3.43986	117.945	2.8374e+06	1828.96	0	0	0	0
0.140782	3.43988	117.946	2.8374e+06	1828.95	0	0	0	0
0.141283	3.43989	117.946	2.8374e+06	1828.94	0	0	0	0
0.141784	3.43991	117.947	2.8374e+06	1828.93	0	0	0	0
0.142285	3.43993	117.947	2.8374e+06	1828.92	0	0	0	0
0.142786	3.43994	117.948	2.8374e+06	1828.91	0	0	0	0
0.143287	3.43996	117.948	2.8374e+06	1828.9	0	0	0	0
0.143788	3.43998	117.949	2.8374e+06	1828.89	0	0	0	0
0.144289	3.43999	117.949	2.8374e+06	1828.88	0	0	0	0
0.14479	3.44001	117.949	2.8374e+06	1828.88	0	0	0	0
0.145291	3.44003	117.95	2.8374e+06	1828.87	0	0	0	0
0.145792	3.44004	117.95	2.8374e+06	1828.86	0	0	0	0
0.146293	3.44006	117.951	2.8374e+06	1828.85	0	0	0	0
0.146794	3.44008	117.951	2.8374e+06	1828.84	0	0	0	0
0.147295	3.44009	117.952	2.8374e+06	1828.83	0	0	0	0
0.147796	3.44011	117.952	2.8374e+06	1828.82	0	0	0	0
0.148297	3.44012	117.953	2.8374e+06	1828.81	0	0	0	0
0.148798	3.44014	117.955	2.8374e+06	1828.81	0	0	0	0
0.149299	3.44017	117.958	2.83741e+06	1828.8	0	0	0	0
0.1498	3.44022	117.97	2.83745e+06	1828.8	0	0	0	0
0.150301	3.44032	118.001	2.83754e+06	1828.8	0	0	0	0
0.150802	3.44046	118.067	2.83766e+06	1828.81	0	0	0	0
0.151303	3.44061	118.179	2.8378e+06	1828.82	0	0	0	0
0.151804	3.44074	118.343	2.83792e+06	1828.82	0	0	0	0
0.152305	3.44086	118.56	2.83803e+06	1828.83	0	0	0	0
0.152806	3.44095	118.831	2.83811e+06	1828.83	0	0	0	0
0.153307	3.44102	119.156	2.83817e+06	1828.83	0	0	0	0
0.153808	3.44107	119.535	2.8382e+06	1828.83	0	0	0	0
0.154309	3.44109	119.967	2.83821e+06	1828.83	0	0	0	0
0.15481	3.44108	120.453	2.8382e+06	1828.82	0	0	0	0
0.155311	3.44105	120.992	2.83816e+06	1828.81	0	0	0	0
0.155812	3.441	121.585	2.8381e+06	1828.8	0	0	0	0
0.156313	3.44092	122.232	2.83801e+06	1828.79	0	0	0	0
0.156814	3.44081	122.933	2.8379e+06	1828.77	0	0	0	0
0.157315	3.44068	123.689	2.83776e+06	1828.75	0	0	0	0
0.157816	3.44053	124.501	2.83759e+06	1828.73	0	0	0	0
0.158317	3.44034	125.369	2.8374e+06	1828.7	0	0	0	0
0.158818	3.44013	126.293	2.83719e+06	1828.67	0	0	0	0
0.159319	3.43989	127.276	2.83694e+06	1828.64	0	0	0	0
0.15982	3.43962	128.317	2.83667e+06	1828.61	0	0	0	0
0.160321	3.43932	129.419	2.83636e+06	1828.57	0	0	0	0
0.160822	3.43899	130.582	2.83603e+06	1828.53	0	0	0	0
0.161323	3.43863	131.807	2.83566e+06	1828.49	0	0	0	0
0.161824	3.43823	133.097	2.83526e+06	1828.45	0	0	0	0
0.162325	3.43779	134.452	2.83483e+06	1828.4	0	0	0	0
0.162826	3.43732	135.874	2.83436e+06	1828.34	0	0	0	0
0.163327	3.43682	137.367	2.83385e+06	1828.29	0	0	0	0
0.163828	3.43627	138.93	2.83331e+06	1828.23	0	0	0	0
0.164329	3.43568	140.567	2.83272e+06	1828.16	0	0	0	0
0.16483	3.43504	142.279	2.83209e+06	1828.1	0	0	0	0
0.165331	3.43436	144.07	2.83141e+06	1828.02	0	0	0	0
0.165832	3.43362	145.942	2.83069e+06	1827.94	0	0	0	0
0.166333	3.43284	147.897	2.82991e+06	1827.86	0	0	0	0
0.166834	3.432	149.939	2.82908e+06	1827.77	0	0	0	0
0.167335	3.4311	152.07	2.8282e+06	1827.68	0	0	0	0
0.167836	3.43014	154.294	2.82725e+06	1827.58	0	0	0	0
0.168337	3.42911	156.615	2.82624e+06	1827.47	0	0	0	0
0.168838	3.42802	159.037	2.82516e+06	1827.36	0	0	0	0
0.169339	3.42685	161.562	2.82401e+06	1827.24	0	0	0	0
0.16984	3.4256	164.196	2.82278e+06	1827.11	0	0	0	0
0.170341	3.42426	166.942	2.82147e+06	1826.97	0	0	0	0
0.170842	3.42284	169.806	2.82007e+06	1826.82	0	0	0	0
0.171343	3.42131	172.793	2.81857e+06	1826.67	0	0	0	0
0.171844	3.41969	175.908	2.81698e+06	1826.5	0	0	0	0
0.172345	3.41795	179.156	2.81527e+06	1826.33	0	0	0	0
0.172846	3.4161	182.544	2.81346e+06	1826.14	0	0	0	0
0.173347	3.41412	186.077	2.81151e+06	1825.93	0	0	0	0
0.173848	3.412	189.762	2.80944e+06	1825.72	0	0	0	0
0.174349	3.40974	193.607	2.80722e+06	1825.49	0	0	0	0
0.17485	3.40732	197.619	2.80485e+06	1825.24	0	0	0	0
0.175351	3.40473	201.805	2.80231e+06	1824.98	0	0	0	0
0.175852	3.40196	206.174	2.7996e+06	1824.69	0	0	0	0
0.176353	3.399	210.735	2.79669e+06	1824.39	0	0	0	0
0.176854	3.39582	215.497	2.79358e+06	1824.06	0	0	0	0
0.177355	3.39241	220.469	2.79024e+06	1823.71	0	0	0	0
0.177856	3.38876	225.663	2.78667e+06	1823.34	0	0	0	0
0.178357	3.38485	231.089	2.78283e+06	1822.93	0	0	0	0
0.178858	3.38064	236.759	2.77871e+06	1822.5	0	0	0	0
0.179359	3.37613	242.685	2.77429e+06	1822.03	0	0	0	0
0.17986	3.37128	248.879	2.76953e+06	1821.53	0	0	0	0
0.180361	3.36606	255.356	2.76442e+06	1820.98	0	0	0	0
0.180862	3.36045	262.13	2.75893e+06	1820.4	0	0	0	0
0.181363	3.35441	269.215	2.75301e+06	1819.76	0	0	0	0
0.181864	3.34791	276.627	2.74664e+06	1819.08	0	0	0	0
0.182365	3.34091	284.384	2.73978e+06	1818.34	0	0	0	0
0.182866	3.33336	292.502	2.73239e+06	1817.54	0	0	0	0
0.183367	3.32522	300.999	2.72442e+06	1816.67	0	0	0	0
0.183868	3.31644	309.895	2.71581e+06	1815.73	0	0	0	0
0.184369	3.30696	319.21	2.70653e+06	1814.71	0	0	0	0
0.18487	3.29672	328.963	2.69651e+06	1813.61	0	0	0	0
0.185371	3.28567	339.176	2.68569e+06	1812.41	0	0	0	0
0.185872	3.27372	349.872	2.674e+06	1811.11	0	0	0	0
0.186373	3.26082	361.072	2.66138e+06	1809.69	0	0	0	0
0.186874	3.24687	372.801	2.64774e+06	1808.15	0	0	0	0
0.187375	3.23179	385.082	2.633e+06	1806.47	0	0	0	0
0.187876	3.2155	397.938	2.61709e+06	1804.65	0	0	0	0
0.188377	3.19789	411.393	2.59989e+06	1802.67	0	0	0	0
0.188878	3.17886	425.472	2.58133e+06	1800.51	0	0	0	0
0.189379	3.15832	440.199	2.56131e+06	1798.16	0	0	0	0
0.18988	3.13614	455.597	2.53971e+06	1795.61	0	0	0	0
0.190381	3.11221	471.689	2.51642e+06	1792.83	0	0	0	0
0.190882	3.08642	488.497	2.49136e+06	1789.8	0	0	0	0
0.191383	3.05863	506.04	2.46439e+06	1786.51	0	0	0	0
0.191884	3.02875	524.336	2.43543e+06	1782.94	0	0	0	0
0.192385	2.99664	543.4	2.40436e+06	1779.06	0	0	0	0
0.192886	2.96219	563.242	2.3711e+06	1774.85	0	0	0	0
0.193387	2.92531	583.871	2.33556e+06	1770.28	0	0	0	0
0.193888	2.88589	605.29	2.29766e+06	1765.34	0	0	0	0
0.194389	2.84388	627.495	2.25736e+06	1760	0	0	0	0
