Time [s]	Residual[...]
0.0302317	458.922	315467	1.28989e+09
0.0304998	528.095	266146	1.01816e+09
0.0307678	290.631	258207	1.18892e+09
0.0310353	420.516	269893	1.18553e+09
0.0313032	329.378	221221	1.12905e+09
0.031571	469.177	303990	1.24075e+09
0.031839	315.947	236007	1.30972e+09
0.0321074	291.557	370078	9.33523e+08
0.0323757	450.826	267324	1.11351e+09
0.0326443	301.464	228811	1.25234e+09
0.0329132	376.851	277490	1.06528e+09
0.0331825	457.427	272727	1.02252e+09
0.0334519	420.534	221558	8.65761e+08
0.0337212	432.636	304411	1.30273e+09
0.0339901	439.093	235981	1.16991e+09
0.034259	366.032	292214	1.10541e+09
0.0345272	355.152	265649	1.09004e+09
0.034795	378.256	328403	1.06997e+09
0.0350629	412.582	346964	1.08676e+09
0.0353309	564.94	292251	1.47923e+09
0.035599	582.409	357325	1.10927e+09
0.0358667	536.841	264115	1.12346e+09
0.0361346	423.029	308983	1.13634e+09
0.0364023	359.616	286201	1.18572e+09
0.0366701	392.95	323938	1.08022e+09
0.0369383	453.583	247924	1.12153e+09
0.0372064	568.684	273845	1.21871e+09
0.0374737	408.116	283500	1.02255e+09
0.0377406	428.212	278652	1.41494e+09
0.0380079	419.003	235020	1.08069e+09
0.0382751	398.163	269571	1.16228e+09
0.0385424	396.742	286174	1.07474e+09
0.0388104	439.202	236691	1.06855e+09
0.0390788	516.847	248285	1.17596e+09
0.0393473	518.807	287930	1.30613e+09
0.0396156	653.134	329808	1.1695e+09
0.0398836	426.14	255918	1.23967e+09
0.0401519	348.683	282565	1.2102e+09
0.0404207	412.892	253217	1.0863e+09
0.0406895	410.282	316640	1.03167e+09
0.0409581	363.353	263710	1.03355e+09
0.0412269	368.646	273139	1.27091e+09
0.0414958	366.134	355945	1.42431e+09
0.041764	462.536	286216	1.10241e+09
0.0420322	515.925	255183	1.04072e+09
0.0423005	339.792	245855	1.11408e+09
0.0425684	420.692	279232	1.02573e+09
0.0428365	529.485	267549	8.52784e+08
0.0431048	523.72	282792	1.05875e+09
0.0433731	489.218	289254	1.05274e+09
0.0436414	381.992	271010	1.11025e+09
0.0439093	448.365	245960	1.03217e+09
0.0441774	463.562	267124	1.02555e+09
0.0444451	349.365	289689	1.46335e+09
0.0447128	470.872	347003	1.03528e+09
0.0449808	440.697	204558	1.06278e+09
0.0452488	374.67	226066	1.3944e+09
0.0455168	445.203	251135	1.29698e+09
0.0457851	457.495	244151	1.35599e+09
0.0460535	543.029	314547	1.19645e+09
0.0463219	525.532	248276	1.2711e+09
0.0465896	517.378	376915	1.04805e+09
0.0468571	388.303	309479	1.26097e+09
0.047125	427.619	260540	1.14132e+09
0.0473932	440.406	279292	1.11437e+09
0.0476613	398.498	312102	1.38588e+09
0.0479297	435.52	265276	1.17187e+09
0.0481982	618.739	352499	1.18351e+09
0.0484672	562.108	294604	1.18236e+09
0.0487361	498.471	291275	1.02783e+09
0.0490045	337.749	271126	1.07438e+09
0.0492729	292.143	280459	1.07426e+09
0.0495416	396.221	292205	1.02351e+09
0.0498101	458.696	249655	1.20067e+09
0.0500787	442.957	323527	1.13757e+09
0.0503474	526.37	304258	1.19239e+09
0.0506159	511.016	302079	1.07576e+09
0.0508844	581.336	348029	1.12582e+09
0.0511522	489.729	291473	1.24474e+09
0.0514199	355.186	367735	1.16554e+09
0.0516879	428.113	283487	1.29802e+09
0.0519558	422.163	307251	8.75873e+08
0.0522236	453.296	302390	1.13056e+09
0.0524917	491.147	272003	1.38444e+09
0.0527597	536.621	238906	1.23236e+09
0.0530272	466.182	237552	1.3057e+09
0.0532949	411.107	246259	1.347e+09
0.0535632	326.112	249237	1.16271e+09
0.0538317	332.648	247416	1.17345e+09
0.0541002	383.55	282507	1.34233e+09
0.054369	387.509	296066	1.34489e+09
0.0546375	405.787	269414	1.17742e+09
0.0549058	412.799	307771	1.17435e+09
0.0551739	484.868	307543	9.76128e+08
0.0554421	574.139	287977	1.02936e+09
0.0557101	371.083	288236	1.09953e+09
0.0559782	403.339	273626	1.02702e+09
0.0562465	468.267	305424	1.18741e+09
0.0565147	387.538	276458	9.52921e+08
0.0567821	507.297	322277	1.41666e+09
0.0570496	398.445	255473	1.18291e+09
0.0573172	398.78	254548	1.28735e+09
0.057585	448.243	320499	1.04631e+09
0.057853	391.054	272787	1.0588e+09
0.0581213	517.756	294021	1.11926e+09
0.0583893	335.266	326782	1.06554e+09
0.0586571	398.487	260335	1.12734e+09
0.0589247	375.05	251460	9.78636e+08
0.0591926	357.301	302238	1.2446e+09
0.0594609	433.668	262259	1.02972e+09
0.0597294	525.128	267389	1.34912e+09
0.059998	597.896	277646	1.35963e+09
0.0602661	528.249	312419	1.07753e+09
0.0605338	586.069	268369	1.3775e+09
0.0608018	554.298	250123	1.09556e+09
0.0610696	471.494	284576	9.15767e+08
0.0613374	513.417	312093	9.83935e+08
0.0616057	398.19	290026	1.11281e+09
0.0618745	327.953	263453	1.0221e+09
0.0621426	297.206	277364	1.28012e+09
0.0624107	266.138	292980	1.12696e+09
0.062679	315.344	245008	1.24401e+09
0.0629474	408.443	280434	1.19994e+09
0.0632158	469.752	234892	1.36554e+09
0.063484	484.561	291311	1.30395e+09
0.0637522	371.373	270097	1.03102e+09
0.0640204	470.565	268068	1.15462e+09
0.0642886	375.083	286643	1.03865e+09
0.0645562	394.44	387875	1.07314e+09
0.0648233	432.375	262007	1.07506e+09
0.0650907	526.362	427586	1.0756e+09
0.0653583	335.104	308338	1.1862e+09
0.065626	342.748	267928	9.98205e+08
0.0658938	375.177	269342	1.13296e+09
0.0661619	384.064	375547	1.03513e+09
0.06643	423.255	247329	1.40637e+09
0.0666985	479.818	266446	1.06177e+09
0.0669669	425.901	253964	1.13256e+09
0.0672353	435.394	276246	1.06633e+09
0.0675038	451.596	335084	9.34967e+08
0.0677726	298.405	213605	1.25039e+09
0.0680417	459.774	321114	1.14861e+09
0.0683104	558.237	294914	1.15443e+09
0.0685784	501.765	245065	1.01002e+09
0.0688461	345.979	299426	1.00355e+09
0.0691141	369.423	312224	1.74081e+09
0.0693826	473.211	267991	1.13383e+09
0.0696506	406.288	299341	9.11519e+08
0.0699187	420.732	289393	1.12105e+09
0.0701872	397.31	377918	1.08794e+09
0.0704557	413.876	279064	1.23566e+09
0.0707232	457.901	290734	1.15492e+09
0.070991	471.463	281192	1.19801e+09
0.071259	368.86	230021	1.13524e+09
0.071527	279.939	296691	1.05916e+09
0.0717952	489.813	300423	1.42617e+09
0.0720633	469.204	268166	1.07364e+09
0.0723315	391.502	248121	1.32463e+09
0.0725997	416.618	285444	1.21935e+09
0.0728677	371.214	246969	1.0593e+09
0.0731357	478.899	249722	1.06154e+09
0.073404	318.81	285587	1.07982e+09
0.0736718	346.801	329317	1.26479e+09
0.0739397	419.271	227886	1.03794e+09
0.074208	418.83	276028	1.02354e+09
0.0744759	434.321	259766	1.10688e+09
0.0747437	341.596	296459	1.23599e+09
0.0750116	373.294	246852	1.10457e+09
0.07528	366.736	301037	9.18158e+08
0.0755488	434.309	303219	1.13513e+09
0.0758171	376.192	250103	1.37117e+09
0.0760847	368.183	261106	1.04031e+09
0.0763525	431.635	248969	1.30259e+09
0.0766209	472.595	230978	1.13099e+09
0.0768891	477.429	264623	1.14505e+09
0.0771576	321.126	243392	1.17576e+09
0.0774263	370.549	333604	1.05542e+09
0.077695	400.197	284115	1.12523e+09
0.0779632	383.452	266784	1.3574e+09
0.0782312	349.749	255495	1.00836e+09
0.0784994	463.094	316141	1.14918e+09
0.078768	423.152	315914	1.07505e+09
0.0790364	402.839	303123	9.65386e+08
0.079305	361.508	220540	1.11036e+09
0.0795737	419.166	258781	1.0557e+09
0.079842	390.49	313141	1.15744e+09
0.0801105	336.904	251149	1.476e+09
0.0803792	341.354	239509	9.68414e+08
0.0806477	372.388	264105	1.19118e+09
0.080916	332.3	341476	1.06415e+09
0.0811842	377.424	227226	1.23413e+09
0.0814525	551.473	304276	1.05043e+09
0.0817207	432.707	267441	9.90031e+08
0.081989	353.369	277538	1.12923e+09
0.0822571	364.957	257495	1.10074e+09
0.0825251	396.251	356596	9.10706e+08
0.0827933	339.45	236832	1.32317e+09
0.0830616	349.383	275516	1.00636e+09
0.08333	336.75	244772	1.13125e+09
0.0835982	346.789	246478	1.21891e+09
0.0838665	497.61	240566	1.268e+09
0.084135	593.597	292795	1.06787e+09
0.0844029	364.429	232463	1.14236e+09
0.0846704	382.654	283827	1.10222e+09
0.0849383	528.622	315932	1.15103e+09
0.0852061	410.524	314483	9.82975e+08
0.0854741	467.988	304513	1.01077e+09
0.0857424	413.623	242670	1.09734e+09
0.0860106	544.255	295198	1.27805e+09
0.0862789	437.73	271274	1.16992e+09
0.0865478	673.875	293557	1.35911e+09
0.0868164	362.254	249360	1.11274e+09
0.0870847	363.117	319937	1.28953e+09
0.0873528	495.709	294199	1.17964e+09
0.0876209	465.135	297209	9.40257e+08
0.0878888	498.967	338846	1.07703e+09
0.088157	428.213	232202	1.1392e+09
0.0884256	350.254	297954	9.6825e+08
0.0886947	308.226	270211	1.24963e+09
0.0889632	335.251	237621	1.13272e+09
0.0892314	428.026	250795	1.20733e+09
0.0894991	279.788	233808	9.45661e+08
0.0897669	298.992	301689	1.05077e+09
0.0900354	400.792	379590	1.17203e+09
0.0903039	482.097	285874	9.87037e+08
0.0905725	517.753	301138	1.00457e+09
0.0908408	335.45	246450	1.05174e+09
0.0911085	325.493	234974	1.07243e+09
0.0913765	393.359	273298	1.25695e+09
0.0916451	487.68	270299	1.42388e+09
0.0919135	347.755	304625	9.26565e+08
0.0921818	348.626	274779	1.16541e+09
0.0924505	411.1	329406	1.1497e+09
0.0927192	469.565	334117	1.16657e+09
0.0929877	389.128	262673	9.87595e+08
0.0932563	270.339	241046	1.23365e+09
0.093525	437.807	299053	1.18142e+09
0.0937942	442.812	264702	1.05215e+09
0.0940636	410.239	295082	1.19235e+09
0.0943325	596.366	354322	1.35862e+09
0.0946012	397.523	260771	1.10001e+09
0.0948696	388.534	248612	1.14634e+09
0.0951384	404.575	309755	1.31792e+09
0.0954075	338.675	318584	1.00667e+09
0.0956762	397.188	276925	1.0938e+09
0.0959449	443.47	343040	9.96451e+08
0.0962135	349.315	302095	1.14708e+09
0.0964815	386.42	284107	1.10321e+09
0.0967492	389.043	334741	1.03314e+09
0.097017	403.28	254688	1.0435e+09
0.0972845	436.474	268975	1.07453e+09
0.097552	471.466	295789	9.70451e+08
0.0978195	309.908	243930	1.06233e+09
0.0980874	325.657	277994	9.14522e+08
0.098355	316.34	322307	1.19344e+09
0.0986229	412.893	238926	1.11368e+09
0.0988914	461.366	278481	1.0371e+09
0.0991597	404.063	257844	1.1986e+09
0.0994281	460.032	286348	9.74338e+08
0.0996966	404.745	292132	1.01093e+09
0.0999655	416.216	358865	1.65894e+09
0.100234	401.194	257463	1.30005e+09
0.100503	352.358	285906	9.55256e+08
0.100771	452.6	266284	1.0215e+09
0.101039	358.644	286586	1.04917e+09
0.101308	348.812	299077	1.2389e+09
0.101577	259.011	252706	1.15756e+09
0.101846	451.354	240785	1.02685e+09
0.102115	401.539	253858	1.58681e+09
0.102383	333.284	294943	1.00772e+09
0.102651	487.351	346532	1.36708e+09
0.102919	537.482	285343	8.71953e+08
0.103186	499.573	301269	9.90863e+08
0.103454	544.189	301092	1.13563e+09
0.103722	492.131	261033	1.12556e+09
0.10399	377.851	305213	1.18302e+09
0.104259	499.152	331754	1.11134e+09
0.104528	432.647	294632	1.06941e+09
0.104796	387.196	241315	1.02022e+09
0.105064	423.778	297550	1.11517e+09
0.105332	383.925	286281	9.16166e+08
0.105599	424.17	253815	1.10285e+09
0.105867	426.102	247474	1.28229e+09
0.106135	397.996	272302	1.18529e+09
0.106403	412.036	272550	1.29148e+09
0.10667	408.486	263936	1.12546e+09
0.106939	491.736	325504	1.01693e+09
0.107207	554.954	266437	1.13135e+09
0.107476	363.706	231883	1.16221e+09
0.107744	420.006	304096	9.95883e+08
0.108012	373.748	342406	1.23243e+09
0.108281	369.578	273770	1.07659e+09
0.108549	384.601	254380	1.08514e+09
0.108818	469.965	302655	1.29472e+09
0.109087	425.702	224608	1.14237e+09
0.109355	422.939	254977	1.08988e+09
0.109625	453.633	305206	1.34046e+09
0.109894	399.132	321123	1.21483e+09
0.110162	535.848	278837	1.24821e+09
0.11043	506.503	266144	1.02514e+09
0.110698	430.439	244081	9.47191e+08
0.110967	568.197	315086	1.22604e+09
0.111235	715.889	290591	1.24739e+09
0.111503	583.519	267364	1.28661e+09
0.111771	630.396	365802	1.318e+09
0.112039	423.189	285784	9.67222e+08
0.112307	362.663	287460	1.05153e+09
0.112575	331.563	276815	1.80281e+09
0.112844	497.921	258774	1.21239e+09
0.113112	471.705	320494	1.19802e+09
0.11338	436.293	293214	1.1719e+09
0.113648	463.199	275740	1.13941e+09
0.113916	687.109	393981	1.08129e+09
0.114184	522.671	302149	1.06411e+09
0.114453	325.857	284497	1.36649e+09
0.114721	382.631	277284	1.13142e+09
0.114989	405.306	299601	9.75711e+08
0.115257	407.647	270086	9.50963e+08
0.115526	459.205	277413	1.03975e+09
0.115794	420.068	286281	1.13383e+09
0.116063	537.423	262358	1.05443e+09
0.116331	467.636	285831	9.64737e+08
0.116599	433.242	274735	1.16637e+09
0.116866	401.851	258095	1.04101e+09
0.117134	361.068	327987	1.15388e+09
0.117402	430.869	264601	1.31801e+09
0.117671	479.756	291415	1.03676e+09
0.11794	454.356	329563	1.06421e+09
0.118208	445.213	300672	1.4028e+09
0.118476	410.086	310697	1.13113e+09
0.118744	332	257128	1.20226e+09
0.119012	389.186	328791	1.24014e+09
0.11928	417.847	261616	1.08426e+09
0.119549	421.741	293713	1.22894e+09
0.119817	442.348	269909	1.27118e+09
0.120085	621.432	286886	1.14802e+09
0.120354	394.348	258641	9.961e+08
0.120622	368.458	243072	9.39542e+08
0.12089	393.438	245865	1.09069e+09
0.121158	397.472	282335	8.67096e+08
0.121427	414.294	310786	1.18848e+09
0.121695	422.963	347116	1.25791e+09
0.121964	461.077	304634	1.22634e+09
0.122232	399.565	289633	1.1024e+09
0.122501	581.48	329504	1.01869e+09
0.122769	455.423	289998	1.23057e+09
0.123037	413.413	309826	1.12555e+09
0.123305	305.839	273097	1.1559e+09
0.123574	404.666	254459	1.14688e+09
0.123843	468.57	259706	1.29777e+09
0.124111	399.021	292994	1.12016e+09
0.124379	361.223	262561	1.18036e+09
0.124647	351.908	246190	1.33084e+09
0.124915	457.671	273724	1.2763e+09
0.125183	390.493	270849	9.77799e+08
0.125451	493.885	295837	1.22526e+09
0.125718	391.962	294557	1.05744e+09
0.125986	408.446	341014	1.12846e+09
0.126254	555.277	325700	1.20287e+09
0.126521	437.757	314091	1.36474e+09
0.126789	382.34	254742	1.1928e+09
0.127056	382.931	289669	1.02334e+09
0.127323	403.343	273376	1.10508e+09
0.12759	399.693	278439	1.33711e+09
0.127858	310.016	247307	1.1813e+09
0.128126	484.707	281606	1.09304e+09
0.128394	370.627	343620	1.0984e+09
0.128662	304.314	266905	9.14236e+08
0.128931	381.597	238002	9.89389e+08
0.129199	460.067	307221	1.19728e+09
0.129468	542.18	295529	1.17347e+09
0.129737	430.131	313110	1.10612e+09
0.130006	469.599	268872	1.23199e+09
0.130275	420.337	253287	9.68934e+08
0.130543	379.626	309320	1.22934e+09
0.130812	451.311	280449	1.02308e+09
0.131082	492.449	245224	9.69844e+08
0.131351	497.89	248275	8.5477e+08
0.131619	424.01	257992	1.11043e+09
0.131887	519.297	281192	1.14019e+09
0.132156	319.887	253313	1.16659e+09
0.132424	342.909	262291	1.17923e+09
0.132693	330.504	343255	1.30384e+09
0.132961	423.823	277734	1.04828e+09
0.13323	440.492	254890	1.01634e+09
0.133498	347.811	249884	9.675e+08
0.133767	649.013	246251	1.30878e+09
0.134034	450.292	245383	1.04448e+09
0.134302	533.094	308878	1.07046e+09
0.13457	345.851	292950	1.00048e+09
0.134839	348.277	310967	1.346e+09
0.135107	358.394	313693	1.17329e+09
0.135376	388.018	285089	1.0318e+09
0.135644	416.81	298816	1.18324e+09
0.135913	417.597	267004	1.29224e+09
0.13618	619.016	325392	1.04299e+09
0.136448	616.919	325296	1.6259e+09
0.136716	450.881	345285	1.04647e+09
0.136984	542.389	366388	1.18165e+09
0.137251	481.435	376494	9.91337e+08
0.137519	528.946	258401	1.33788e+09
0.137786	469.366	311316	1.13858e+09
0.138053	459.618	249172	1.17834e+09
0.138321	477.658	271548	1.40331e+09
0.13859	467.681	242951	1.34274e+09
0.138858	467.171	325443	1.2106e+09
0.139126	283.857	269917	1.43299e+09
0.139394	369.514	251218	1.2034e+09
0.139662	415.803	280995	1.18604e+09
0.139929	380.814	290712	1.14863e+09
0.140197	389.943	284228	1.07219e+09
0.140466	494.077	261296	1.14204e+09
0.140734	393.308	256574	1.3993e+09
0.141002	421.229	278514	1.40124e+09
0.141271	446.181	304759	1.11243e+09
0.141539	404.779	256867	1.07128e+09
0.141807	431.611	318083	1.07926e+09
0.142075	369.569	313344	1.14155e+09
0.142342	420.312	273193	9.90504e+08
0.14261	357.393	249658	1.21695e+09
0.142877	363.699	254048	1.16386e+09
0.143145	349.891	242179	1.06268e+09
0.143413	411.69	269136	1.35061e+09
0.143682	492.236	297791	1.11767e+09
0.14395	501.837	397690	1.09428e+09
0.144219	448.426	244932	1.13991e+09
0.144487	522.284	238599	1.30241e+09
0.144755	594.411	322183	1.20059e+09
0.145023	373.523	233698	1.12454e+09
0.145292	492.466	258638	1.00909e+09
0.14556	514.577	265630	1.03654e+09
0.145829	403.6	248773	1.26713e+09
0.146097	446.47	297460	1.03444e+09
0.146366	410.745	342272	1.21775e+09
0.146634	345.753	329668	1.04995e+09
0.146903	362.896	238131	1.38176e+09
0.147171	280.16	267979	1.31893e+09
0.147439	327.039	256529	9.44878e+08
0.147707	348.756	325816	1.31595e+09
0.147975	309.866	264207	1.03484e+09
0.148243	300.38	328056	1.0847e+09
0.148511	645.882	284771	1.09996e+09
0.148779	411.557	268320	1.25477e+09
0.149047	326.084	263165	1.01292e+09
0.149315	474.567	353419	1.11938e+09
0.149582	414.497	276708	1.08907e+09
0.149851	429.024	248131	1.21564e+09
0.150119	411.708	283253	1.05631e+09
0.150388	426.845	240686	9.83082e+08
0.150656	380.626	325001	1.06006e+09
0.150924	352.865	271610	1.02214e+09
0.151192	366.61	239642	1.00031e+09
0.15146	343.175	340162	1.25239e+09
0.151728	505.822	304311	1.2398e+09
0.151996	466.739	261308	1.07199e+09
0.152264	359.328	304021	1.23946e+09
0.152531	435.054	289440	1.10513e+09
0.152799	354.496	307283	1.22009e+09
0.153067	444.613	279400	1.24032e+09
0.153334	391.889	311999	9.38065e+08
0.153602	476.456	295342	1.28247e+09
0.15387	432.392	237916	1.31704e+09
0.154139	407.931	269654	1.23774e+09
0.154407	375.297	301069	1.06268e+09
0.154675	294.42	355057	1.22872e+09
0.154943	411.947	233333	1.51508e+09
0.155212	312.094	308056	9.69259e+08
0.15548	309.349	264632	1.16209e+09
0.155748	331.048	266455	1.06143e+09
0.156016	336.036	269001	1.07095e+09
0.156284	395.457	258316	1.07941e+09
0.156552	432.57	316674	1.16768e+09
0.15682	403.043	274546	1.23854e+09
0.157089	437.81	266175	1.12501e+09
0.157357	569.605	305288	9.56757e+08
0.157626	601.04	381939	1.07718e+09
0.157894	441.204	273228	1.11439e+09
0.158162	458.068	279342	1.20183e+09
0.158429	333.693	263072	1.09188e+09
0.158697	474.699	336849	1.46898e+09
0.158965	323.852	242247	9.46888e+08
0.159233	399.843	276177	1.59066e+09
0.159502	414.216	272637	1.04417e+09
0.15977	349.752	312046	1.2783e+09
0.160037	371.924	296155	1.16838e+09
0.160306	410.947	231920	1.37999e+09
0.160574	370.662	293769	1.19016e+09
0.160842	351.322	254494	1.08266e+09
0.16111	424.719	274047	1.43495e+09
0.161378	374.64	282961	1.11358e+09
0.161647	423.449	294329	1.10821e+09
0.161915	288.055	251269	1.01246e+09
0.162184	425.676	281594	1.07976e+09
0.162453	364.298	291790	1.12359e+09
0.162722	362.724	249407	9.88772e+08
0.16299	365.329	379167	1.08341e+09
0.163258	414.575	258179	1.13343e+09
0.163526	493.964	286618	1.07647e+09
0.163794	489.397	275094	1.14142e+09
0.164062	412.006	252709	1.00017e+09
0.164331	579.841	317097	1.1463e+09
0.164599	470.873	275122	1.09177e+09
0.164867	588.45	223757	9.49204e+08
0.165135	359.299	311979	1.493e+09
0.165402	436.24	363808	1.24834e+09
0.16567	369.786	373135	1.16824e+09
0.165938	452.613	240274	1.12647e+09
0.166207	426.567	255995	1.01137e+09
0.166474	325.457	254294	1.45724e+09
0.166742	329.785	366219	1.14729e+09
0.16701	412.971	339613	1.2588e+09
0.167278	432.263	310873	1.15298e+09
0.167547	399.094	283865	1.31328e+09
0.167815	504.687	310787	1.31382e+09
0.168084	588.331	290588	1.0961e+09
0.168352	454.782	294265	1.28282e+09
0.16862	374.415	269658	1.19442e+09
0.168887	376.967	251310	1.11732e+09
0.169155	337.488	258213	9.14313e+08
0.169422	468.66	268690	1.09258e+09
0.16969	513.893	245649	9.77522e+08
0.169958	477.556	314003	1.22484e+09
0.170226	448.089	257426	1.20477e+09
0.170493	406.444	307142	1.25515e+09
0.170761	429.75	295661	1.00478e+09
0.171029	497.245	249553	1.09294e+09
0.171296	436.637	262440	1.16145e+09
0.171564	362.096	250265	1.0234e+09
0.171832	333.747	353220	1.1709e+09
0.1721	471.521	295802	1.30938e+09
0.172368	331.348	262849	1.03233e+09
0.172635	372.878	279231	1.07843e+09
0.172903	369.334	272244	1.29164e+09
0.173171	457.951	325184	1.11312e+09
0.173439	357.761	334277	9.20734e+08
0.173707	425.27	249999	1.16418e+09
0.173975	388.917	266242	1.22853e+09
0.174244	411.86	283637	9.21233e+08
0.174512	492.83	303551	1.15794e+09
0.17478	338.074	238101	1.43249e+09
0.175049	494.432	272105	1.3081e+09
0.175317	550.396	246081	1.03377e+09
0.175585	399.954	298962	1.10144e+09
0.175853	423.142	272262	1.21275e+09
0.176122	446.746	348549	1.02344e+09
0.17639	444.076	267415	1.12831e+09
0.176659	380.165	279301	1.03288e+09
0.176927	417.262	312385	1.08176e+09
0.177197	372.678	350416	1.08006e+09
0.177466	295.214	304539	1.01925e+09
0.177735	545.627	344879	1.17268e+09
0.178003	484.495	235677	1.28986e+09
0.178272	333.285	282761	1.17941e+09
0.17854	332.143	272840	1.14519e+09
0.178808	316.071	275331	1.14352e+09
0.179076	297.916	232748	1.00625e+09
